Country Name,Country Code,Classification Name,Classification Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Somalia,SOM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,0.190330147743225,..,..
South Africa,ZAF,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,5.50330400466919,..,..,..,5.42159652709961,..,..
South Asia (Benchmark),SAB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
South Sudan,SSD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,43.2693290710449,..,..
Spain,ESP,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.587704062461853,..,..,..,0.499446123838425,..,..
Sri Lanka,LKA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,19.4363956451416,..,..,..,17.8572177886963,..,..
St. Kitts and Nevis,KNA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.25293493270874,..,..,..,0.959998488426209,..,..
St. Lucia,LCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.47514772415161,..,..,..,1.0431489944458,..,..
St. Vincent and the Grenadines,VCT,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.08314108848572,..,..,..,0.940201461315155,..,..
Sub-Saharan Africa (Benchmark),SSB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Sudan,SDN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.90663301944733,..,..,..,31.8220996856689,..,..
Suriname,SUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.62703371047974,..,..,..,2.75281977653503,..,..
Sweden,SWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,8.84721851348877,..,..,..,7.12711143493652,..,..
Switzerland,CHE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.32972729206085,..,..,..,0.990264534950256,..,..
Syrian Arab Republic,SYR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,209.320419311523,..,..
"Taiwan, China",TWN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,7.61338329315186,..,..,..,6.92425012588501,..,..
Tajikistan,TJK,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.26512098312378,..,..,..,0.855605900287628,..,..
Tanzania,TZA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,393.750305175781,..,..,..,432.902252197266,..,..
Thailand,THA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,7.64472723007202,..,..,..,6.13747644424438,..,..
Timor-Leste,TLS,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Togo,TGO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,149.232223510742,..,..,..,121.568412780762,..,..
Trinidad and Tobago,TTO,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,3.4803352355957,..,..,..,3.16285800933838,..,..
Tunisia,TUN,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.568113386631012,..,..,..,0.57641464471817,..,..
Turkiye,TUR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.575906693935394,..,..,..,1.09811007976532,..,..
Turkmenistan,TKM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.13084435462952,..,..,..,..,..,..
Uganda,UGA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,509.278289794922,..,..,..,630.863647460938,..,..
Ukraine,UKR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,2.23102998733521,..,..,..,2.54174208641052,..,..
United Arab Emirates,ARE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,2.28798604011536,..,..,..,2.02966475486755,..,..
United Kingdom,GBR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.590471863746643,..,..,..,0.566888689994812,..,..
United States,USA,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1,..,..,..,1,..,..
Upper middle income (Benchmark),UMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Uruguay,URY,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,19.2831687927246,..,..,..,20.7614288330078,..,..
Uzbekistan,UZB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,976.555786132813,..,..
Viet Nam,VNM,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,3763.10034179688,..,..,..,3314.4912109375,..,..
Virgin Islands (U.S.),VIR,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.43464994430542,..,..,..,0.990948557853699,..,..
WORLD (Benchmark),WLD,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,..,..,..,..,..,..,..
Zambia,ZMB,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,1.8979355096817,..,..,..,2.88284039497375,..,..
Zimbabwe,ZWE,Purchasing power parity (PPP) (US$ = 1),PPPGlob,9080000:ACTUAL HEALTH,9080000,0.298209011554718,..,..,..,0.267986834049225,..,..
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Data from database: ICP 2021,,,,,,,,,,,,
Last Updated: 08/04/2024,,,,,,,,,,,,
