index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
26448,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,Inactivated poliovirus vaccine IPV in a 10 dose vial at 9 and 18 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,61355,United States,2005,81307.47
26449,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,"Inactivated poliovirus vaccine IPV in a single dose vial at 2, 4 and 6 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,158884,United States,2005,210552.62
26450,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,"Inactivated poliovirus vaccine IPV in a 10 dose vial at 2, 4 and 6 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,117822,United States,2005,156137.38
26451,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,"Inactivated poliovirus vaccine IPV-DTPa-Hib combination vaccine at 2, 4 and 6 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,186300,United States,2005,246884.23
26452,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,"Inactivated poliovirus vaccine IPV-DTPa-Hib-hepatitis B combination vaccine at 2, 4 and 6 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,523810,United States,2005,694151.51
26453,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,"Inactivated poliovirus vaccine IPV in a separate vial at 6, 10, 14 weeks and 18 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,229039,United States,2005,303521.83
26454,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,"Inactivated poliovirus vaccine IPV-DTPa-Hib combination vaccine at 6, 10, 14 weeks and IPV at 18 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,256455,United States,2005,339853.43
26455,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,"IPV-DTPa-Hib-hepatitis B combination vaccine at 6, 10, 14 weeks and IPV at 18 months vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV",Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,593965,United States,2005,787120.71
26456,The cost-effectiveness of alternative polio immunization policies in South Africa,"AIMS: To assess the cost-effectiveness of switching from oral polio vaccine (OPV) to inactivated poliovirus vaccine (IPV), or to cease polio vaccination in routine immunization services in South Africa at the time of OPV cessation globally following polio eradication. METHODS: The cost-effectiveness of nine different polio immunization alternatives were evaluated. The costs of introducing IPV in a separate vial as well as in different combination vaccines were estimated, and IPV schedules with 2, 3 and 4 doses were compared with the current 6-dose OPV schedule. Assumptions about IPV prices were based on indications from vaccine manufacturers. The health impact of OPV cessation was measured in terms of vaccine associated paralytic paralysis (VAPP) cases and disability adjusted life years (DALYs) averted. CONCLUSIONS: The use of OPV in routine immunization services is predicted to result in 2.96 VAPP cases in the 2005 cohort. The cost-effectiveness of the different IPV alternatives varies between US$ 740,000 and US$ 7.2 million per VAPP case averted. The costs per discounted DALY averted amount to between US$ 61,000 and US$ 594,000. Among the IPV strategies evaluated, the 2-dose schedule in a 10-dose vial is the most cost-effective option. At the assumed vaccine prices, all IPV options do not appear to be cost-effective in the South African situation. OPV cessation without IPV replacement would result in cost savings of US$ 1.6 million per year compared to the current situation. This is approximately a 9% decrease in the budget for vaccine delivery in South Africa. However, with this option there is a risk (albeit small) of vaccine-derived poliovirus circulating in a progressively susceptible population. For IPV in a single dose vial, the break-even price, at which the costs of IPV delivery equal the current OPV delivery costs, is US$ 0.39.",2006-99-02602,16766096,Vaccine,Ulla K Griffiths,2006,24 / 29-30,5670-8,Yes,16766096,"Ulla K Griffiths; Lindsay Botham; Barry D Schoub; The cost-effectiveness of alternative polio immunization policies in South Africa, Vaccine, 2006-Jul-17; 24(29-30):1873-2518; 5670-8",DALY,South Africa,Not Stated,Immunization,4 doses inactivated poliovirus vaccine IPV vs. Standard/Usual Care- Current schedule of 6 doses of oral poliovirus vaccine OPV,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,174290,United States,2005,230968.61
26457,"Are targeted HIV prevention activities cost-effective in high prevalence settings? Results from a sexually transmitted infection treatment project for sex workers in Johannesburg, South Africa","The objective of this study was to estimate the cost-effectiveness of syndromic management, with and without periodic presumptive treatment (PPT), in averting sexually transmitted infections (STIs) and HIV in female sex workers (FSWs) participating in a hotel-based intervention in Johannesburg.Financial and economic providers' costs were estimated. A mathematical model, fitted to epidemiologic data, projected the HIV and STIs averted by the intervention. Cost per HIV infection and DALY averted were estimated for different general population HIV prevalences.Projections suggest 53 HIV infections were averted (July 2000-June 2001) and a 3.1% decrease in the FSW HIV incidence. Cost-effectiveness was US dollars 78 per DALY averted. Incremental cost of PPT was US dollars 31 per disability-adjusted life year (DALY) averted. Initiating the intervention at 15% general HIV prevalence would have improved cost-effectiveness by 35%. Expanding PPT coverage to mass-treat all FSWs (instead of <17%) and their clients could increase impact 14-fold.The results highlight targeted interventions can be cost-effective at all stages of HIV epidemics and suggests PPT could improve the cost-effectiveness of targeted STI interventions.",2006-99-12671,16735954,Sex Transm Dis,Peter Vickerman,2006,33 / 10 Suppl,S122-32,No,16735954,"Peter Vickerman; Fern Terris-Prestholt; Sinead Delany; Lilani Kumaranayake; Helen Rees; Charlotte Watts; Are targeted HIV prevention activities cost-effective in high prevalence settings? Results from a sexually transmitted infection treatment project for sex workers in Johannesburg, South Africa, Sex Transm Dis, ; 33(10 Suppl):0148-5717; S122-32",DALY,South Africa,Not Stated,"Care Delivery, Health Education or Behavior, Pharmaceutical, Other",STI services in mobile clinic vs. None,"Female sex workers in Hillbrow, Johannesburg",Not Stated,Not Stated,Female,Full,,3.00,Not Stated,78,United States,2001,113.99
26458,Cost-effectiveness of home-based chlorination and safe water storage in reducing diarrhea among HIV-affected households in rural Uganda,"Safe water systems (SWSs) have been shown to reduce diarrhea and death. We examined the cost-effectiveness of SWS for HIV-affected households using health outcomes and costs from a randomized controlled trial in Tororo, Uganda. SWS was part of a home-based health care package that included rapid diarrhea diagnosis and treatment of 196 households with relatively good water and sanitation coverage. SWS use averted 37 diarrhea episodes and 310 diarrhea-days, representing 0.155 disability-adjusted life year (DALY) gained per 100 person-years, but did not alter mortality. Net program costs were 5.21 dollars/episode averted, 0.62 dollars/diarrhea-day averted, and 1,252 dollars/DALY gained. If mortality reduction had equaled another SWS trial in Kenya, the cost would have been 11 dollars/DALY gained. The high SWS cost per DALY gained was probably caused by a lack of mortality benefit in a trial designed to rapidly treat diarrhea. SWS is an effective intervention whose cost-effectiveness is sensitive to diarrhea-related mortality, diarrhea incidence, and effective clinical management.",2006-99-02670,16687697,Am J Trop Med Hyg,Ram K Shrestha,2006,74 / 5,884-90,No,16687697,"Ram K Shrestha; Elliot Marseille; James G Kahn; John R Lule; Christian Pitter; John M Blandford; Rebecca Bunnell; Alex Coutinho; Francis Kizito; Robert Quick; Jonathan Mermin; Cost-effectiveness of home-based chlorination and safe water storage in reducing diarrhea among HIV-affected households in rural Uganda, Am J Trop Med Hyg, 2006-May; 74(5):0002-9637; 884-90",DALY,Uganda,Not Stated,"Environmental, Health Education or Behavior",Safe Water storage intervention vs. Initially: Just safe water education At 5 months:Cotrimoxazole prophylaxis (prevents diarrhea),Tororo: HIV-infected households,Not Stated,Not Stated,"Female, Male",Full,,Not Stated,Not Stated,1252,United States,2004,1715.36
26459,The cost-effectiveness of improving malaria home management: shopkeeper training in rural Kenya,"Home management is a very common approach to the treatment of illnesses such as malaria, acute respiratory infections, tuberculosis, diarrhoea and sexually transmitted infections, frequently through over-the-counter purchase of drugs from shops. Inappropriate drugs and doses are often obtained, but interventions to improve treatment quality are rare. An educational programme for general shopkeepers and communities in Kilifi District, rural Kenya was associated with major improvements in the use of over-the-counter anti-malarial drugs for childhood fevers. The two main components were workshop training for drug retailers and community information activities, with impact maintained through on-going refresher training, monitoring and community mobilization. This paper presents the cost and cost-effectiveness of the programme in terms of additional appropriately treated cases, evaluating both its measured cost-effectiveness in the first area of implementation (early implementation phase) and the estimated cost-effectiveness of the programme recommended for district-level implementation (recommended district programme). The proportion of shop-treated childhood fevers receiving an adequate amount of a recommended antimalarial rose from 2% to 15% in the early implementation phase, at an economic cost of 4.00 US dollars per additional appropriately treated case (2000 US dollars). If the same impact were achieved through the recommended district programme, the economic cost per additional appropriately treated case would be 0.84 US dollars, varying between 0.37 US dollars and 1.36 US dollars in the sensitivity analysis. As with most educational approaches, the programme carries a relatively high initial financial cost, of 11,477 US dollars (0.02 per capita US dollars) for the development phase and 81,450 US dollars (0.17 per capita US dollars) for the set up year, which would be particularly suitable for donor funding, while the annual costs of 18,129 US dollars (0.04 per capita US dollars) thereafter could be contained within the budget of a typical District. To reach the Abuja target of 60% of those suffering from malaria in sub-Saharan Africa having access to affordable and appropriate treatment within 24 hours, improvements in community-based malaria treatment are urgently required. From these results, policymakers can estimate costs for district-scale shopkeeper training programmes, and will be able to assess their relative cost-effectiveness as comparable evaluations become available from home management interventions in the future. Extrapolation of the results using a simple decision tree model to estimate the cost per DALY averted indicates that the intervention is likely to be considered highly cost-effective in comparison with standard benchmarks for interventions in low-income countries.",2006-01-00222,16682433,Health Policy Plan,C A Goodman,2006,21 / 4,275-88,No,16682433,"C A Goodman; W M Mutemi; E K Baya; A Willetts; V Marsh; CA Goodman; WM Mutemi; EK Baya; Matthew L. Costa; Juul Achten; Caroline Plant; Nick R. Parsons; Amar Rangan; Sandy Tubeuf; Ge Yu; Sarah E. Lamb; The cost-effectiveness of improving malaria home management: shopkeeper training in rural Kenya, Health Policy Plan, ; 21(4):0268-1080; 275-88",DALY,Kenya,Not Stated,"Care Delivery, Health Education or Behavior","Training rural shopkeepers on the symptoms of malaria, appropriate treatment with antipyretic and antimalarial drugs, indications for referral to formal health services, and health basic communication skills vs. None",Rural area,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,18.38,United States,2000,27.62
26460,"The costs and benefits of private sector provision of treatment to HIV-infected employees in Kampala, Uganda","OBJECTIVES: The objective of this study was to determine the financial incentives that companies have to treat HIV-infected employees, in a health care services company in Kampala, Uganda. DESIGN: Cost-benefit analysis from the company's perspective of three interventions to treat HIV-infected employees. METHODS: The costs and benefits of each intervention were compared with no intervention and with each other: cotrimoxazole prophylaxis (CTX) starting at WHO stage 2; highly active antiretroviral therapy (HAART) plus CTX starting at WHO stage 2; and a 'hybrid' strategy that begins with CTX at WHO stage 2 and later includes HAART. The 5-year health and economic outcomes were calculated using a Markov model. Inputs for disease progression rates and effects of HIV on company costs were derived from published and unpublished data and a survey administered to company officers. RESULTS: The analysis showed that the 'hybrid' intervention is the most cost-effective. For 100 skilled employees it would save the company 38,939 US dollars and 73 disability adjusted life-years (DALYs). For unskilled workers 'CTX' is the most cost effective and would save 16,417 US dollars and 60 DALYs. 'Hybrid' has an incremental cost-effectiveness ratio of 45 US dollars per DALY for unskilled workers whereas HAART is far less economical at an incremental cost per DALY of 4118 US dollars. For 'CTX', net savings are preserved across the full range of input values. CONCLUSION: A 'hybrid' intervention combining CTX prophylaxis followed by HAART would generate savings to a Ugandan company. Governments and other donors may find opportunities to share costs with the private sector as part of their phase-in strategy for antiretroviral therapy.",2006-99-02747,16549976,AIDS,Elliot Marseille,2006,20 / 6,907-14,No,16549976,"Elliot Marseille; Joseph Saba; Sowedi Muyingo; James G Kahn; The costs and benefits of private sector provision of treatment to HIV-infected employees in Kampala, Uganda, AIDS, 2006-Apr-04; 20(6):0269-9370; 907-14",DALY,Uganda,Not Stated,Pharmaceutical,"Treating HIV infected workers with Cotrimoxazole prophylaxis CTX vs. Standard/Usual Care- episodic, symptom-based treatment",Kampala: skilled workers,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,-512.67,United States,2005,-679.38
26461,"The costs and benefits of private sector provision of treatment to HIV-infected employees in Kampala, Uganda","OBJECTIVES: The objective of this study was to determine the financial incentives that companies have to treat HIV-infected employees, in a health care services company in Kampala, Uganda. DESIGN: Cost-benefit analysis from the company's perspective of three interventions to treat HIV-infected employees. METHODS: The costs and benefits of each intervention were compared with no intervention and with each other: cotrimoxazole prophylaxis (CTX) starting at WHO stage 2; highly active antiretroviral therapy (HAART) plus CTX starting at WHO stage 2; and a 'hybrid' strategy that begins with CTX at WHO stage 2 and later includes HAART. The 5-year health and economic outcomes were calculated using a Markov model. Inputs for disease progression rates and effects of HIV on company costs were derived from published and unpublished data and a survey administered to company officers. RESULTS: The analysis showed that the 'hybrid' intervention is the most cost-effective. For 100 skilled employees it would save the company 38,939 US dollars and 73 disability adjusted life-years (DALYs). For unskilled workers 'CTX' is the most cost effective and would save 16,417 US dollars and 60 DALYs. 'Hybrid' has an incremental cost-effectiveness ratio of 45 US dollars per DALY for unskilled workers whereas HAART is far less economical at an incremental cost per DALY of 4118 US dollars. For 'CTX', net savings are preserved across the full range of input values. CONCLUSION: A 'hybrid' intervention combining CTX prophylaxis followed by HAART would generate savings to a Ugandan company. Governments and other donors may find opportunities to share costs with the private sector as part of their phase-in strategy for antiretroviral therapy.",2006-99-02747,16549976,AIDS,Elliot Marseille,2006,20 / 6,907-14,No,16549976,"Elliot Marseille; Joseph Saba; Sowedi Muyingo; James G Kahn; The costs and benefits of private sector provision of treatment to HIV-infected employees in Kampala, Uganda, AIDS, 2006-Apr-04; 20(6):0269-9370; 907-14",DALY,Uganda,Not Stated,Pharmaceutical,"Highly active antiretroviral therapy vs. Standard/Usual Care- episodic, symptom-based treatment",Kampala: skilled workers,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,3008,United States,2005,3986.19
