index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
32853,Cost-Effectiveness of Erenumab for the Preventive Treatment of Migraine in Patients with Prior Treatment Failures in Sweden,"BACKGROUND: Migraine is a common neurological disease that disproportionately affects females and has a peak incidence during productive years, resulting in significant burden. OBJECTIVE: The aim of the study was to determine the cost effectiveness of erenumab for the preventive treatment of migraine. METHODS: A hybrid decision-tree plus Markov model was developed to evaluate the cost effectiveness of erenumab as a migraine treatment compared with best supportive care only for patients experiencing at least 4 monthly migraine days for whom at least two prior preventive treatments had failed. Clinical efficacy data were based on results from four randomized controlled trials of erenumab against placebo. The primary outcomes were costs, migraine days, and quality-adjusted life-years (QALYs). An incremental cost-effectiveness ratio (ICER) was estimated as the cost per QALY gained. The cost per migraine day avoided was also estimated, as were disaggregated direct and indirect costs. The analysis was conducted from Swedish societal and healthcare system perspectives based on total migraine, chronic migraine and episodic migraine populations, using a discount rate of 3% applied to both costs and health benefits and using year 2019 values. RESULTS: In the base-case deterministic analyses, erenumab treatment resulted in ICERs of Swedish krona (SEK) 34,696 (€3310) and SEK301,565 (€28,769) per QALY gained in the total migraine and episodic migraine populations, respectively. Erenumab was dominant in the chronic migraine population. In the total migraine population, the use of erenumab resulted in a net benefit to society of SEK81,739 (€7773) per patient, assuming a willingness-to-pay threshold of SEK300,000 (€28,528) per QALY. CONCLUSIONS: Our analysis suggests that erenumab is a cost-effective treatment for migraine with a willingness-to-pay threshold of SEK300,000 per QALY.",2021-01-34422,33491167,Pharmacoeconomics,Ronan Mahon,2021,39 / 3,357-372,Yes,33491167,"Ronan Mahon; Andrea Lang; Pamela Vo; Jasper Huels; Philip Cooney; Andriy Danyliv; Umakanth Vudumula; Sreelatha Vadapalle; Farooq Maniyar; Peter J Goadsby; Cost-Effectiveness of Erenumab for the Preventive Treatment of Migraine in Patients with Prior Treatment Failures in Sweden, Pharmacoeconomics, 2021 Mar; 39(3):1179-2027; 357-372",QALY,Sweden,Episodic and paroxysmal disorders,Pharmaceutical,erenumab vs. sumatriptan,">=4 monthly migraine days, >=preventative treatments failed",Not Stated,18 Years,"Male, Female",Full,10 Years,3.00,3.00,-27245.08,Sweden,2019,-3055.15
32854,Cost-Effectiveness of Erenumab for the Preventive Treatment of Migraine in Patients with Prior Treatment Failures in Sweden,"BACKGROUND: Migraine is a common neurological disease that disproportionately affects females and has a peak incidence during productive years, resulting in significant burden. OBJECTIVE: The aim of the study was to determine the cost effectiveness of erenumab for the preventive treatment of migraine. METHODS: A hybrid decision-tree plus Markov model was developed to evaluate the cost effectiveness of erenumab as a migraine treatment compared with best supportive care only for patients experiencing at least 4 monthly migraine days for whom at least two prior preventive treatments had failed. Clinical efficacy data were based on results from four randomized controlled trials of erenumab against placebo. The primary outcomes were costs, migraine days, and quality-adjusted life-years (QALYs). An incremental cost-effectiveness ratio (ICER) was estimated as the cost per QALY gained. The cost per migraine day avoided was also estimated, as were disaggregated direct and indirect costs. The analysis was conducted from Swedish societal and healthcare system perspectives based on total migraine, chronic migraine and episodic migraine populations, using a discount rate of 3% applied to both costs and health benefits and using year 2019 values. RESULTS: In the base-case deterministic analyses, erenumab treatment resulted in ICERs of Swedish krona (SEK) 34,696 (€3310) and SEK301,565 (€28,769) per QALY gained in the total migraine and episodic migraine populations, respectively. Erenumab was dominant in the chronic migraine population. In the total migraine population, the use of erenumab resulted in a net benefit to society of SEK81,739 (€7773) per patient, assuming a willingness-to-pay threshold of SEK300,000 (€28,528) per QALY. CONCLUSIONS: Our analysis suggests that erenumab is a cost-effective treatment for migraine with a willingness-to-pay threshold of SEK300,000 per QALY.",2021-01-34422,33491167,Pharmacoeconomics,Ronan Mahon,2021,39 / 3,357-372,Yes,33491167,"Ronan Mahon; Andrea Lang; Pamela Vo; Jasper Huels; Philip Cooney; Andriy Danyliv; Umakanth Vudumula; Sreelatha Vadapalle; Farooq Maniyar; Peter J Goadsby; Cost-Effectiveness of Erenumab for the Preventive Treatment of Migraine in Patients with Prior Treatment Failures in Sweden, Pharmacoeconomics, 2021 Mar; 39(3):1179-2027; 357-372",QALY,Sweden,Episodic and paroxysmal disorders,Pharmaceutical,erenumab vs. sumatriptan,"=>4 monthly migraine days, =>2 preventative treatments failed",Not Stated,18 Years,"Male, Female",Full,10 Years,3.00,3.00,301565,Sweden,2019,33816.29
32855,Cost-effectiveness analysis of empagliflozin versus sitagliptin as second-line therapy for treatment in patients with type 2 diabetes in the United States,"AIM: To estimate the cost-effectiveness of sequential addition of empagliflozin versus sitagliptin after metformin in patients with type 2 diabetes (T2D) with or without cardiovascular disease (CVD) from the perspective of the US healthcare payer. METHODS: An individual simulation model predicted lifetime diabetes-related complications, using UKPDS-OM2 equations in patients without CVD, and EMPA-REG OUTCOME equations in patients with CVD. Additional US-based sources informed inputs for population characteristics, adverse events, non-CV death, treatment escalation, quality of life and costs. Costs and quality-adjusted life-years (QALYs) were discounted 3.0% annually. RESULTS: The incremental cost-effectiveness ratio (ICER) for second-line empagliflozin versus sitagliptin in the overall T2D population was $6967/QALY. Empagliflozin led to longer CVD-free survival (0.07?years) and an 11% reduction in CV death in patients with CVD compared with sitagliptin. Empagliflozin resulted in greater benefits with greater costs in patients with versus without baseline CVD, yielding ICERs of $3589/QALY versus $12?577/QALY, respectively. Results were consistent across a range of deterministic and probabilistic sensitivity analyses and scenarios. CONCLUSION: Compared with sitagliptin, empagliflozin was cost-effective (at $50?000/QALY US threshold) as a second-line treatment to metformin for T2D patients with or without CVD in the United States. Our findings lend additional support for more widespread adoption of guidelines by healthcare decision-makers for T2D treatment.",2021-01-34423,33236481,Diabetes Obes Metab,Odette Reifsnider,2021,23 / 3,791-799,No,33236481,"Odette Reifsnider; Anuraag Kansal; Pratik Pimple; Valerie Aponte-Ribero; Sarah Brand; Sharash Shetty; Dominic Trépel; Shehzad Ali; Simon Gilbody; Alfonso Leiva; Dean McMillan; Ferran Bejarano; Ermengol Sempere; Caterina Vicens; Cost-effectiveness analysis of empagliflozin versus sitagliptin as second-line therapy for treatment in patients with type 2 diabetes in the United States, Diabetes Obes Metab, 2021 Mar; 23(3):1462-8902; 791-799",QALY,United States of America,"Diabetes mellitus, Other forms of heart disease",Pharmaceutical,metformin vs. metformin,"mean HbA1c of 9.4% (SD 3.5%), mean systolic blood pressure 144.8mmHg, mean body mass index 31kg/m2",61 Years,61 Years,"Male, Female",Full,Lifetime,3.00,3.00,6967,United States,2018,7518.1
32856,Cost-Effectiveness Analysis of Antiviral Therapy for Untreated Minimally Active Chronic Hepatitis B to Prevent Liver Disease Progression,"INTRODUCTION: Antiviral therapy (AVT) for chronic hepatitis B (CHB) can prevent liver disease progression. Because of its stringent reimbursement criteria, significant numbers of patients with untreated minimally active (UMA)-CHB exist, although they are still subject to disease progression. We thus performed a cost-effectiveness analysis to assess the rationale for AVT for UMA-CHB. METHODS: We compared cost and effectiveness (quality-adjusted life years, QALYs) in virtual UMA-CHB cohorts of 10,000 50-year-olds receiving AVT (scenario 1) vs no treatment (scenario 2) for 10 years. A Markov model, including 7 health states of CHB-related disease progression, was used. Values for transition probabilities and costs were mostly obtained from recent South Korean data. RESULTS: The simulation of AVT vs no treatment predicted $2,201 incremental costs and 0.175 incremental QALYs per patient for 10 years, with an incremental cost-effectiveness ratio (ICER) of $12,607/QALY, suggesting cost-effectiveness of AVT. In sum, if 10,000 patients received AVT, 720 incident hepatocellular carcinoma and 465 CHB-related more deaths could be averted in 10 years relative to no treatment. When the simulated analysis period was extended to 20 years, AVT was also highly cost-effective with an ICER of $2,036/QALY. Although hepatocellular carcinoma-related mortality was a major factor influencing ICER, its fluctuation can be accepted within willingness to pay of $33,000 in South Korea. According to probabilistic sensitivity analysis with the threshold of willingness to pay, the probability of AVT cost-effectiveness was 83.3%. DISCUSSION: Long-term AVT for patients with UMA-CHB may contribute positively toward individual clinical benefit and national health care budget.",2021-01-34424,33600103,Clin Transl Gastroenterol,Hankil Lee,2021,12 / 2,e00299,No,33600103,"Hankil Lee; Beom Kyung Kim; Sungin Jang; Sang Hoon Ahn; Cost-Effectiveness Analysis of Antiviral Therapy for Untreated Minimally Active Chronic Hepatitis B to Prevent Liver Disease Progression, Clin Transl Gastroenterol, 2021 Feb 17; 12(2):2155-384X; e00299",QALY,South Korea,Viral hepatitis,Pharmaceutical,nucleos(t)ide analogue (entecavir or tenofovir disoproxil fumarate) vs. no chronic hepatitis B treatment,Not Stated,50 Years,50 Years,"Male, Female",Full,10 Years,5.00,5.00,12607,United States,2019,13362.12
32857,First-line Treatment with Ribociclib plus Endocrine Therapy for Premenopausal Women with Hormone-receptor-positive Advanced Breast Cancer: A Cost-effectiveness Analysis,"BACKGROUND: We conducted a cost-effectiveness analysis incorporating recent phase III clinical trial (MONALEESA-7) data to evaluate the cost-effectiveness of ribociclib (RIB) as a first-line treatment for premenopausal women with hormone receptor (HR)-positive and human epidermal growth factor receptor 2 (HER2)-negative advanced breast cancer (ABC) from the United States healthcare payer perspective. In addition, because RIB has not been marketed in China, we identified the range of drug costs for which RIB could be considered cost effective from a Chinese healthcare system perspective. PATIENTS AND METHODS: A Markov model was developed to evaluate the cost-effectiveness of adding RIB to endocrine therapy over a lifetime. The clinical outcomes and utility data were obtained from published literature. Costs data were obtained from United States and Chinese official websites, and we determined the potential price for RIB in China based on its price in the United States. The main outcomes of this study were the incremental cost-effectiveness ratio (ICER) and quality-adjusted life-years (QALYs). RESULTS: The model projected that mean outcome was better with RIB and endocrine combined (3.83366 QALYs) than with endocrine therapy alone (2.71203 QALYs). In the United States, RIB and endocrine therapy cost an additional $604,960.06, resulting in an ICER of $539,357.95/QALY compared with endocrine monotherapy. Subgroup analyses indicated that, in China, the projected mean outcomes were better for RIB and endocrine therapy (6.37 QALYs) than for endocrine monotherapy (2.71 QALYs). The corresponding incremental costs were $224,731.88943. Thus, the ICER comparing RIB and endocrine therapy with endocrine therapy alone represented a $61,454.96/QALY gain. CONCLUSION: Additional use of RIB is estimated to not be cost effective as a first-line treatment for premenopausal women with HR-positive, HER2-negative ABC in the United States. A value-based price for the cost of RIB is less than $31.74/200 mg for China.",2021-01-34429,33676870,Clin Breast Cancer,Xiaoting Huang,2021,/,,No,33676870,"Xiaoting Huang; Shen Lin; Xin Rao; Dayong Zeng; Hang Wang; Xiuhua Weng; Pinfang Huang; First-line Treatment with Ribociclib plus Endocrine Therapy for Premenopausal Women with Hormone-receptor-positive Advanced Breast Cancer: A Cost-effectiveness Analysis, Clin Breast Cancer, 2021 Feb 4; ():1526-8209",QALY,United States of America,"Malignant neoplasms, breast and female genital organs",Pharmaceutical,ribociclib vs. goserelin,"pre-menopausal, hormone receptor positive, human epidermal growth factor (HER2) negative",Not Stated,18 Years,Female,Full,Lifetime,3.00,3.00,539357.76,United States,2019,571663.49
32858,First-line Treatment with Ribociclib plus Endocrine Therapy for Premenopausal Women with Hormone-receptor-positive Advanced Breast Cancer: A Cost-effectiveness Analysis,"BACKGROUND: We conducted a cost-effectiveness analysis incorporating recent phase III clinical trial (MONALEESA-7) data to evaluate the cost-effectiveness of ribociclib (RIB) as a first-line treatment for premenopausal women with hormone receptor (HR)-positive and human epidermal growth factor receptor 2 (HER2)-negative advanced breast cancer (ABC) from the United States healthcare payer perspective. In addition, because RIB has not been marketed in China, we identified the range of drug costs for which RIB could be considered cost effective from a Chinese healthcare system perspective. PATIENTS AND METHODS: A Markov model was developed to evaluate the cost-effectiveness of adding RIB to endocrine therapy over a lifetime. The clinical outcomes and utility data were obtained from published literature. Costs data were obtained from United States and Chinese official websites, and we determined the potential price for RIB in China based on its price in the United States. The main outcomes of this study were the incremental cost-effectiveness ratio (ICER) and quality-adjusted life-years (QALYs). RESULTS: The model projected that mean outcome was better with RIB and endocrine combined (3.83366 QALYs) than with endocrine therapy alone (2.71203 QALYs). In the United States, RIB and endocrine therapy cost an additional $604,960.06, resulting in an ICER of $539,357.95/QALY compared with endocrine monotherapy. Subgroup analyses indicated that, in China, the projected mean outcomes were better for RIB and endocrine therapy (6.37 QALYs) than for endocrine monotherapy (2.71 QALYs). The corresponding incremental costs were $224,731.88943. Thus, the ICER comparing RIB and endocrine therapy with endocrine therapy alone represented a $61,454.96/QALY gain. CONCLUSION: Additional use of RIB is estimated to not be cost effective as a first-line treatment for premenopausal women with HR-positive, HER2-negative ABC in the United States. A value-based price for the cost of RIB is less than $31.74/200 mg for China.",2021-01-34429,33676870,Clin Breast Cancer,Xiaoting Huang,2021,/,,No,33676870,"Xiaoting Huang; Shen Lin; Xin Rao; Dayong Zeng; Hang Wang; Xiuhua Weng; Pinfang Huang; First-line Treatment with Ribociclib plus Endocrine Therapy for Premenopausal Women with Hormone-receptor-positive Advanced Breast Cancer: A Cost-effectiveness Analysis, Clin Breast Cancer, 2021 Feb 4; ():1526-8209",QALY,China,"Malignant neoplasms, breast and female genital organs",Pharmaceutical,ribociclib vs. goserelin,Not Stated,Not Stated,18 Years,Female,Full,Lifetime,3.00,3.00,61454.96,United States,2019,65135.91
32859,Individualized quality of life benefit and cost-effectiveness estimates of proton therapy for patients with oropharyngeal cancer,"BACKGROUND: Proton therapy is a promising advancement in radiation oncology especially in terms of reducing normal tissue toxicity, although it is currently expensive and of limited availability. Here we estimated the individual quality of life benefit and cost-effectiveness of proton therapy in patients with oropharyngeal cancer treated with definitive radiation therapy (RT), as a decision-making tool for treatment individualization. METHODS AND MATERIALS: Normal tissue complication probability models were used to estimate the risk of dysphagia, esophagitis, hypothyroidism, xerostomia and oral mucositis for 33 patients, comparing delivered photon intensity-modulated RT (IMRT) plans to intensity-modulated proton therapy (IMPT) plans. Quality-adjusted life years (QALYs) lost were calculated for each complication while accounting for patient-specific conditional survival probability and assigning quality-adjustment factors based on complication severity. Cost-effectiveness was modeled based on upfront costs of IMPT and IMRT, and the cost of acute and/or long-term management of treatment complications. Uncertainties in all model parameters and sensitivity analyses were included through Monte Carlo sampling. RESULTS: The incremental cost-effectiveness ratios (ICERs) showed considerable variability in the cost of QALYs spared between patients, with median $361,405/QALY for all patients, varying from $54,477/QALY to $1,508,845/QALY between individual patients. Proton therapy was more likely to be cost-effective for patients with p16-positive tumors ($234,201/QALY), compared to p16-negative tumors ($516,297/QALY). For patients with p16-positive tumors treated with comprehensive nodal irradiation, proton therapy is estimated to be cost-effective in?=?50% of sampled cases for 8/9 patients at $500,000/QALY, compared to 6/24 patients who either have p16-negative tumors or receive unilateral neck irradiation. CONCLUSIONS: Proton therapy cost-effectiveness varies greatly among oropharyngeal cancer patients, and highlights the importance of individualized decision-making. Although the upfront cost, societal willingness to pay and healthcare administration can vary greatly among different countries, identifying patients for whom proton therapy will have the greatest benefit can optimize resource allocation and inform prospective clinical trial design.",2021-01-34433,33478544,Radiat Oncol,N Patrik Brodin,2021,16 / 1,19,No,33478544,"N Patrik Brodin; Rafi Kabarriti; Clyde B Schechter; Mark Pankuch; Vinai Gondi; Shalom Kalnicki; Madhur K Garg; Wolfgang A Tomé; Individualized quality of life benefit and cost-effectiveness estimates of proton therapy for patients with oropharyngeal cancer, Radiat Oncol, 2021 Jan 21; 16(1):1748-717X; 19",QALY,United States of America,"Malignant neoplasms of lip, oral cavity and pharynx",Medical Procedure,"intensity-modulated proton therapy vs. intensity-modulated radiation therapy, 33 fractions",treated with definitive radiation therapy,Not Stated,18 Years,"Male, Female",Full,Not Stated / None,3.00,3.00,361405,United States,2018,389992.76
32860,Cost-effectiveness of sustained-release morphine for refractory breathlessness in COPD: A randomized clinical trial,"BACKGROUND: Chronic breathlessness is a frequent symptom in advanced Chronic Obstructive Pulmonary Disease (COPD) and has major impact on quality of life, daily activities and healthcare utilization. Morphine is used as palliative treatment of chronic breathlessness. The aim is to analyze cost-effectiveness of regular, low-dose morphine in patients with advanced COPD from a healthcare and societal perspective. METHODS: In a randomized controlled trial, participants with advanced COPD were assigned to 10 mg regular, oral sustained-release morphine or placebo twice daily for four weeks. Quality of life (COPD Assessment Test; CAT), quality-adjusted life years (QALY''s; EQ-5D-5L), healthcare costs, productivity, and patient and family costs were collected. Incremental cost-effectivity ratio''s (ICERs) using healthcare costs and CAT scores, and incremental cost-utility ratio''s (ICURs) using societal costs and QALY''s were calculated. RESULTS: Data of 106 of 124 participants were analyzed, of which 50 were in the morphine group (mean [SD] age 65.4 [8.0] years; 58 [55%] male). Both ICER and ICUR indicated dominance for morphine treatment. Sensitivity analyses substantiated these results. From a healthcare perspective, the probability that morphine is cost-effective at a willingness to pay €8000 for an minimal clinically important difference of 2 points increase in CAT score is 63%. From a societal perspective, the probability that morphine is cost-effective at a willingness to pay €20,000 per QALY is 78%. CONCLUSION: Morphine for four weeks is cost-effective regarding the healthcare and the societal perspective. To estimate the long-term costs and effects of morphine treatment, a study of longer follow-up should be performed. TRIAL REGISTRATION: ClinicalTrials.gov (NCT02429050).",2021-01-34434,33611087,Respir Med,Cornelia A Verberkt,2021,179 /,106330,No,33611087,"Cornelia A Verberkt; Marieke H J van den Beuken-van Everdingen; Carmen D Dirksen; Jos M G A Schols; Emiel F M Wouters; Daisy J A Janssen; Cost-effectiveness of sustained-release morphine for refractory breathlessness in COPD: A randomized clinical trial, Respir Med, 2021 Apr; 179():0954-6111; 106330",QALY,Netherlands,Chronic lower respiratory diseases,Pharmaceutical,oral sustained-release morphine vs. placebo capsules,"experiencing moderate to very severe impairment due to breathlessness, completed comprehensive pulmonary rehabilitation program",65 Years,65 Years,"Male, Female",Full,4 Weeks,Not Stated,Not Stated,-23526.67,Euro,2019,-27931.35
32861,Cost-effectiveness analysis of cabazitaxel for metastatic castration resistant prostate cancer after docetaxel and androgen-signaling-targeted inhibitor resistance,"BACKGROUND: The aim of our study was to evaluate the cost-effectiveness of cabazitaxel versus abiraterone or enzalutamide in patients with metastatic castration-resistant prostate cancer (mCRPC) previously treated with docetaxel who had progression within 12?months while receiving an alternative inhibitor (abiraterone or enzalutamide) from a US payer''s perspective. METHODS: To conduct the cost-effectiveness analysis, a Markov decision model was established. Three health states (progression-free survival (PFS), progressive disease (PD) and death) were included, and the incremental cost-effectiveness ratio (ICER) was regarded as the primary endpoint. The willingness-to-pay (WTP) threshold was set at $100,000.00/quality-adjusted life year (QALY), and discounted rates were set at 3% annually. Efficacy data were derived from the CARD trial and Weibull distribution curves were modeled to fit the survival curves. The robustness of the analysis was tested with a series of one-way sensitivity analyses and probabilistic sensitivity analyses. RESULTS: Overall, the incremental effectiveness and cost of cabazitaxel versus androgen-signaling-targeted inhibitors (ASTIs) were 0.16 QALYs and $49,487.03, respectively, which yielded an ICER of $309,293.94/QALY. Our model was mostly sensitive to the duration of PFS in the cabazitaxel group, cost of cabazitaxel and utility of the PFS state. At a WTP threshold of $100,000.00/QALY, cabazitaxel was the dominant strategy in 0% of the simulations. CONCLUSIONS: Cabazitaxel is unlikely to be a cost-effective treatment option compared with ASTIs in patients with mCRPC previously treated with docetaxel who had progression within 12?months while receiving ASTIs.",2021-01-34437,33413230,BMC Cancer,Peng-Fei Zhang,2021,21 / 1,35,No,33413230,"Peng-Fei Zhang; Dan Xie; Qiu Li; Qiuji Wu; Weiting Liao; Jiaxing Huang; Pengfei Zhang; Nan Zhang; Cost-effectiveness analysis of cabazitaxel for metastatic castration resistant prostate cancer after docetaxel and androgen-signaling-targeted inhibitor resistance, BMC Cancer, 2021 Jan 7; 21(1):1471-2407; 35",QALY,United States of America,Malignant neoplasms of male genital organs,Pharmaceutical,intravenous cabazitaxel vs. oral abiraterone,"previously treated with 3 or more cycles of docetaxel, had progression within 12 months while receiving an alternative inhibitor (abiraterone or enzalutamide)",Not Stated,18 Years,Male,Full,10 Years,3.00,3.00,309293.94,United States,2019,327819.61
32862,Atezolizumab and bevacizumab combination compared with sorafenib as the first-line systemic treatment for patients with unresectable hepatocellular carcinoma: A cost-effectiveness analysis in China and the United states,"BACKGROUND & AIMS: In patients with unresectable hepatocellular carcinoma (HCC), the combination of atezolizumab and bevacizumab improved progression-free survival (PFS) and overall survival compared with sorafenib in the IMbrave150 trial. However, whether the price of the combination could be affordable is unknown. The current study assessed the cost-effectiveness of the combination of atezolizumab and bevacizumab as first-line systemic therapy for patients with unresectable HCC from the Chinese and American payers'' perspective. METHODS: A Markov model was built based on a global, multicentre, open-label, phase III randomized trial (IMbrave150, NCT03434379) that included three states of the patient''s health: stable disease (SD), progressive disease (PD) and death. Data for all medical costs were acquired from the Red Book, published literature and West China Hospital. Quality-adjusted life years (QALYs) and incremental cost-effectiveness ratios (ICERs) were the primary outcomes. Sensitivity analyses were performed to evaluate the model uncertainty. RESULTS: The treatment consisting of a combination of atezolizumab and bevacizumab yielded an additional 0.53 QALYs compared with sorafenib alone, leading to an ICER of $145,546.21 per QALY in China and $168,030.21 per QALY in the USA, both beyond the willing-to-pay threshold ($28,527.00/QALY in China and $150,000.00 /QALY in the USA). The utility of the PD state was the most influential factor in the Chinese model, and the American model was the most sensitive to the price of sorafenib. The results of the models were robust across sensitivity analyses. CONCLUSION: The combination of atezolizumab and bevacizumab was not a cost-effective strategy for the first-line systemic treatment of unresectable HCC from the Chinese and American payers'' perspective.",2021-01-34438,33556230,Liver Int,Feng Wen,2021,/,,No,33556230,"Feng Wen; Hanrui Zheng; Pengfei Zhang; Weiting Liao; Kexun Zhou; Qiu Li; Jaclyn M Beca; Kaiwan Raza; Elena Mow; James Keech; C Tom Kouroukis; Atezolizumab and bevacizumab combination compared with sorafenib as the first-line systemic treatment for patients with unresectable hepatocellular carcinoma: A cost-effectiveness analysis in China and the United states, Liver Int, 2021 Feb 8; ():1478-3223",QALY,China,Malignant neoplasms of digestive organs,Pharmaceutical,intravenous atezolizumab vs. oral sorafenib,Not Stated,Not Stated,18 Years,"Male, Female",Full,10 Years,3.00,3.00,145546.21,United States,2020,152384
32863,Atezolizumab and bevacizumab combination compared with sorafenib as the first-line systemic treatment for patients with unresectable hepatocellular carcinoma: A cost-effectiveness analysis in China and the United states,"BACKGROUND & AIMS: In patients with unresectable hepatocellular carcinoma (HCC), the combination of atezolizumab and bevacizumab improved progression-free survival (PFS) and overall survival compared with sorafenib in the IMbrave150 trial. However, whether the price of the combination could be affordable is unknown. The current study assessed the cost-effectiveness of the combination of atezolizumab and bevacizumab as first-line systemic therapy for patients with unresectable HCC from the Chinese and American payers'' perspective. METHODS: A Markov model was built based on a global, multicentre, open-label, phase III randomized trial (IMbrave150, NCT03434379) that included three states of the patient''s health: stable disease (SD), progressive disease (PD) and death. Data for all medical costs were acquired from the Red Book, published literature and West China Hospital. Quality-adjusted life years (QALYs) and incremental cost-effectiveness ratios (ICERs) were the primary outcomes. Sensitivity analyses were performed to evaluate the model uncertainty. RESULTS: The treatment consisting of a combination of atezolizumab and bevacizumab yielded an additional 0.53 QALYs compared with sorafenib alone, leading to an ICER of $145,546.21 per QALY in China and $168,030.21 per QALY in the USA, both beyond the willing-to-pay threshold ($28,527.00/QALY in China and $150,000.00 /QALY in the USA). The utility of the PD state was the most influential factor in the Chinese model, and the American model was the most sensitive to the price of sorafenib. The results of the models were robust across sensitivity analyses. CONCLUSION: The combination of atezolizumab and bevacizumab was not a cost-effective strategy for the first-line systemic treatment of unresectable HCC from the Chinese and American payers'' perspective.",2021-01-34438,33556230,Liver Int,Feng Wen,2021,/,,No,33556230,"Feng Wen; Hanrui Zheng; Pengfei Zhang; Weiting Liao; Kexun Zhou; Qiu Li; Jaclyn M Beca; Kaiwan Raza; Elena Mow; James Keech; C Tom Kouroukis; Atezolizumab and bevacizumab combination compared with sorafenib as the first-line systemic treatment for patients with unresectable hepatocellular carcinoma: A cost-effectiveness analysis in China and the United states, Liver Int, 2021 Feb 8; ():1478-3223",QALY,United States of America,Malignant neoplasms of digestive organs,Pharmaceutical,intravenous atezolizumab vs. oral sorafenib,Not Stated,Not Stated,18 Years,"Male, Female",Full,10 Years,3.00,3.00,168030.21,United States,2020,175924.31
32864,Optimizing the risk threshold of lymph node involvement for performing extended pelvic lymph node dissection in prostate cancer patients: a cost-effectiveness analysis,"BACKGROUND: Extended pelvic lymph node dissection (ePLND) may be omitted in prostate cancer (CaP) patients with a low predicted risk of lymph node involvement (LNI). The aim of the current study was to quantify the cost-effectiveness of using different risk thresholds for predicted LNI in CaP patients to inform decision making on omitting ePLND. METHODS: Five different thresholds (2%, 5%, 10%, 20%, and 100%) used in practice for performing ePLND were compared using a decision analytic cohort model with the 100% threshold (i.e., no ePLND) as reference. Compared outcomes consisted of quality-adjusted life years (QALYs) and costs. Baseline characteristics for the hypothetical cohort were based on an actual Dutch patient cohort containing 925 patients who underwent ePLND with risks of LNI predicted by the Memorial Sloan Kettering Cancer Center web-calculator. The best strategy was selected based on the incremental cost effectiveness ratio when applying a willingness to pay (WTP) threshold of €20,000 per QALY gained. Probabilistic sensitivity analysis was performed with Monte Carlo simulation to assess the robustness of the results. RESULTS: Costs and health outcomes were lowest (€4,858 and 6.04 QALYs) for the 100% threshold, and highest (€10,939 and 6.21 QALYs) for the 2% threshold, respectively. The incremental cost effectiveness ratio for the 2%, 5%, 10%, and 20% threshold compared with the first threshold above (i.e., 5%, 10%, 20%, and 100%) were €189,222/QALY, €130,689/QALY, €51,920/QALY, and €23,187/QALY respectively. Applying a WTP threshold of €20.000 the probabilities for the 2%, 5%, 10%, 20%, and 100% threshold strategies being cost-effective were 0.0%, 0.3%, 4.9%, 30.3%, and 64.5% respectively. CONCLUSION: Applying a WTP threshold of €20.000, completely omitting ePLND in CaP patients is cost-effective compared to other risk-based strategies. However, applying a 20% threshold for probable LNI to the Briganti 2012 nomogram or the Memorial Sloan Kettering Cancer Center web-calculator, may be a feasible alternative, in particular when higher WTP values are considered.",2021-01-34445,33121913,Urol Oncol,Tom A Hueting,2021,39 / 1,72.e7-72.e14,No,33121913,"Tom A Hueting; Erik B Cornel; Ruben A Korthorst; Rick G Pleijhuis; Diederik M Somford; Jean-Paul A van Basten; Job A M van der Palen; Hendrik Koffijberg; Optimizing the risk threshold of lymph node involvement for performing extended pelvic lymph node dissection in prostate cancer patients: a cost-effectiveness analysis, Urol Oncol, 2021 Jan; 39(1):1078-1439; 72.e7-72.e14",QALY,Netherlands,Malignant neoplasms of male genital organs,"Care Delivery, Surgical",using 20% threshold to determine extended pelvic lymph node dissection vs. no extended pelvic lymph node dissection,low predicted risk of lymph node involvement,Not Stated,18 Years,Male,Full,10 Years,4.00,1.50,20631,Euro,2019,24493.56
