index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
33954,"Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model.","This study evaluated different varicella vaccination strategies in Jiangsu province, China. A decision-tree Markov model was used to evaluate the cost effectiveness of various varicella vaccination strategies for children, including direct and selective vaccination (serotesting pre-vaccination). A cohort of one-year-old children was followed through 60 one-year Markov cycles. The parameter estimation was based on field work, the literature, and statistical yearbooks. We calculated the incremental cost-utility ratio (ICUR) using the saved quality-adjusted life year (QALY). One-way and probability sensitivity analyses were performed to assess uncertainty. Among 100,000 cohort members, one-dose and two-dose direct vaccination averted 8061 and 10,701 varicella cases, respectively, compared with no vaccination. Furthermore, compared with no vaccination, one-dose and two-dose direct vaccination saved one QALY at the ICUR of USD 21,401.33 and USD 35,420.81, respectively, at less than three times the per capita gross domestic product (USD 47,626.86) of Jiangsu. The ICURs of the one-dose and two-dose selective strategies versus no vaccination were USD 42,623.62 and USD 51,406.35 per QALY gained, respectively. The cost effectiveness results were most sensitive to the QALY loss of outpatients and vaccine prices. Thus, in Jiangsu, one-dose and two-dose direct varicella vaccination in children could be cost effective at the willingness to pay threshold of three times provincial GDP per capita from a societal perspective. The findings were sensitive to the vaccine price and health utility of varicella cases.",2021-01-41720,34357833,Hum Vaccin Immunother,Qiang Wang,2021,17 / 11,4194-4202,No,34357833,"Qiang Wang; Shixin Xiu; Liuqing Yang; Jinxin Huang; Tingting Cui; Naiyang Shi; Xuwen Wang; Yuan Shen; Enpin Chen; Bing Lu; Hui Jin; Leesa Lin; Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model., Hum Vaccin Immunother, 2021 Nov 2; 17(11):; 4194-4202",QALY,China,Viral infections characterized by skin and mucous membrane lesions,Immunization,one dose of selective varicella immunization vs. no immunization,Not Stated,Not Stated,1 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,42623.62,United States,2017,47118.65
33955,"Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model.","This study evaluated different varicella vaccination strategies in Jiangsu province, China. A decision-tree Markov model was used to evaluate the cost effectiveness of various varicella vaccination strategies for children, including direct and selective vaccination (serotesting pre-vaccination). A cohort of one-year-old children was followed through 60 one-year Markov cycles. The parameter estimation was based on field work, the literature, and statistical yearbooks. We calculated the incremental cost-utility ratio (ICUR) using the saved quality-adjusted life year (QALY). One-way and probability sensitivity analyses were performed to assess uncertainty. Among 100,000 cohort members, one-dose and two-dose direct vaccination averted 8061 and 10,701 varicella cases, respectively, compared with no vaccination. Furthermore, compared with no vaccination, one-dose and two-dose direct vaccination saved one QALY at the ICUR of USD 21,401.33 and USD 35,420.81, respectively, at less than three times the per capita gross domestic product (USD 47,626.86) of Jiangsu. The ICURs of the one-dose and two-dose selective strategies versus no vaccination were USD 42,623.62 and USD 51,406.35 per QALY gained, respectively. The cost effectiveness results were most sensitive to the QALY loss of outpatients and vaccine prices. Thus, in Jiangsu, one-dose and two-dose direct varicella vaccination in children could be cost effective at the willingness to pay threshold of three times provincial GDP per capita from a societal perspective. The findings were sensitive to the vaccine price and health utility of varicella cases.",2021-01-41720,34357833,Hum Vaccin Immunother,Qiang Wang,2021,17 / 11,4194-4202,No,34357833,"Qiang Wang; Shixin Xiu; Liuqing Yang; Jinxin Huang; Tingting Cui; Naiyang Shi; Xuwen Wang; Yuan Shen; Enpin Chen; Bing Lu; Hui Jin; Leesa Lin; Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model., Hum Vaccin Immunother, 2021 Nov 2; 17(11):; 4194-4202",QALY,China,Viral infections characterized by skin and mucous membrane lesions,Immunization,one dose of direct varicella immunization vs. no immunzation,Not Stated,Not Stated,1 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,21401.33,United States,2017,23658.28
33956,"Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model.","This study evaluated different varicella vaccination strategies in Jiangsu province, China. A decision-tree Markov model was used to evaluate the cost effectiveness of various varicella vaccination strategies for children, including direct and selective vaccination (serotesting pre-vaccination). A cohort of one-year-old children was followed through 60 one-year Markov cycles. The parameter estimation was based on field work, the literature, and statistical yearbooks. We calculated the incremental cost-utility ratio (ICUR) using the saved quality-adjusted life year (QALY). One-way and probability sensitivity analyses were performed to assess uncertainty. Among 100,000 cohort members, one-dose and two-dose direct vaccination averted 8061 and 10,701 varicella cases, respectively, compared with no vaccination. Furthermore, compared with no vaccination, one-dose and two-dose direct vaccination saved one QALY at the ICUR of USD 21,401.33 and USD 35,420.81, respectively, at less than three times the per capita gross domestic product (USD 47,626.86) of Jiangsu. The ICURs of the one-dose and two-dose selective strategies versus no vaccination were USD 42,623.62 and USD 51,406.35 per QALY gained, respectively. The cost effectiveness results were most sensitive to the QALY loss of outpatients and vaccine prices. Thus, in Jiangsu, one-dose and two-dose direct varicella vaccination in children could be cost effective at the willingness to pay threshold of three times provincial GDP per capita from a societal perspective. The findings were sensitive to the vaccine price and health utility of varicella cases.",2021-01-41720,34357833,Hum Vaccin Immunother,Qiang Wang,2021,17 / 11,4194-4202,No,34357833,"Qiang Wang; Shixin Xiu; Liuqing Yang; Jinxin Huang; Tingting Cui; Naiyang Shi; Xuwen Wang; Yuan Shen; Enpin Chen; Bing Lu; Hui Jin; Leesa Lin; Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model., Hum Vaccin Immunother, 2021 Nov 2; 17(11):; 4194-4202",QALY,China,Viral infections characterized by skin and mucous membrane lesions,Immunization,one dose of selective varicella immunization vs. one dose of direct varicella immunization,Not Stated,Not Stated,1 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,99005.91,United States,2017,109446.93
33957,"Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model.","This study evaluated different varicella vaccination strategies in Jiangsu province, China. A decision-tree Markov model was used to evaluate the cost effectiveness of various varicella vaccination strategies for children, including direct and selective vaccination (serotesting pre-vaccination). A cohort of one-year-old children was followed through 60 one-year Markov cycles. The parameter estimation was based on field work, the literature, and statistical yearbooks. We calculated the incremental cost-utility ratio (ICUR) using the saved quality-adjusted life year (QALY). One-way and probability sensitivity analyses were performed to assess uncertainty. Among 100,000 cohort members, one-dose and two-dose direct vaccination averted 8061 and 10,701 varicella cases, respectively, compared with no vaccination. Furthermore, compared with no vaccination, one-dose and two-dose direct vaccination saved one QALY at the ICUR of USD 21,401.33 and USD 35,420.81, respectively, at less than three times the per capita gross domestic product (USD 47,626.86) of Jiangsu. The ICURs of the one-dose and two-dose selective strategies versus no vaccination were USD 42,623.62 and USD 51,406.35 per QALY gained, respectively. The cost effectiveness results were most sensitive to the QALY loss of outpatients and vaccine prices. Thus, in Jiangsu, one-dose and two-dose direct varicella vaccination in children could be cost effective at the willingness to pay threshold of three times provincial GDP per capita from a societal perspective. The findings were sensitive to the vaccine price and health utility of varicella cases.",2021-01-41720,34357833,Hum Vaccin Immunother,Qiang Wang,2021,17 / 11,4194-4202,No,34357833,"Qiang Wang; Shixin Xiu; Liuqing Yang; Jinxin Huang; Tingting Cui; Naiyang Shi; Xuwen Wang; Yuan Shen; Enpin Chen; Bing Lu; Hui Jin; Leesa Lin; Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model., Hum Vaccin Immunother, 2021 Nov 2; 17(11):; 4194-4202",QALY,China,Viral infections characterized by skin and mucous membrane lesions,Immunization,two doses of selective varicella immunization vs. no immunization,Not Stated,Not Stated,1 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,51406.35,United States,2017,56827.59
33958,"Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model.","This study evaluated different varicella vaccination strategies in Jiangsu province, China. A decision-tree Markov model was used to evaluate the cost effectiveness of various varicella vaccination strategies for children, including direct and selective vaccination (serotesting pre-vaccination). A cohort of one-year-old children was followed through 60 one-year Markov cycles. The parameter estimation was based on field work, the literature, and statistical yearbooks. We calculated the incremental cost-utility ratio (ICUR) using the saved quality-adjusted life year (QALY). One-way and probability sensitivity analyses were performed to assess uncertainty. Among 100,000 cohort members, one-dose and two-dose direct vaccination averted 8061 and 10,701 varicella cases, respectively, compared with no vaccination. Furthermore, compared with no vaccination, one-dose and two-dose direct vaccination saved one QALY at the ICUR of USD 21,401.33 and USD 35,420.81, respectively, at less than three times the per capita gross domestic product (USD 47,626.86) of Jiangsu. The ICURs of the one-dose and two-dose selective strategies versus no vaccination were USD 42,623.62 and USD 51,406.35 per QALY gained, respectively. The cost effectiveness results were most sensitive to the QALY loss of outpatients and vaccine prices. Thus, in Jiangsu, one-dose and two-dose direct varicella vaccination in children could be cost effective at the willingness to pay threshold of three times provincial GDP per capita from a societal perspective. The findings were sensitive to the vaccine price and health utility of varicella cases.",2021-01-41720,34357833,Hum Vaccin Immunother,Qiang Wang,2021,17 / 11,4194-4202,No,34357833,"Qiang Wang; Shixin Xiu; Liuqing Yang; Jinxin Huang; Tingting Cui; Naiyang Shi; Xuwen Wang; Yuan Shen; Enpin Chen; Bing Lu; Hui Jin; Leesa Lin; Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model., Hum Vaccin Immunother, 2021 Nov 2; 17(11):; 4194-4202",QALY,China,Viral infections characterized by skin and mucous membrane lesions,Immunization,two dose of selective varicella immunizaiton vs. one dose of direct varicella immunization,Not Stated,Not Stated,1 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,87675.02,United States,2017,96921.1
33959,"Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model.","This study evaluated different varicella vaccination strategies in Jiangsu province, China. A decision-tree Markov model was used to evaluate the cost effectiveness of various varicella vaccination strategies for children, including direct and selective vaccination (serotesting pre-vaccination). A cohort of one-year-old children was followed through 60 one-year Markov cycles. The parameter estimation was based on field work, the literature, and statistical yearbooks. We calculated the incremental cost-utility ratio (ICUR) using the saved quality-adjusted life year (QALY). One-way and probability sensitivity analyses were performed to assess uncertainty. Among 100,000 cohort members, one-dose and two-dose direct vaccination averted 8061 and 10,701 varicella cases, respectively, compared with no vaccination. Furthermore, compared with no vaccination, one-dose and two-dose direct vaccination saved one QALY at the ICUR of USD 21,401.33 and USD 35,420.81, respectively, at less than three times the per capita gross domestic product (USD 47,626.86) of Jiangsu. The ICURs of the one-dose and two-dose selective strategies versus no vaccination were USD 42,623.62 and USD 51,406.35 per QALY gained, respectively. The cost effectiveness results were most sensitive to the QALY loss of outpatients and vaccine prices. Thus, in Jiangsu, one-dose and two-dose direct varicella vaccination in children could be cost effective at the willingness to pay threshold of three times provincial GDP per capita from a societal perspective. The findings were sensitive to the vaccine price and health utility of varicella cases.",2021-01-41720,34357833,Hum Vaccin Immunother,Qiang Wang,2021,17 / 11,4194-4202,No,34357833,"Qiang Wang; Shixin Xiu; Liuqing Yang; Jinxin Huang; Tingting Cui; Naiyang Shi; Xuwen Wang; Yuan Shen; Enpin Chen; Bing Lu; Hui Jin; Leesa Lin; Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model., Hum Vaccin Immunother, 2021 Nov 2; 17(11):; 4194-4202",QALY,China,Viral infections characterized by skin and mucous membrane lesions,Immunization,two doses of direct varicella immunization vs. no immunization,Not Stated,Not Stated,1 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,35420.81,United States,2017,39156.24
33960,"Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model.","This study evaluated different varicella vaccination strategies in Jiangsu province, China. A decision-tree Markov model was used to evaluate the cost effectiveness of various varicella vaccination strategies for children, including direct and selective vaccination (serotesting pre-vaccination). A cohort of one-year-old children was followed through 60 one-year Markov cycles. The parameter estimation was based on field work, the literature, and statistical yearbooks. We calculated the incremental cost-utility ratio (ICUR) using the saved quality-adjusted life year (QALY). One-way and probability sensitivity analyses were performed to assess uncertainty. Among 100,000 cohort members, one-dose and two-dose direct vaccination averted 8061 and 10,701 varicella cases, respectively, compared with no vaccination. Furthermore, compared with no vaccination, one-dose and two-dose direct vaccination saved one QALY at the ICUR of USD 21,401.33 and USD 35,420.81, respectively, at less than three times the per capita gross domestic product (USD 47,626.86) of Jiangsu. The ICURs of the one-dose and two-dose selective strategies versus no vaccination were USD 42,623.62 and USD 51,406.35 per QALY gained, respectively. The cost effectiveness results were most sensitive to the QALY loss of outpatients and vaccine prices. Thus, in Jiangsu, one-dose and two-dose direct varicella vaccination in children could be cost effective at the willingness to pay threshold of three times provincial GDP per capita from a societal perspective. The findings were sensitive to the vaccine price and health utility of varicella cases.",2021-01-41720,34357833,Hum Vaccin Immunother,Qiang Wang,2021,17 / 11,4194-4202,No,34357833,"Qiang Wang; Shixin Xiu; Liuqing Yang; Jinxin Huang; Tingting Cui; Naiyang Shi; Xuwen Wang; Yuan Shen; Enpin Chen; Bing Lu; Hui Jin; Leesa Lin; Economic evaluation of varicella vaccination strategies in Jiangsu province, China: a decision-tree Markov model., Hum Vaccin Immunother, 2021 Nov 2; 17(11):; 4194-4202",QALY,China,Viral infections characterized by skin and mucous membrane lesions,Immunization,two doses of direct varicella immunization vs. one dose of direct varicella immunization,Not Stated,Not Stated,1 Years,"Male, Female",Full,"Lifetime, Not Stated / None",3.00,3.00,78216.24,United States,2017,86464.81
33961,"Lifetime Health and Economic Outcomes of Active Surveillance, Radical Prostatectomy, and Radiotherapy for Favorable-Risk Localized Prostate Cancer.","OBJECTIVES: To estimate the lifetime health and economic outcomes of selecting active surveillance (AS), radical prostatectomy (RP), or radiation therapy (RT) as initial management for low- or favorable-risk localized prostate cancer. METHODS: A discrete-event simulation model was developed using evidence from published randomized trials. Health outcomes were measured in life-years and quality-adjusted life-years (QALYs). Costs were included from a public payer perspective in Australian dollars. Outcomes were discounted at 5% over a lifetime horizon. Probabilistic and scenario analyses quantified parameter and structural uncertainty. RESULTS: A total of 60% of patients in the AS arm eventually received radical treatment (surgery or radiotherapy) compared with 90% for RP and 91% for RT. Although AS resulted in fewer treatment-related complications, it led to increased clinical progression (AS 40.7%, RP 17.6%, RT 19.9%) and metastatic disease (AS 13.4%, RP 6.1%, RT 7.0%). QALYs were 10.88 for AS, 11.10 for RP, and 11.13 for RT. Total costs were A$17 912 for AS, A$15 609 for RP, and A$15 118 for RT. At a willingness to pay of A$20 000/QALY, RT had a 61.4% chance of being cost-effective compared to 38.5% for RP and 0.1% for AS. CONCLUSIONS: Although AS resulted in fewer and delayed treatment-related complications, it was not found to be a cost-effective strategy for favorable-risk localized prostate cancer over a lifetime horizon because of an increase in the number of patients developing metastatic disease. RT was the dominant strategy yielding higher QALYs at lower cost although differences compared with RP were small.",2021-01-41719,34838271,Value Health,Koen Degeling,2021,24 / 12,1737-1745,No,34838271,"Koen Degeling; Niall Corcoran; Amanda Pereira-Salgado; Anis Hamid; Shankar Siva; Maarten IJzerman; Lifetime Health and Economic Outcomes of Active Surveillance, Radical Prostatectomy, and Radiotherapy for Favorable-Risk Localized Prostate Cancer., Value Health, 2021 Dec; 24(12):; 1737-1745",QALY,Australia,Malignant neoplasms of male genital organs,Surgical,radical prostatectomy vs. active surveillance,Not Stated,61 Years,61 Years,Male,Full,"Lifetime, Not Stated / None",5.00,5.00,-10468.18,Australia,2020,-7574.91
33962,"Lifetime Health and Economic Outcomes of Active Surveillance, Radical Prostatectomy, and Radiotherapy for Favorable-Risk Localized Prostate Cancer.","OBJECTIVES: To estimate the lifetime health and economic outcomes of selecting active surveillance (AS), radical prostatectomy (RP), or radiation therapy (RT) as initial management for low- or favorable-risk localized prostate cancer. METHODS: A discrete-event simulation model was developed using evidence from published randomized trials. Health outcomes were measured in life-years and quality-adjusted life-years (QALYs). Costs were included from a public payer perspective in Australian dollars. Outcomes were discounted at 5% over a lifetime horizon. Probabilistic and scenario analyses quantified parameter and structural uncertainty. RESULTS: A total of 60% of patients in the AS arm eventually received radical treatment (surgery or radiotherapy) compared with 90% for RP and 91% for RT. Although AS resulted in fewer treatment-related complications, it led to increased clinical progression (AS 40.7%, RP 17.6%, RT 19.9%) and metastatic disease (AS 13.4%, RP 6.1%, RT 7.0%). QALYs were 10.88 for AS, 11.10 for RP, and 11.13 for RT. Total costs were A$17 912 for AS, A$15 609 for RP, and A$15 118 for RT. At a willingness to pay of A$20 000/QALY, RT had a 61.4% chance of being cost-effective compared to 38.5% for RP and 0.1% for AS. CONCLUSIONS: Although AS resulted in fewer and delayed treatment-related complications, it was not found to be a cost-effective strategy for favorable-risk localized prostate cancer over a lifetime horizon because of an increase in the number of patients developing metastatic disease. RT was the dominant strategy yielding higher QALYs at lower cost although differences compared with RP were small.",2021-01-41719,34838271,Value Health,Koen Degeling,2021,24 / 12,1737-1745,No,34838271,"Koen Degeling; Niall Corcoran; Amanda Pereira-Salgado; Anis Hamid; Shankar Siva; Maarten IJzerman; Lifetime Health and Economic Outcomes of Active Surveillance, Radical Prostatectomy, and Radiotherapy for Favorable-Risk Localized Prostate Cancer., Value Health, 2021 Dec; 24(12):; 1737-1745",QALY,Australia,Malignant neoplasms of male genital organs,"Medical Procedure, Other",radiation therapy vs. radical prostatectomy,Not Stated,61 Years,61 Years,"Male, Female",Full,"Lifetime, Not Stated / None",5.00,5.00,-16366.67,Australia,2020,-11843.13
33963,Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer.,"INTRODUCTION: Variable costs of different radiation treatment modalities have played an important factor in selecting the most appropriate treatment for patients with intermediate-risk prostate cancer. METHODS: Analysis using a Markov model was conducted to simulate 20-year disease trajectory, quality-adjusted life years (QALYs) and health system costs of a cohort of intermediate-risk prostate cancer patients with mean age of 60 years. Clinical outcomes on toxicity and disease recurrence were measured and a probabilistic sensitivity analysis was performed, varying input parameters simultaneously according to their distributions. RESULTS: Among the six radiation treatment modalities, including conventionally fractionated intensity-modulated radiation therapy (IMRT), hypofractionated IMRT, IMRT combined with high-dose-rate (HDR) brachytherapy, HDR brachytherapy monotherapy, low-dose-rate brachytherapy monotherapy, and stereotactic body radiotherapy (SBRT), SBRT was found to be more cost-effective when compared with LDR-b and other treatment modalities, resulting in an incremental cost-utility ratio of $2985 per QALY. CONCLUSIONS: Stereotactic body radiotherapy is the most cost-effective radiation treatment modality in treatment of intermediate-risk prostate cancer, while treatment toxicity and cost data are the key drivers of the cost-utility. Further work is required with long-term follow-up for SBRT.",2021-01-41718,34202403,Curr Oncol,Najlaa Alyamani,2021,28 / 4,2385-2398,No,34202403,"Najlaa Alyamani; Jiheon Song; Sasha van Katwyk; Kednapa Thavorn; Julie Renaud; Alain Haddad; Miller MacPherson; Marc Gaudet; Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer., Curr Oncol, 2021 Jun 25; 28(4):; 2385-2398",QALY,Canada,Malignant neoplasms of male genital organs,"Medical Procedure, Other",stereotactic body radiotherapy vs. low-dose-rate brachytherapy monotherapy,Not Stated,Not Stated,18 Years,Male,Full,"20 Years, Not Stated / None",1.50,1.50,2985,Canada,2018,2486.06
33964,Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer.,"INTRODUCTION: Variable costs of different radiation treatment modalities have played an important factor in selecting the most appropriate treatment for patients with intermediate-risk prostate cancer. METHODS: Analysis using a Markov model was conducted to simulate 20-year disease trajectory, quality-adjusted life years (QALYs) and health system costs of a cohort of intermediate-risk prostate cancer patients with mean age of 60 years. Clinical outcomes on toxicity and disease recurrence were measured and a probabilistic sensitivity analysis was performed, varying input parameters simultaneously according to their distributions. RESULTS: Among the six radiation treatment modalities, including conventionally fractionated intensity-modulated radiation therapy (IMRT), hypofractionated IMRT, IMRT combined with high-dose-rate (HDR) brachytherapy, HDR brachytherapy monotherapy, low-dose-rate brachytherapy monotherapy, and stereotactic body radiotherapy (SBRT), SBRT was found to be more cost-effective when compared with LDR-b and other treatment modalities, resulting in an incremental cost-utility ratio of $2985 per QALY. CONCLUSIONS: Stereotactic body radiotherapy is the most cost-effective radiation treatment modality in treatment of intermediate-risk prostate cancer, while treatment toxicity and cost data are the key drivers of the cost-utility. Further work is required with long-term follow-up for SBRT.",2021-01-41718,34202403,Curr Oncol,Najlaa Alyamani,2021,28 / 4,2385-2398,No,34202403,"Najlaa Alyamani; Jiheon Song; Sasha van Katwyk; Kednapa Thavorn; Julie Renaud; Alain Haddad; Miller MacPherson; Marc Gaudet; Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer., Curr Oncol, 2021 Jun 25; 28(4):; 2385-2398",QALY,Canada,Malignant neoplasms of male genital organs,"Medical Procedure, Other",high-dose-rate brachytherapy monotherapy vs. low-dose-rate brachytherapy monotherapy,Not Stated,Not Stated,18 Years,Male,Full,"20 Years, Not Stated / None",1.50,1.50,-667.57,Canada,2018,-555.98
33965,Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer.,"INTRODUCTION: Variable costs of different radiation treatment modalities have played an important factor in selecting the most appropriate treatment for patients with intermediate-risk prostate cancer. METHODS: Analysis using a Markov model was conducted to simulate 20-year disease trajectory, quality-adjusted life years (QALYs) and health system costs of a cohort of intermediate-risk prostate cancer patients with mean age of 60 years. Clinical outcomes on toxicity and disease recurrence were measured and a probabilistic sensitivity analysis was performed, varying input parameters simultaneously according to their distributions. RESULTS: Among the six radiation treatment modalities, including conventionally fractionated intensity-modulated radiation therapy (IMRT), hypofractionated IMRT, IMRT combined with high-dose-rate (HDR) brachytherapy, HDR brachytherapy monotherapy, low-dose-rate brachytherapy monotherapy, and stereotactic body radiotherapy (SBRT), SBRT was found to be more cost-effective when compared with LDR-b and other treatment modalities, resulting in an incremental cost-utility ratio of $2985 per QALY. CONCLUSIONS: Stereotactic body radiotherapy is the most cost-effective radiation treatment modality in treatment of intermediate-risk prostate cancer, while treatment toxicity and cost data are the key drivers of the cost-utility. Further work is required with long-term follow-up for SBRT.",2021-01-41718,34202403,Curr Oncol,Najlaa Alyamani,2021,28 / 4,2385-2398,No,34202403,"Najlaa Alyamani; Jiheon Song; Sasha van Katwyk; Kednapa Thavorn; Julie Renaud; Alain Haddad; Miller MacPherson; Marc Gaudet; Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer., Curr Oncol, 2021 Jun 25; 28(4):; 2385-2398",QALY,Canada,Malignant neoplasms of male genital organs,"Medical Procedure, Other",hypofractionated intensity-modulated radiotherapy vs. low-dose-rate brachytherapy monotherapy,Not Stated,Not Stated,18 Years,Male,Full,"20 Years, Not Stated / None",1.50,1.50,-38514.29,Canada,2018,-32076.65
33966,Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer.,"INTRODUCTION: Variable costs of different radiation treatment modalities have played an important factor in selecting the most appropriate treatment for patients with intermediate-risk prostate cancer. METHODS: Analysis using a Markov model was conducted to simulate 20-year disease trajectory, quality-adjusted life years (QALYs) and health system costs of a cohort of intermediate-risk prostate cancer patients with mean age of 60 years. Clinical outcomes on toxicity and disease recurrence were measured and a probabilistic sensitivity analysis was performed, varying input parameters simultaneously according to their distributions. RESULTS: Among the six radiation treatment modalities, including conventionally fractionated intensity-modulated radiation therapy (IMRT), hypofractionated IMRT, IMRT combined with high-dose-rate (HDR) brachytherapy, HDR brachytherapy monotherapy, low-dose-rate brachytherapy monotherapy, and stereotactic body radiotherapy (SBRT), SBRT was found to be more cost-effective when compared with LDR-b and other treatment modalities, resulting in an incremental cost-utility ratio of $2985 per QALY. CONCLUSIONS: Stereotactic body radiotherapy is the most cost-effective radiation treatment modality in treatment of intermediate-risk prostate cancer, while treatment toxicity and cost data are the key drivers of the cost-utility. Further work is required with long-term follow-up for SBRT.",2021-01-41718,34202403,Curr Oncol,Najlaa Alyamani,2021,28 / 4,2385-2398,No,34202403,"Najlaa Alyamani; Jiheon Song; Sasha van Katwyk; Kednapa Thavorn; Julie Renaud; Alain Haddad; Miller MacPherson; Marc Gaudet; Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer., Curr Oncol, 2021 Jun 25; 28(4):; 2385-2398",QALY,Canada,Malignant neoplasms of male genital organs,"Medical Procedure, Other",high-dose-rate brachytherapy + intensity-modulated radiotherapy vs. low-dose-rate brachytherapy monotherapy,Not Stated,Not Stated,18 Years,Male,Full,"20 Years, Not Stated / None",1.50,1.50,-7618.1,Canada,2018,-6344.74
33967,Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer.,"INTRODUCTION: Variable costs of different radiation treatment modalities have played an important factor in selecting the most appropriate treatment for patients with intermediate-risk prostate cancer. METHODS: Analysis using a Markov model was conducted to simulate 20-year disease trajectory, quality-adjusted life years (QALYs) and health system costs of a cohort of intermediate-risk prostate cancer patients with mean age of 60 years. Clinical outcomes on toxicity and disease recurrence were measured and a probabilistic sensitivity analysis was performed, varying input parameters simultaneously according to their distributions. RESULTS: Among the six radiation treatment modalities, including conventionally fractionated intensity-modulated radiation therapy (IMRT), hypofractionated IMRT, IMRT combined with high-dose-rate (HDR) brachytherapy, HDR brachytherapy monotherapy, low-dose-rate brachytherapy monotherapy, and stereotactic body radiotherapy (SBRT), SBRT was found to be more cost-effective when compared with LDR-b and other treatment modalities, resulting in an incremental cost-utility ratio of $2985 per QALY. CONCLUSIONS: Stereotactic body radiotherapy is the most cost-effective radiation treatment modality in treatment of intermediate-risk prostate cancer, while treatment toxicity and cost data are the key drivers of the cost-utility. Further work is required with long-term follow-up for SBRT.",2021-01-41718,34202403,Curr Oncol,Najlaa Alyamani,2021,28 / 4,2385-2398,No,34202403,"Najlaa Alyamani; Jiheon Song; Sasha van Katwyk; Kednapa Thavorn; Julie Renaud; Alain Haddad; Miller MacPherson; Marc Gaudet; Cost-Utility Analysis of Radiation Treatment Modalities for Intermediate-Risk Prostate Cancer., Curr Oncol, 2021 Jun 25; 28(4):; 2385-2398",QALY,Canada,Malignant neoplasms of male genital organs,"Medical Procedure, Other",conventionally fractionated intensity-modulated radiotherapy vs. low-dose-rate brachytherapy monotherapy,Not Stated,Not Stated,18 Years,Male,Full,"20 Years, Not Stated / None",1.50,1.50,-26739.02,Canada,2018,-22269.62
