index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
20448,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Ceramic on Ceramic hip replacement; Uncemented vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,54 Years,Not Stated,Male,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20449,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Ceramic on Polyethylene hip replacement; Cemented vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,64 Years,55 Years,Male,Full,Lifetime,3.50,3.50,-25000,United Kingdom,2015,-41726.29
20450,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Metal on Polyethylene hip replacement; hybrid vs. Ceramic on Polyethylene hip replacement; Cemented; Small,-,64 Years,55 Years,Male,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20451,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Ceramic on Polyethylene hip replacement; Cemented vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,74 Years,65 Years,Male,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20452,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Metal on Polyethylene hip replacement; hybrid vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,74 Years,65 Years,Male,Full,Lifetime,3.50,3.50,-64100,United Kingdom,2015,-106986.22
20453,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Ceramic on Polyethylene hip replacement; Cemented vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,84 Years,75 Years,Male,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20454,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Metal on Polyethylene hip replacement; hybrid vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,84 Years,75 Years,Male,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20455,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Ceramic on Polyethylene hip replacement; Cemented vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,Not Stated,86 Years,Male,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20456,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Metal on Polyethylene hip replacement; hybrid vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,Not Stated,86 Years,Male,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20457,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,Not Stated,Ceramic on Polyethylene hip replacement; Cemented vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,54 Years,Not Stated,Female,Full,Lifetime,3.50,3.50,-55200,United Kingdom,2015,-92131.66
20458,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Metal on Polyethylene hip replacement; hybrid vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,54 Years,Not Stated,Female,Full,Lifetime,3.50,3.50,Not Stated,United Kingdom,2015,Not Stated
20459,Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data,"BACKGROUND: Prosthetic implants used in total hip replacements (THR) have a range of bearing surface combinations (metal-on-polyethylene, ceramic-on-polyethylene, ceramic-on-ceramic, and metal-on-metal), head sizes (small [<36 mm in diameter] and large [>/=36 mm in diameter]), and fixation techniques (cemented, uncemented, hybrid, and reverse hybrid). These can influence prosthesis survival, patients'' quality of life, and healthcare costs. OBJECTIVES: To compare the lifetime cost-effectiveness of implants for patients of different age and sex profiles. METHODS: We developed a Markov model to compare the cost-effectiveness of various implants against small-head cemented metal-on-polyethylene implants. The probability that patients required 1 or more revision surgeries was estimated from analyses of more than 1 million patients in the UK and Swedish hip joint registries, for men and women younger than 55, 55 to 64, 65 to 74, 75 to 84, and 85 years and older. Implant and healthcare costs were estimated from local procurement prices, national tariffs, and the literature. Quality-adjusted life-years were calculated using published utility estimates for patients undergoing THR in the United Kingdom. RESULTS: Small-head cemented metal-on-polyethylene implants were the most cost-effective for men and women older than 65 years. These findings were robust to sensitivity analyses. Small-head cemented ceramic-on-polyethylene implants were most cost-effective in men and women younger than 65 years, but these results were more uncertain. CONCLUSIONS: The older the patient group, the more likely that the cheapest implants, small-head cemented metal-on-polyethylene implants, were cost-effective. We found no evidence that uncemented, hybrid, or reverse hybrid implants were the most cost-effective option for any patient group. Our findings can influence clinical practice and procurement decisions for healthcare payers worldwide.",2019-01-28040,30832968,Value Health,Christopher G Fawsitt,2019,22 / 3,303-312,Yes,30832968,"Christopher G Fawsitt; Howard H Z Thom; Linda P Hunt; Szilard Nemes; Ashley W Blom; Nicky J Welton; William Hollingworth; Jose A Lopez-Lopez; Andrew D Beswick; Amanda Burston; Ola Rolfson; Goran Garellick; Elsa M R Marques; Choice of Prosthetic Implant Combinations in Total Hip Replacement: Cost-Effectiveness Analysis Using UK and Swedish Hip Joint Registries Data, Value Health, 2019 Mar; 22(3):1098-3015; 303-312",QALY,United Kingdom,Not Stated,"Medical Device, Surgical",Ceramic on Polyethylene hip replacement; Cemented vs. Metal on Polyethylene hip replacement; Cemented; Small,Not Stated,64 Years,55 Years,Female,Full,Lifetime,3.50,3.50,-1900,United Kingdom,2015,-3171.2
