index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
16445,FOLFOX4 or sorafenib as the first-line treatments for advanced hepatocellular carcinoma: A cost-effectiveness analysis,"BACKGROUND: This study aimed to investigate the pharmaco-economic implications of FOLFOX4 or sorafenib for advanced hepatocellular carcinoma in China. METHODS: To conduct the analysis, we performed a Markov model to simulate the process of advanced HCC treated with sorafenib or FOLFOX4. Clinical data were obtained from the ORIENTAL trial and the EACH trial. Incremental cost-effectiveness ratio was regarded as the primary outcome in the analysis. One-way sensitivity analysis as well as probabilistic sensitivity analysis was performed to explore the impact of essential variables on the results of the analysis. RESULTS: Treatment with sorafenib provided an effectiveness gain of 0.3935 quality-adjusted life year at an average cost of $18,748.00, whereas chemotherapy of FOLFOX4 brought 0.3808 quality-adjusted life year at a cost of $6876.02. The incremental cost-effectiveness ratio of FOLFOX4 versus sorafenib was $934,801.57/QALY. In a probabilistic sensitivity analysis based on a Monte Carlo simulation of 1000 items, the probabilities of FOLFOX4 and sorafenib being cost-effective were 100% and 0% using a willingness-to-pay threshold of $20,301.00 per quality-adjusted life year. CONCLUSIONS: FOLFOX4 chemotherapy is likely to be a cost-effective option compared with sorafenib in the treatment of advanced hepatocellular carcinoma in China.",2016-01-22434,27486048,Dig Liver Dis,Pengfei Zhang,2016,48 / 12,1492-1497,No,27486048,"Pengfei Zhang; Feng Wen; Qiu Li; FOLFOX4 or sorafenib as the first-line treatments for advanced hepatocellular carcinoma: A cost-effectiveness analysis, Dig Liver Dis, 2016 Dec; 48(12):1878-3562; 1492-1497",QALY,China,Not Stated,Not Stated,"Sorafenib vs. Oxaliplatin, Folinic Acid and 5-Fluorouracil (FOLFOX-4) Combination Chemotherapy",Not Stated,Not Stated,19 Years,"Female, Male",Full,10 Years,Not Stated,Not Stated,934801.57,United States,2014,1021969.32
16446,Cost-effectiveness of a herpes zoster vaccination program among the French elderly people,"A vaccine against herpes zoster (HZ) and its complications has already proven safe and effective against infection and pain and against the related deterioration of quality of life in the elderly. In order to inform the vaccination decision-making process regarding inclusion of this vaccine in the French immunization schedule, we assessed the cost-effectiveness of several vaccination scenarios, compared to no vaccination. We chose to use a previously published Markov model. Starting vaccination in elderly individuals aged 65, 70 and 75 y old appears more cost-effective than vaccination for those aged 60 y old, with a cost-effectiveness ratio between 30,000 and 35,000 euros per quality-adjusted-life year (QALY) gained for the first 3 age groups versus 54,500 euro; for the latter group. These results largely contributed to the recommendation to include the HZ vaccination in the French immunization schedule for people aged between 65 and 74 y old in France.",2016-01-22437,27484158,Hum Vaccin Immunother,Emmanuel Belchior,2016,12 / 9,2378-82,No,27484158,"Emmanuel Belchior; Daniel Levy-Bruhl; Yann Le Strat; Magid Herida; Cost-effectiveness of a herpes zoster vaccination program among the French elderly people, Hum Vaccin Immunother , 2016 Sep; 12(9):2164-554X; 2378-82",QALY,French Republic,Not Stated,Not Stated,Herpes zoster vaccination vs. None,Not Stated,Not Stated,41 Years,"Female, Male",Full,Lifetime,4.00,4.00,54450,Euro,2012,78925.72
16447,Cost-effectiveness of a herpes zoster vaccination program among the French elderly people,"A vaccine against herpes zoster (HZ) and its complications has already proven safe and effective against infection and pain and against the related deterioration of quality of life in the elderly. In order to inform the vaccination decision-making process regarding inclusion of this vaccine in the French immunization schedule, we assessed the cost-effectiveness of several vaccination scenarios, compared to no vaccination. We chose to use a previously published Markov model. Starting vaccination in elderly individuals aged 65, 70 and 75 y old appears more cost-effective than vaccination for those aged 60 y old, with a cost-effectiveness ratio between 30,000 and 35,000 euros per quality-adjusted-life year (QALY) gained for the first 3 age groups versus 54,500 euro; for the latter group. These results largely contributed to the recommendation to include the HZ vaccination in the French immunization schedule for people aged between 65 and 74 y old in France.",2016-01-22437,27484158,Hum Vaccin Immunother,Emmanuel Belchior,2016,12 / 9,2378-82,No,27484158,"Emmanuel Belchior; Daniel Levy-Bruhl; Yann Le Strat; Magid Herida; Cost-effectiveness of a herpes zoster vaccination program among the French elderly people, Hum Vaccin Immunother , 2016 Sep; 12(9):2164-554X; 2378-82",QALY,French Republic,Not Stated,Not Stated,Herpes zoster vaccination vs. None,Not Stated,69 Years,65 Years,"Female, Male",Full,Lifetime,4.00,4.00,33937,Euro,2012,49191.96
16448,Cost-effectiveness of a herpes zoster vaccination program among the French elderly people,"A vaccine against herpes zoster (HZ) and its complications has already proven safe and effective against infection and pain and against the related deterioration of quality of life in the elderly. In order to inform the vaccination decision-making process regarding inclusion of this vaccine in the French immunization schedule, we assessed the cost-effectiveness of several vaccination scenarios, compared to no vaccination. We chose to use a previously published Markov model. Starting vaccination in elderly individuals aged 65, 70 and 75 y old appears more cost-effective than vaccination for those aged 60 y old, with a cost-effectiveness ratio between 30,000 and 35,000 euros per quality-adjusted-life year (QALY) gained for the first 3 age groups versus 54,500 euro; for the latter group. These results largely contributed to the recommendation to include the HZ vaccination in the French immunization schedule for people aged between 65 and 74 y old in France.",2016-01-22437,27484158,Hum Vaccin Immunother,Emmanuel Belchior,2016,12 / 9,2378-82,No,27484158,"Emmanuel Belchior; Daniel Levy-Bruhl; Yann Le Strat; Magid Herida; Cost-effectiveness of a herpes zoster vaccination program among the French elderly people, Hum Vaccin Immunother , 2016 Sep; 12(9):2164-554X; 2378-82",QALY,French Republic,Not Stated,Not Stated,Herpes zoster vaccination vs. None,Not Stated,74 Years,70 Years,"Female, Male",Full,Lifetime,4.00,4.00,30687,Euro,2012,44481.05
16449,Cost-effectiveness of a herpes zoster vaccination program among the French elderly people,"A vaccine against herpes zoster (HZ) and its complications has already proven safe and effective against infection and pain and against the related deterioration of quality of life in the elderly. In order to inform the vaccination decision-making process regarding inclusion of this vaccine in the French immunization schedule, we assessed the cost-effectiveness of several vaccination scenarios, compared to no vaccination. We chose to use a previously published Markov model. Starting vaccination in elderly individuals aged 65, 70 and 75 y old appears more cost-effective than vaccination for those aged 60 y old, with a cost-effectiveness ratio between 30,000 and 35,000 euros per quality-adjusted-life year (QALY) gained for the first 3 age groups versus 54,500 euro; for the latter group. These results largely contributed to the recommendation to include the HZ vaccination in the French immunization schedule for people aged between 65 and 74 y old in France.",2016-01-22437,27484158,Hum Vaccin Immunother,Emmanuel Belchior,2016,12 / 9,2378-82,No,27484158,"Emmanuel Belchior; Daniel Levy-Bruhl; Yann Le Strat; Magid Herida; Cost-effectiveness of a herpes zoster vaccination program among the French elderly people, Hum Vaccin Immunother , 2016 Sep; 12(9):2164-554X; 2378-82",QALY,French Republic,Not Stated,Not Stated,Herpes zoster vaccination vs. None,Not Stated,79 Years,75 Years,"Female, Male",Full,Lifetime,4.00,4.00,32815,Euro,2012,47565.61
16450,Economic Evaluation of Companion Diagnostic Testing for EGFR Mutations and First-Line Targeted Therapy in Advanced Non-Small Cell Lung Cancer Patients in South Korea,"BACKGROUND: As targeted therapy becomes increasingly important, diagnostic techniques for identifying targeted biomarkers have also become an emerging issue. The study aims to evaluate the cost-effectiveness of treating patients as guided by epidermal growth factor receptor (EGFR) mutation status compared with a no-testing strategy that is the current clinical practice in South Korea. METHODS: A cost-utility analysis was conducted to compare an EGFR mutation testing strategy with a no-testing strategy from the Korean healthcare payer''s perspective. The study population consisted of patients with stage 3b and 4 lung adenocarcinoma. A decision tree model was employed to select the appropriate treatment regimen according to the results of EGFR mutation testing and a Markov model was constructed to simulate disease progression of advanced non-small cell lung cancer. The length of a Markov cycle was one month, and the time horizon was five years (60 cycles). RESULTS: In the base case analysis, the testing strategy was a dominant option. Quality-adjusted life-years gained (QALYs) were 0.556 and 0.635, and total costs were $23,952 USD and $23,334 USD in the no-testing and testing strategy respectively. The sensitivity analyses showed overall robust results. The incremental cost-effectiveness ratios (ICERs) increased when the number of patients to be treated with erlotinib increased, due to the high cost of erlotinib. CONCLUSION: Treating advanced adenocarcinoma based on EGFR mutation status has beneficial effects and saves the cost compared to no testing strategy in South Korea. However, the cost-effectiveness of EGFR mutation testing was heavily affected by the cost-effectiveness of the targeted therapy.",2016-01-22441,27483001,PLoS One,Eun-A Lim,2016,11 / 8,e0160155,No,27483001,"Eun-A Lim; Haeyoung Lee; Eunmi Bae; Jaeok Lim; Young Kee Shin; Sang-Eun Choi; Economic Evaluation of Companion Diagnostic Testing for EGFR Mutations and First-Line Targeted Therapy in Advanced Non-Small Cell Lung Cancer Patients in South Korea, PLoS One , 2016; 11(8):1932-6203; e0160155",QALY,South Korea,Not Stated,Not Stated,Epidermal growth factor receptor (EGFR) mutation testing strategy vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,5 Years,3.00,3.00,-7822.78,United States,2014,-8552.24
16451,Are lower levels of red blood cell transfusion more cost-effective than liberal levels after cardiac surgery? Findings from the TITRe2 randomised controlled trial,"OBJECTIVE: To assess the incremental cost and cost-effectiveness of a restrictive versus a liberal red blood cell transfusion threshold after cardiac surgery. DESIGN: A within-trial cost-effectiveness analysis with a 3-month time horizon, based on a multicentre superiority randomised controlled trial from the perspective of the National Health Service (NHS) and personal social services in the UK. SETTING: 17 specialist cardiac surgery centres in UK NHS hospitals. PARTICIPANTS: 2003 patients aged >16 years undergoing non-emergency cardiac surgery with a postoperative haemoglobin of <9 g/dL. INTERVENTIONS: Restrictive (transfuse if haemoglobin <7.5 g/dL) or liberal (transfuse if haemoglobin <9 g/dL) threshold during hospitalisation after surgery. MAIN OUTCOME MEASURES: Health-related quality of life measured using the EQ-5D-3L to calculate quality-adjusted life years (QALYs). RESULTS: The total costs from surgery up to 3 months were pound17 945 and pound18 127 in the restrictive and liberal groups (mean difference is - pound182, 95% CI - pound1108 to pound744). The cost difference was largely attributable to the difference in the cost of red blood cells. Mean QALYs to 3 months were 0.18 in both groups (restrictive minus liberal difference is 0.0004, 95% CI -0.0037 to 0.0045). The point estimate for the base-case cost-effectiveness analysis suggested that the restrictive group was slightly more effective and slightly less costly than the liberal group and, therefore, cost-effective. However, there is great uncertainty around these results partly due to the negligible differences in QALYs gained. CONCLUSIONS: We conclude that there is no clear difference in the cost-effectiveness of restrictive and liberal thresholds for red blood cell transfusion after cardiac surgery. TRIAL REGISTRATION NUMBER: ISRCTN70923932; Results.",2016-01-22445,27481621,BMJ Open,E A Stokes,2016,6 / 8,e011311,No,27481621,"E A Stokes; S Wordsworth; D Bargo; K Pike; C A Rogers; R C M Brierley; G D Angelini; G J Murphy; B C Reeves; TITRe2 Investigators; Are lower levels of red blood cell transfusion more cost-effective than liberal levels after cardiac surgery? Findings from the TITRe2 randomised controlled trial, BMJ Open , 2016 Aug 26; 6(8):2044-6055; e011311",QALY,United Kingdom,Not Stated,Not Stated,Randomised to Restrictive threshold (transfuse if Hb <7.5 g/dL) vs. Randomised to Liberal threshold (transfuse if Hb<9 g/dL),Not Stated,Not Stated,17 Years,"Female, Male",Full,3 Months,Not Stated,Not Stated,-455000,United Kingdom,2012,-813114.51
16452,Potential Cost-Effectiveness of Ambulatory Cardiac Rhythm Monitoring After Cryptogenic Stroke,"BACKGROUND AND PURPOSE: Prolonged ambulatory ECG monitoring after cryptogenic stroke improves detection of covert atrial fibrillation, but its long-term cost-effectiveness is uncertain. METHODS: We estimated the cost-effectiveness of noninvasive ECG monitoring in patients aged >/=55 years after a recent cryptogenic stroke and negative 24-hour ECG. A Markov model used observed rates of atrial fibrillation detection and anticoagulation from a randomized controlled trial (EMBRACE) and the published literature to predict lifetime costs and effectiveness (ischemic strokes, hemorrhages, life-years, and quality-adjusted life-years [QALYs]) for 30-day ECG (primary analysis) and 7-day or 14-day ECG (secondary analysis), when compared with a repeat 24-hour ECG. RESULTS: Prolonged ECG monitoring (7, 14, or 30 days) was predicted to prevent more ischemic strokes, decrease mortality, and improve QALYs. If anticoagulation reduced stroke risk by 50%, 30-day ECG (at a cost of USD $447) would be highly cost-effective ($2000 per QALY gained) for patients with a 4.5% annual ischemic stroke recurrence risk. Cost-effectiveness was sensitive to stroke recurrence risk and anticoagulant effectiveness, which remain uncertain, especially at higher costs of monitoring. Shorter duration (7 or 14 days) monitoring was cost saving and more effective than an additional 24-hour ECG; its cost-effectiveness was less sensitive to changes in ischemic stroke risk and treatment effect. CONCLUSIONS: After a cryptogenic stroke, 30-day ECG monitoring is likely cost-effective for preventing recurrent strokes; 14-day monitoring is an attractive value alternative, especially for lower risk patients. These results strengthen emerging recommendations for prolonged ECG monitoring in secondary stroke prevention. Cost-effectiveness in practice will depend on careful patient selection.",2016-01-22469,27470989,Stroke,Jean Hai Ein Yong,2016,47 / 9,2380-5,No,27470989,"Jean Hai Ein Yong; Kednapa Thavorn; Jeffrey S Hoch; Muhammad Mamdani; Kevin E Thorpe; Paul Dorian; Mike Sharma; Andreas Laupacis; David J Gladstone; EMBRACE Steering Committee; Potential Cost-Effectiveness of Ambulatory Cardiac Rhythm Monitoring After Cryptogenic Stroke, Stroke, 2016 Sep; 47(9):1524-4628; 2380-5",QALY,Canada,Not Stated,Not Stated,30-d Electrocardiogram (ECG) vs. Repeat 24-h Holter,Not Stated,55 Years,55 Years,"Female, Male",Full,Lifetime,5.00,5.00,2166,United States,2014,2367.97
16453,Cost-effectiveness of Canagliflozin versus Sitagliptin When Added to Metformin and Sulfonylurea in Type 2 Diabetes in Canada,"BackgroundCanagliflozin, an agent that inhibits sodium glucose co-transporter 2, is approved as add-on to metformin plus sulfonylurea for the treatment of type 2 diabetes in Canada. Canagliflozin offers greater glycemic control, as well as important additional benefits such as weight loss and blood pressure reductions, versus dipeptidyl peptidase-4 inhibitors such as sitagliptin. ObjectiveThis analysis evaluated the cost-effectiveness of canagliflozin 300 mg and canagliflozin 100 mg versus sitagliptin 100 mg in patients with type 2 diabetes inadequately controlled on metformin plus sulfonylurea from the perspective of the Canadian Agency for Drugs and Technologies in Health. MethodsA 40-year cost-effectiveness analysis was performed using the validated Economic and Health Outcomes Model of Type 2 Diabetes Mellitus (ECHO-T2DM). Patient characteristics, treatment effects, and rates of hypoglycemia and adverse events were sourced from the canagliflozin clinical program. Canada-specific costs and utilities were applied. Sensitivity analyses were conducted using alternative values for key model inputs. ResultsBoth canagliflozin 300 and 100 mg dominated sitagliptin 100 mg over 40 years, providing quality-adjusted life-year gains of 0.31 and 0.28, and cost offsets of $2,217 and $2,560, respectively. Both canagliflozin doses dominated sitagliptin in each of the sensitivity analyses. ConclusionsSimulation results suggested that canagliflozin 300 and 100 mg provided better health outcomes and lower costs than sitagliptin 100 mg as a third-line therapy added-on to metformin and sulfonylurea in patients with type 2 diabetes in Canada.",2016-01-22483,27463416,J Popul Ther Clin Pharmacol,Suthakar Sabapathy,2016,23 / 2,e151-68,No,27463416,"Suthakar Sabapathy; Cheryl Neslusan; Kim Yoong; Anna Teschemaker; Pierre Johansen; Michael Willis; Cost-effectiveness of Canagliflozin versus Sitagliptin When Added to Metformin and Sulfonylurea in Type 2 Diabetes in Canada, J Popul Ther Clin Pharmacol, 2016; 23(2):1710-6222; e151-68",QALY,Canada,Not Stated,Not Stated,Canagliflozin (300 mg) vs. Sitagliptin (100 mg),Patients with type 2 diabetes inadequately controlled on Metformin and Sulfonylurea,Not Stated,19 Years,"Female, Male",Full,40 Years,5.00,5.00,-7390,Canada,2013,-7973.97
16454,Cost-effectiveness of Canagliflozin versus Sitagliptin When Added to Metformin and Sulfonylurea in Type 2 Diabetes in Canada,"BackgroundCanagliflozin, an agent that inhibits sodium glucose co-transporter 2, is approved as add-on to metformin plus sulfonylurea for the treatment of type 2 diabetes in Canada. Canagliflozin offers greater glycemic control, as well as important additional benefits such as weight loss and blood pressure reductions, versus dipeptidyl peptidase-4 inhibitors such as sitagliptin. ObjectiveThis analysis evaluated the cost-effectiveness of canagliflozin 300 mg and canagliflozin 100 mg versus sitagliptin 100 mg in patients with type 2 diabetes inadequately controlled on metformin plus sulfonylurea from the perspective of the Canadian Agency for Drugs and Technologies in Health. MethodsA 40-year cost-effectiveness analysis was performed using the validated Economic and Health Outcomes Model of Type 2 Diabetes Mellitus (ECHO-T2DM). Patient characteristics, treatment effects, and rates of hypoglycemia and adverse events were sourced from the canagliflozin clinical program. Canada-specific costs and utilities were applied. Sensitivity analyses were conducted using alternative values for key model inputs. ResultsBoth canagliflozin 300 and 100 mg dominated sitagliptin 100 mg over 40 years, providing quality-adjusted life-year gains of 0.31 and 0.28, and cost offsets of $2,217 and $2,560, respectively. Both canagliflozin doses dominated sitagliptin in each of the sensitivity analyses. ConclusionsSimulation results suggested that canagliflozin 300 and 100 mg provided better health outcomes and lower costs than sitagliptin 100 mg as a third-line therapy added-on to metformin and sulfonylurea in patients with type 2 diabetes in Canada.",2016-01-22483,27463416,J Popul Ther Clin Pharmacol,Suthakar Sabapathy,2016,23 / 2,e151-68,No,27463416,"Suthakar Sabapathy; Cheryl Neslusan; Kim Yoong; Anna Teschemaker; Pierre Johansen; Michael Willis; Cost-effectiveness of Canagliflozin versus Sitagliptin When Added to Metformin and Sulfonylurea in Type 2 Diabetes in Canada, J Popul Ther Clin Pharmacol, 2016; 23(2):1710-6222; e151-68",QALY,Canada,Not Stated,Not Stated,Canagliflozin (100 mg) vs. Sitagliptin (100 mg),Patients with type 2 diabetes inadequately controlled on Metformin and Sulfonylurea,Not Stated,19 Years,"Female, Male",Full,40 Years,5.00,5.00,-9481.48,Canada,2013,-10230.73
16455,The Cost-Effectiveness of Ranibizumab Treat and Extend Regimen Versus Aflibercept in the UK,"INTRODUCTION: Wet age-related macular degeneration (AMD) is a chronic eye condition that causes severe deterioration of vision and even blindness. Current wet AMD treatment in the UK involves the vascular endothelial growth factor inhibitors ranibizumab and aflibercept. Patients with wet AMD require frequent and long-term monitoring for treatment to be effective, contributing to a substantial resource burden at wet AMD centers. The European license for ranibizumab was recently updated with an individualized ''treat and extend'' (T&E) regimen, comprising a structured monitoring and treatment protocol. This study evaluated the cost-effectiveness of ranibizumab T&E versus aflibercept within a UK setting. METHODS: An individual patient-level simulation model was developed utilizing treatment effects from a network meta-analysis of randomized controlled trials. The model was conducted from a UK National Health Service (NHS) perspective over a lifetime horizon and the base case utilized probabilistic sensitivity analysis to assess uncertainty in the model. Additional scenario analyses were conducted to assess the impact of changes to the model inputs. RESULTS: Ranibizumab T&E was found to be more effective and less costly than aflibercept, providing, on average, an additional 1.058 quality-adjusted life years (QALYs) and a cost-saving of pound19,604 over a lifetime horizon. At list price, ranibizumab T&E was found to be cost-effective versus aflibercept in 100% of simulations at a willingness-to-pay threshold of pound20,000 per QALY. The robustness of the results was tested in several scenario analyses; ranibizumab T&E was found to be more effective, and less costly, than aflibercept in the vast majority of cases. CONCLUSION: This evaluation suggests that treating patients with ranibizumab according to the T&E regimen could be a better use of NHS resources than aflibercept, and could, therefore, be considered as a first-line regimen for patients with wet AMD in the UK. FUNDING: Novartis Pharmaceuticals UK Limited.",2016-01-22497,27457470,Adv Ther,Wrik Ghosh,2016,33 / 9,1660-76,No,27457470,"Wrik Ghosh; Rose Wickstead; Lindsay Claxton; Jeanette Kusel; Matthew Taylor; Kelly Fleetwood; Ruth Pulikottil-Jacob; The Cost-Effectiveness of Ranibizumab Treat and Extend Regimen Versus Aflibercept in the UK, Adv Ther, 2016 Sep; 33(9):0741-238X; 1660-76",QALY,United Kingdom,Not Stated,Not Stated,Ranibizumab (treat and extend) vs. Standard/Usual Care- Aflibercept,Not Stated,Not Stated,65 Years,"Female, Male",Full,Lifetime,3.50,3.50,-18529.3,United Kingdom,2014,-33392.53
16456,Determining the cost-effectiveness of endoscopic surveillance for gastric cancer in patients with precancerous lesions,"AIM: To identify the optimal strategy for gastric cancer (GC) prevention by evaluating the cost-effectiveness of esophagogastroduodenoscopy (EGD)-based preventive strategies. METHODS: We conducted a model-based cost-effectiveness analysis. Adopting a healthcare payer''s perspective, Markov models simulated the clinical experience of the target population (Singaporean Chinese 50-69 years old) undergoing endoscopic screening, endoscopic surveillance and usual care of do-nothing. The screening strategy examined the cohort every alternate year whereas the surveillance strategy provided annual EGD only to people with precancerous lesions. For each strategy, discounted lifetime costs ($) and quality adjusted life years (QALY) were estimated and compared to generate incremental cost-effectiveness ratio (ICER). Deterministic and probabilistic sensitivity analysis was conducted to identify influential parameters and quantify the impact of model uncertainties. RESULTS: Annual EGD surveillance with an ICER of $34 200/QALY was deemed cost-effective for GC prevention within the Singapore healthcare system. To inform implementation, the models identified six influential factors and their respective thresholds, namely discount rate (<4.20%), age of starting surveillance (>51.6 years), proportion of program cost in delivering endoscopy (<65%), cost of follow-up EGD (<$484), utility of stage 1 GC patients (>0.72) and odds ratio of GC for high-risk subjects (>3.93). The likelihood that surveillance is the most cost-effective strategy is 69.5% accounting for model uncertainties. CONCLUSION: Endoscopic surveillance of gastric premalignancies can be a cost-effective strategy for GC prevention. Its implementation requires careful assessment on factors influencing the actual cost-effectiveness.",2016-01-22505,27452189,Asia Pac J Clin Oncol,Jin Tong Wu,2016,12 / 4,359-368,No,27452189,"Jin Tong Wu; Jun Zhou; Nasheen Naidoo; Wen Yu Yang; Xiao Cheng Lin; Pei Wang; Jin Qin Ding; Chen Bin Wu; Hui Jun Zhou; Determining the cost-effectiveness of endoscopic surveillance for gastric cancer in patients with precancerous lesions, Asia Pac J Clin Oncol, 2016 Dec; 12(4):1743-7563; 359-368",QALY,Singapore,Not Stated,Not Stated,Surveillance strategy esophagogastroduodenoscopy screening every two years vs. None,precancerous lesions,69 Years,50 Years,"Female, Male",Full,Lifetime,3.00,3.00,34200,United States,2012,38552.12
16457,Determining the cost-effectiveness of endoscopic surveillance for gastric cancer in patients with precancerous lesions,"AIM: To identify the optimal strategy for gastric cancer (GC) prevention by evaluating the cost-effectiveness of esophagogastroduodenoscopy (EGD)-based preventive strategies. METHODS: We conducted a model-based cost-effectiveness analysis. Adopting a healthcare payer''s perspective, Markov models simulated the clinical experience of the target population (Singaporean Chinese 50-69 years old) undergoing endoscopic screening, endoscopic surveillance and usual care of do-nothing. The screening strategy examined the cohort every alternate year whereas the surveillance strategy provided annual EGD only to people with precancerous lesions. For each strategy, discounted lifetime costs ($) and quality adjusted life years (QALY) were estimated and compared to generate incremental cost-effectiveness ratio (ICER). Deterministic and probabilistic sensitivity analysis was conducted to identify influential parameters and quantify the impact of model uncertainties. RESULTS: Annual EGD surveillance with an ICER of $34 200/QALY was deemed cost-effective for GC prevention within the Singapore healthcare system. To inform implementation, the models identified six influential factors and their respective thresholds, namely discount rate (<4.20%), age of starting surveillance (>51.6 years), proportion of program cost in delivering endoscopy (<65%), cost of follow-up EGD (<$484), utility of stage 1 GC patients (>0.72) and odds ratio of GC for high-risk subjects (>3.93). The likelihood that surveillance is the most cost-effective strategy is 69.5% accounting for model uncertainties. CONCLUSION: Endoscopic surveillance of gastric premalignancies can be a cost-effective strategy for GC prevention. Its implementation requires careful assessment on factors influencing the actual cost-effectiveness.",2016-01-22505,27452189,Asia Pac J Clin Oncol,Jin Tong Wu,2016,12 / 4,359-368,No,27452189,"Jin Tong Wu; Jun Zhou; Nasheen Naidoo; Wen Yu Yang; Xiao Cheng Lin; Pei Wang; Jin Qin Ding; Chen Bin Wu; Hui Jun Zhou; Determining the cost-effectiveness of endoscopic surveillance for gastric cancer in patients with precancerous lesions, Asia Pac J Clin Oncol, 2016 Dec; 12(4):1743-7563; 359-368",QALY,Singapore,Not Stated,Not Stated,Annual screening strategy/ esophagogastroduodenoscopy screening every year vs. surveillance strategy esophagogastroduodenoscopy screening every two years,Not Stated,69 Years,50 Years,"Female, Male",Full,Lifetime,3.00,3.00,525900,United States,2012,592823.44
16458,Deep Brain Stimulation for Parkinson's Disease with Early Motor Complications: A UK Cost-Effectiveness Analysis,"BACKGROUND: Parkinson''s disease (PD) is a debilitating illness associated with considerable impairment of quality of life and substantial costs to health care systems. Deep brain stimulation (DBS) is an established surgical treatment option for some patients with advanced PD. The EARLYSTIM trial has recently demonstrated its clinical benefit also in patients with early motor complications. We sought to evaluate the cost-effectiveness of DBS, compared to best medical therapy (BMT), among PD patients with early onset of motor complications, from a United Kingdom (UK) payer perspective. METHODS: We developed a Markov model to represent the progression of PD as rated using the Unified Parkinson''s Disease Rating Scale (UPDRS) over time in patients with early PD. Evidence sources were a systematic review of clinical evidence; data from the EARLYSTIM study; and a UK Clinical Practice Research Datalink (CPRD) dataset including DBS patients. A mapping algorithm was developed to generate utility values based on UPDRS data for each intervention. The cost-effectiveness was expressed as the incremental cost per quality-adjusted life-year (QALY). One-way and probabilistic sensitivity analyses were undertaken to explore the effect of parameter uncertainty. RESULTS: Over a 15-year time horizon, DBS was predicted to lead to additional mean cost per patient of pound26,799 compared with BMT ( pound73,077/patient versus pound46,278/patient) and an additional mean 1.35 QALYs (6.69 QALYs versus 5.35 QALYs), resulting in an incremental cost-effectiveness ratio of pound19,887 per QALY gained with a 99% probability of DBS being cost-effective at a threshold of pound30,000/QALY. One-way sensitivity analyses suggested that the results were not significantly impacted by plausible changes in the input parameter values. CONCLUSION: These results indicate that DBS is a cost-effective intervention in PD patients with early motor complications when compared with existing interventions, offering additional health benefits at acceptable incremental cost. This supports the extended use of DBS among patients with early onset of motor complications.",2016-01-22522,27441637,PLoS One,Tomasz Fundament,2016,11 / 7,e0159340,No,27441637,"Tomasz Fundament; Paul R Eldridge; Alexander L Green; Alan L Whone; Rod S Taylor; Adrian C Williams; W M Michael Schuepbach; Deep Brain Stimulation for Parkinson's Disease with Early Motor Complications: A UK Cost-Effectiveness Analysis, PLoS One , 2016; 11(7):1932-6203; e0159340",QALY,United Kingdom,Not Stated,Not Stated,Deep Brain Stimulation (DBS) vs. Standard/Usual Care- Best Medical Therapy (BMT),Early onset motor complicaitons,52.5 Years,52.5 Years,"Female, Male",Full,15 Years,3.50,3.50,19887,United Kingdom,2014,35839.3
