index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
27845,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Nepal,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,76,United States,2005,100.71
27846,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Cambodia,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,3,United States,2005,3.98
27847,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Kiribati,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,40,United States,2005,53.01
27848,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Lao,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,43,United States,2005,56.98
27849,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Mongolia,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,94,United States,2005,124.57
27850,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Papua New Guinea,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,21,United States,2005,27.83
27851,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Solomon Islands,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,168,United States,2005,222.63
27852,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Viet Nam,Not Stated,Immunization,Rotavirus vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,264,United States,2005,349.85
27853,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Angola,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,55,United States,2005,72.89
27854,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Benin,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,46,United States,2005,60.96
27855,Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden,"Background: Immunization policymakers at global and local levels need to establish priorities among new vaccines competing for limited resources. However, comparison of the potential impact of single vaccination programs is challenging, primarily due to the limited number of vaccine analyses as well as their differing analytic approaches and reporting formats. The purpose of this study is to provide early insight into how the comparative impact of different new vaccines could be assessed in resource-poor settings with respect to affordability, cost-effectiveness, and distributional equity. Methods: We compared the health, economic, and financial consequences of introducing the two vaccines in 72 GAVI-eligible countries using a number of different outcome measures to evaluate affordability, cost-effectiveness, and distributional equity. We use simple static models to standardize the analytic framework and improve comparability between the two new vaccines. These simple models were validated by leveraging previously developed, more complex models for rotavirus and human papillomavirus (HPV). Results: With 70% coverage of a single-age cohort of infants and pre-adolescent girls, the lives saved with rotavirus (~274,000) and HPV vaccines (~286,000) are similar, although the timing of averted mortality differs; rotavirus-attributable deaths occur in close proximity to infection, while HPV-related cancer deaths occur largely after age 30. Deaths averted per 1000 vaccinated are 5.2 (rotavirus) and 12.6 (HPV). Disability-adjusted life years (DALYs) averted were ~7.15 million (rotavirus) and ~1.30 million (HPV), reflecting the greater influence of discounting on the latter, given the lagtime between vaccination and averted cancer. In most countries (68 for rotavirus and 66 for HPV, at the cost of I$25 per vaccinated individual) the incremental cost per DALY averted was lower than each country's GDP per capita. Financial resources required for vaccination with rotavirus are higher than with HPV since both genders are vaccinated. Conclusions: While lifesaving benefits of rotavirus and HPV vaccines will be realized at different times, the number of lives saved over each target populations' lifetimes will be similar. Model-based analyses that use a standardized analytic approach and generate comparable outputs can enrich the priority-setting dialogue. Although new vaccines may be deemed cost-effective, other factors including affordability and distributional equity need to be considered in different settings. We caution that for priority setting in an individual country, more rigorous comparisons should be performed, using more comprehensive models and considering all relevant vaccines and delivery strategies.",2011-99-07536,21679420,BMC Infect Dis,Sun-Young Kim,2011,11 /,174,No,21679420,"Sun-Young Kim; Steven Sweet; Joshua Chang; Sue J Goldie; Comparative evaluation of the potential impact of rotavirus versus hpv vaccination in GAVI-eligible countries: A preliminary analysis focused on the relative disease burden, BMC Infect Dis, 2011; 11():1471-2334; 174",DALY,Burkina Faso,Not Stated,Immunization,Human papillomavirus (HPV) vaccine vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 5 yrs",3.00,3.00,120,United States,2005,159.02
