index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
31650,A cost-effectiveness analysis of maternal and neonatal health interventions in Ethiopia,"Ethiopia is one of the sub-Saharan African countries contributing to the highest number of maternal and neonatal deaths. Coverage of maternal and neonatal health (MNH) interventions has remained very low in Ethiopia. We examined the cost-effectiveness of selected MNH interventions in an Ethiopian setting. We analysed 13 case management and preventive MNH interventions. For all interventions, we used an ingredients-based approach for cost estimation. We employed a static life table model to estimate the health impact of a 20% increase in intervention coverage relative to the baseline. We used disability-adjusted life years (DALYs) as the health outcome measure while costs were expressed in 2018 US$. Analyses were based on local epidemiological, demographic and cost data when available. Our finding shows that 12 out of the 13 interventions included in our analysis were highly cost-effective. Interventions targeting newborns such as neonatal resuscitation (institutional), kangaroo mother care and management of newborn sepsis with injectable antibiotics were the most cost-effective interventions with incremental cost-effectiveness ratios of US$7, US$8 and US$17 per DALY averted, respectively. Obstetric interventions (induction of labour, active management of third stage of labour, management of pre-eclampsia/eclampsia and maternal sepsis, syphilis treatment and tetanus toxoid during pregnancy) and safe abortion cost between US$100 and US$300 per DALY averted. Calcium supplementation for pre-eclampsia and eclampsia prevention was the least cost-effective, with a cost per DALY of about US$3100. Many of the MNH interventions analysed were highly cost-effective, and this evidence can inform the ongoing essential health services package revision in Ethiopia. Our analysis also shows that calcium supplementation does not appear to be cost-effective in our setting.",2019-99-29504,31106346,Health Policy Plan,Solomon Tessema Memirie,2019,/,,No,31106346,"Solomon Tessema Memirie; Mieraf Taddesse Tolla; Dawit Desalegn; Mengistu Hailemariam; Ole Frithjof Norheim; Stephane Verguet; Kjell Arne Johansson; A cost-effectiveness analysis of maternal and neonatal health interventions in Ethiopia, Health Policy Plan, 2019 May 18; ():0268-1080",DALY,Ethiopia,Not Stated,"Care Delivery, Immunization, Maternal / Neonatal / Reproductive Care, Pharmaceutical",Tetanus toxoid vs. None,Pregnant,Not Stated,19 Years,Female,Full,,Not Stated,3.00,168,United States,2018,173.15
31651,A cost-effectiveness analysis of maternal and neonatal health interventions in Ethiopia,"Ethiopia is one of the sub-Saharan African countries contributing to the highest number of maternal and neonatal deaths. Coverage of maternal and neonatal health (MNH) interventions has remained very low in Ethiopia. We examined the cost-effectiveness of selected MNH interventions in an Ethiopian setting. We analysed 13 case management and preventive MNH interventions. For all interventions, we used an ingredients-based approach for cost estimation. We employed a static life table model to estimate the health impact of a 20% increase in intervention coverage relative to the baseline. We used disability-adjusted life years (DALYs) as the health outcome measure while costs were expressed in 2018 US$. Analyses were based on local epidemiological, demographic and cost data when available. Our finding shows that 12 out of the 13 interventions included in our analysis were highly cost-effective. Interventions targeting newborns such as neonatal resuscitation (institutional), kangaroo mother care and management of newborn sepsis with injectable antibiotics were the most cost-effective interventions with incremental cost-effectiveness ratios of US$7, US$8 and US$17 per DALY averted, respectively. Obstetric interventions (induction of labour, active management of third stage of labour, management of pre-eclampsia/eclampsia and maternal sepsis, syphilis treatment and tetanus toxoid during pregnancy) and safe abortion cost between US$100 and US$300 per DALY averted. Calcium supplementation for pre-eclampsia and eclampsia prevention was the least cost-effective, with a cost per DALY of about US$3100. Many of the MNH interventions analysed were highly cost-effective, and this evidence can inform the ongoing essential health services package revision in Ethiopia. Our analysis also shows that calcium supplementation does not appear to be cost-effective in our setting.",2019-99-29504,31106346,Health Policy Plan,Solomon Tessema Memirie,2019,/,,No,31106346,"Solomon Tessema Memirie; Mieraf Taddesse Tolla; Dawit Desalegn; Mengistu Hailemariam; Ole Frithjof Norheim; Stephane Verguet; Kjell Arne Johansson; A cost-effectiveness analysis of maternal and neonatal health interventions in Ethiopia, Health Policy Plan, 2019 May 18; ():0268-1080",DALY,Ethiopia,Not Stated,"Maternal / Neonatal / Reproductive Care, Other",Calcium supplementation vs. None,Pregnant,Not Stated,19 Years,Female,Full,,Not Stated,3.00,2475,United States,2018,2550.93
31652,Adjuvant trastuzumab chemotherapy in early breast cancer: meta-analysis of randomised trials and cost-effectiveness analysis,"BACKGROUND: Trastuzumab has a large financial impact on the average cost of breast cancer treatment. This study reassessed the cost-effectiveness of listing the drug on the subsidised Australian Pharmaceutical Benefits Scheme. METHODS: Using a continuous-time, discrete-event microsimulation model, we examined the effect of 1-year trastuzumab on the total number of disability-adjusted life-years (DALYs) averted among Australian women with human epidermal growth factor receptor-2 (HER2) positive early breast cancer. Target population was women aged 30&ndash;100 years and newly diagnosed with the disease in 2003. The model adjusted for tumour size and followed the women up until death or age 100 years. Uncertainty was examined in univariate and probabilistic multivariate sensitivity analyses. RESULTS: The incremental cost-effectiveness ratio (ICER) was A$132,537 (95% confidence interval 91,172&ndash;200,485) per DALY averted. Results were sensitive to restriction of trastuzumab to high-risk (large tumour) and/or high-benefit (young) patients. Suitable combinations of tumour size and age restrictions would improve the cost-effectiveness of trastuzumab. Specifically, restricting trastuzumab to women aged 40 years or younger with tumour sizes 40+ mm reduced the ICER to A$35,290 per DALY averted. CONCLUSION: Trastuzumab for HER2-positive early breast cancer had a high ICER. It is unclear why the Pharmaceutical Benefits Scheme listing does not use restrictions to improve the cost-effectiveness of the drug.",2019-99-29517,31104310,Swiss Med Wkly,Tan Nhut Doan,2019,149 /,w20082,No,31104310,"Tan Nhut Doan; Jan Barendregt; Adjuvant trastuzumab chemotherapy in early breast cancer: meta-analysis of randomised trials and cost-effectiveness analysis, Swiss Med Wkly, 2019 May 6; 149():1424-7860; w20082",DALY,Australia,Not Stated,Pharmaceutical,Adjuvant trastuzumab and chemotherapy vs. Standard/Usual Care- Standard adjuvant chemotherapy,Not Stated,Not Stated,19 Years,Female,Full,,3.00,3.00,132537,Australia,2017,107310
31653,Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country,"<sec id=""st1""> <title>BACKGROUND</title> Detection of latent tuberculous infection (LTBI) is important to prevent progression to active tuberculosis (TB), particularly in migrant children. We evaluated the cost-effectiveness of TB screening in migrant children in a low-incidence country. </sec> <sec id=""st2""> <title>METHODS</title> Retrospective analysis of a school-based TB screening programme in Switzerland. Migrant children were screened using the tuberculin skin test (TST). TST was considered positive if induration was 10 mm in non-bacille Calmette-Guerin (BCG) vaccinated children, and 15 mm in BCG-vaccinated children. Screening and treatment costs were extracted from hospital records. Cost impact was analysed as the difference between the cost of treatment for active TB and screening plus LTBI treatment. Cost per disability-adjusted life-years (DALY) was assessed based on Global Burden of Disease disability weight estimates. </sec> <sec id=""st3""> <title>RESULTS</title> Of 1462 children screened, 1120 (77%; mean age 10.9 years; 46% female) underwent a TST. TST induration of 10 mm was documented in 78 (6.9%), and TST induration of 15 mm in 19 (1.6%). Twenty-one were TST-positive, and 17 children were diagnosed with LTBI; none had active TB. The highest rates of TST induration 10 mm were found in migrant children from Africa (16.6%) and Turkey (15.4%). Screening for LTBI was cost-effective if LTBI prevalence was 14%, with a progression rate of 5%; in case of lower LTBI prevalence, LTBI screening is cost-effective if progression rates to active TB are higher. </sec> <sec id=""st4""> <title>CONCLUSION</title> School-based TB screening programmes targeting migrant children are cost-effective if populations with a relatively increased LTBI prevalence and/or high progression rates are included. </sec>.",2019-99-29537,31097066,Int J Tuberc Lung Dis,J Usemann,2019,23 / 5,579-586,No,31097066,"J Usemann; M Ledergerber; G Fink; N Ritz; Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country, Int J Tuberc Lung Dis, 2019 May 1; 23(5):1027-3719; 579-586",DALY,Switzerland,Not Stated,Screening,Tuberculosis screen with skin test vs. None,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,-50834.15,United States,2017,-53673.45
31654,Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country,"<sec id=""st1""> <title>BACKGROUND</title> Detection of latent tuberculous infection (LTBI) is important to prevent progression to active tuberculosis (TB), particularly in migrant children. We evaluated the cost-effectiveness of TB screening in migrant children in a low-incidence country. </sec> <sec id=""st2""> <title>METHODS</title> Retrospective analysis of a school-based TB screening programme in Switzerland. Migrant children were screened using the tuberculin skin test (TST). TST was considered positive if induration was 10 mm in non-bacille Calmette-Guerin (BCG) vaccinated children, and 15 mm in BCG-vaccinated children. Screening and treatment costs were extracted from hospital records. Cost impact was analysed as the difference between the cost of treatment for active TB and screening plus LTBI treatment. Cost per disability-adjusted life-years (DALY) was assessed based on Global Burden of Disease disability weight estimates. </sec> <sec id=""st3""> <title>RESULTS</title> Of 1462 children screened, 1120 (77%; mean age 10.9 years; 46% female) underwent a TST. TST induration of 10 mm was documented in 78 (6.9%), and TST induration of 15 mm in 19 (1.6%). Twenty-one were TST-positive, and 17 children were diagnosed with LTBI; none had active TB. The highest rates of TST induration 10 mm were found in migrant children from Africa (16.6%) and Turkey (15.4%). Screening for LTBI was cost-effective if LTBI prevalence was 14%, with a progression rate of 5%; in case of lower LTBI prevalence, LTBI screening is cost-effective if progression rates to active TB are higher. </sec> <sec id=""st4""> <title>CONCLUSION</title> School-based TB screening programmes targeting migrant children are cost-effective if populations with a relatively increased LTBI prevalence and/or high progression rates are included. </sec>.",2019-99-29537,31097066,Int J Tuberc Lung Dis,J Usemann,2019,23 / 5,579-586,No,31097066,"J Usemann; M Ledergerber; G Fink; N Ritz; Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country, Int J Tuberc Lung Dis, 2019 May 1; 23(5):1027-3719; 579-586",DALY,Switzerland,Not Stated,Screening,Tuberculosis screening vs. None,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,542287,United States,2017,572576.05
31655,Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country,"<sec id=""st1""> <title>BACKGROUND</title> Detection of latent tuberculous infection (LTBI) is important to prevent progression to active tuberculosis (TB), particularly in migrant children. We evaluated the cost-effectiveness of TB screening in migrant children in a low-incidence country. </sec> <sec id=""st2""> <title>METHODS</title> Retrospective analysis of a school-based TB screening programme in Switzerland. Migrant children were screened using the tuberculin skin test (TST). TST was considered positive if induration was 10 mm in non-bacille Calmette-Guerin (BCG) vaccinated children, and 15 mm in BCG-vaccinated children. Screening and treatment costs were extracted from hospital records. Cost impact was analysed as the difference between the cost of treatment for active TB and screening plus LTBI treatment. Cost per disability-adjusted life-years (DALY) was assessed based on Global Burden of Disease disability weight estimates. </sec> <sec id=""st3""> <title>RESULTS</title> Of 1462 children screened, 1120 (77%; mean age 10.9 years; 46% female) underwent a TST. TST induration of 10 mm was documented in 78 (6.9%), and TST induration of 15 mm in 19 (1.6%). Twenty-one were TST-positive, and 17 children were diagnosed with LTBI; none had active TB. The highest rates of TST induration 10 mm were found in migrant children from Africa (16.6%) and Turkey (15.4%). Screening for LTBI was cost-effective if LTBI prevalence was 14%, with a progression rate of 5%; in case of lower LTBI prevalence, LTBI screening is cost-effective if progression rates to active TB are higher. </sec> <sec id=""st4""> <title>CONCLUSION</title> School-based TB screening programmes targeting migrant children are cost-effective if populations with a relatively increased LTBI prevalence and/or high progression rates are included. </sec>.",2019-99-29537,31097066,Int J Tuberc Lung Dis,J Usemann,2019,23 / 5,579-586,No,31097066,"J Usemann; M Ledergerber; G Fink; N Ritz; Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country, Int J Tuberc Lung Dis, 2019 May 1; 23(5):1027-3719; 579-586",DALY,Switzerland,Not Stated,Screening,Tuburculin skin test,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,300639,United States,2017,317430.97
31656,Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country,"<sec id=""st1""> <title>BACKGROUND</title> Detection of latent tuberculous infection (LTBI) is important to prevent progression to active tuberculosis (TB), particularly in migrant children. We evaluated the cost-effectiveness of TB screening in migrant children in a low-incidence country. </sec> <sec id=""st2""> <title>METHODS</title> Retrospective analysis of a school-based TB screening programme in Switzerland. Migrant children were screened using the tuberculin skin test (TST). TST was considered positive if induration was 10 mm in non-bacille Calmette-Guerin (BCG) vaccinated children, and 15 mm in BCG-vaccinated children. Screening and treatment costs were extracted from hospital records. Cost impact was analysed as the difference between the cost of treatment for active TB and screening plus LTBI treatment. Cost per disability-adjusted life-years (DALY) was assessed based on Global Burden of Disease disability weight estimates. </sec> <sec id=""st3""> <title>RESULTS</title> Of 1462 children screened, 1120 (77%; mean age 10.9 years; 46% female) underwent a TST. TST induration of 10 mm was documented in 78 (6.9%), and TST induration of 15 mm in 19 (1.6%). Twenty-one were TST-positive, and 17 children were diagnosed with LTBI; none had active TB. The highest rates of TST induration 10 mm were found in migrant children from Africa (16.6%) and Turkey (15.4%). Screening for LTBI was cost-effective if LTBI prevalence was 14%, with a progression rate of 5%; in case of lower LTBI prevalence, LTBI screening is cost-effective if progression rates to active TB are higher. </sec> <sec id=""st4""> <title>CONCLUSION</title> School-based TB screening programmes targeting migrant children are cost-effective if populations with a relatively increased LTBI prevalence and/or high progression rates are included. </sec>.",2019-99-29537,31097066,Int J Tuberc Lung Dis,J Usemann,2019,23 / 5,579-586,No,31097066,"J Usemann; M Ledergerber; G Fink; N Ritz; Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country, Int J Tuberc Lung Dis, 2019 May 1; 23(5):1027-3719; 579-586",DALY,Switzerland,Not Stated,Screening,Tuberculosis screening vs. None,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,220089,United States,2017,232381.91
31657,Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country,"<sec id=""st1""> <title>BACKGROUND</title> Detection of latent tuberculous infection (LTBI) is important to prevent progression to active tuberculosis (TB), particularly in migrant children. We evaluated the cost-effectiveness of TB screening in migrant children in a low-incidence country. </sec> <sec id=""st2""> <title>METHODS</title> Retrospective analysis of a school-based TB screening programme in Switzerland. Migrant children were screened using the tuberculin skin test (TST). TST was considered positive if induration was 10 mm in non-bacille Calmette-Guerin (BCG) vaccinated children, and 15 mm in BCG-vaccinated children. Screening and treatment costs were extracted from hospital records. Cost impact was analysed as the difference between the cost of treatment for active TB and screening plus LTBI treatment. Cost per disability-adjusted life-years (DALY) was assessed based on Global Burden of Disease disability weight estimates. </sec> <sec id=""st3""> <title>RESULTS</title> Of 1462 children screened, 1120 (77%; mean age 10.9 years; 46% female) underwent a TST. TST induration of 10 mm was documented in 78 (6.9%), and TST induration of 15 mm in 19 (1.6%). Twenty-one were TST-positive, and 17 children were diagnosed with LTBI; none had active TB. The highest rates of TST induration 10 mm were found in migrant children from Africa (16.6%) and Turkey (15.4%). Screening for LTBI was cost-effective if LTBI prevalence was 14%, with a progression rate of 5%; in case of lower LTBI prevalence, LTBI screening is cost-effective if progression rates to active TB are higher. </sec> <sec id=""st4""> <title>CONCLUSION</title> School-based TB screening programmes targeting migrant children are cost-effective if populations with a relatively increased LTBI prevalence and/or high progression rates are included. </sec>.",2019-99-29537,31097066,Int J Tuberc Lung Dis,J Usemann,2019,23 / 5,579-586,No,31097066,"J Usemann; M Ledergerber; G Fink; N Ritz; Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country, Int J Tuberc Lung Dis, 2019 May 1; 23(5):1027-3719; 579-586",DALY,Switzerland,Not Stated,Screening,Tuburculin skin tests who were born abroad or recently lived in subset of countries vs. None,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,179815,United States,2017,189858.44
31658,Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country,"<sec id=""st1""> <title>BACKGROUND</title> Detection of latent tuberculous infection (LTBI) is important to prevent progression to active tuberculosis (TB), particularly in migrant children. We evaluated the cost-effectiveness of TB screening in migrant children in a low-incidence country. </sec> <sec id=""st2""> <title>METHODS</title> Retrospective analysis of a school-based TB screening programme in Switzerland. Migrant children were screened using the tuberculin skin test (TST). TST was considered positive if induration was 10 mm in non-bacille Calmette-Guerin (BCG) vaccinated children, and 15 mm in BCG-vaccinated children. Screening and treatment costs were extracted from hospital records. Cost impact was analysed as the difference between the cost of treatment for active TB and screening plus LTBI treatment. Cost per disability-adjusted life-years (DALY) was assessed based on Global Burden of Disease disability weight estimates. </sec> <sec id=""st3""> <title>RESULTS</title> Of 1462 children screened, 1120 (77%; mean age 10.9 years; 46% female) underwent a TST. TST induration of 10 mm was documented in 78 (6.9%), and TST induration of 15 mm in 19 (1.6%). Twenty-one were TST-positive, and 17 children were diagnosed with LTBI; none had active TB. The highest rates of TST induration 10 mm were found in migrant children from Africa (16.6%) and Turkey (15.4%). Screening for LTBI was cost-effective if LTBI prevalence was 14%, with a progression rate of 5%; in case of lower LTBI prevalence, LTBI screening is cost-effective if progression rates to active TB are higher. </sec> <sec id=""st4""> <title>CONCLUSION</title> School-based TB screening programmes targeting migrant children are cost-effective if populations with a relatively increased LTBI prevalence and/or high progression rates are included. </sec>.",2019-99-29537,31097066,Int J Tuberc Lung Dis,J Usemann,2019,23 / 5,579-586,No,31097066,"J Usemann; M Ledergerber; G Fink; N Ritz; Cost-effectiveness of tuberculosis screening for migrant children in a low-incidence country, Int J Tuberc Lung Dis, 2019 May 1; 23(5):1027-3719; 579-586",DALY,Switzerland,Not Stated,Screening,Tuberculin skin test vs. None,Not Stated,11 Years,6 Years,"Female, Male",Full,,3.00,3.00,155650,United States,2017,164343.72
31659,Assessment of the Feasibility and Cost of Hepatitis C Elimination in Pakistan,"Importance: Chronic hepatitis C virus (HCV) infection is a global health problem. The World Health Assembly recently pledged to eliminate HCV by 2030. However, in Pakistan, a country with one of the highest prevalence rates, the feasibility and cost of HCV elimination are not known. Objectives: To investigate whether and under what conditions HCV elimination is feasible in Pakistan and to estimate the cost of such elimination. Design, Setting, and Participants: This decision analytical model study used a microsimulation model of the HCV epidemic in Pakistan from 2015 to 2030. Using Pakistan-specific variables, the model simulated the landscape of HCV in Pakistan and evaluated the minimum required screening and treatment rates needed to eliminate HCV in Pakistan. The study used simulated individuals chronically infected with HCV from 2015 to 2030. The analysis was performed in 2018. Interventions: The status quo and 7 scenarios that can lead to HCV elimination in Pakistan by 2030, which were defined by different combinations of tests for screening, detection of viremia before treatment, and confirmation of treatment response. Main Outcomes and Measures: Temporal trends in HCV infection prevalence, mortality, and disability-adjusted life-years and total cost of HCV infection care under the status quo and scenarios that can eliminate HCV by 2030. Results: Under the status quo, from 2015 to 2030, 1.44 million people are projected to die of HCV infection; 48% of deaths would be among people younger than 50 years. To achieve HCV elimination in Pakistan, HCV testing would need to be scaled up to at least 25 million people to diagnose 900 000 persons and treatment to 700000 people per year. Compared with the status quo, the elimination scenario would avert 323 000 liver-related deaths and 13.0 million HCV-associated disability-adjusted life-years from 2015 to 2030. The elimination scenario was associated with cost savings of $2.6 billion from 2018 to 2030 with use of a point-of-care test for population-wide antibody screening and detection of viremia and treatment response. Conclusions and Relevance: Substantial scale-up of HCV testing and treatment may be essential to eliminate HCV infection in Pakistan, and such a strategy may be associated with cost savings in the near future. Although HCV elimination in Pakistan may be ambitious, strategic planning and strong support from the government may aid in its elimination.",2019-99-29607,31074817,JAMA Netw Open,Jagpreet Chhatwal,2019,2 / 5,e193613,No,31074817,"Jagpreet Chhatwal; Qiushi Chen; Xiaojie Wang; Turgay Ayer; Yueran Zhuo; Naveed Z Janjua; Fasiha Kanwal; Assessment of the Feasibility and Cost of Hepatitis C Elimination in Pakistan, JAMA Netw Open, 2019 May 3; 2(5):2574-3805; e193613",DALY,Pakistan,Not Stated,Not Stated,heptatitis c elimination; population wide point-of-care antibody screening vs. Standard/Usual Care,Not Stated,Not Stated,Not Stated,Not Stated,Full,,Not Stated,Not Stated,138.8,United States,2017,146.55
31660,Are community health workers cost-effective for childhood vaccination in India?,"INTRODUCTION: Accredited Social Health Activists (ASHAs) are female community health workers whose primary role is to promote utilization of primary healthcare services and improve sanitation in rural areas and are financially incentivized for services provided. Prior studies evaluating ASHAs have been largely qualitative, and assess their knowledge, skills, and practice. Globally, there have been very few studies that have quantitatively assessed community health workers. We analyzed the cost effectiveness of ASHAs in facilitating measles vaccination among children under 5years during 2012-2013. METHODS: We utilized Markov modeling simulating a cohort of children in villages with and without ASHAs. We extrapolated the health states to a lifetime of 68years to estimate the effects of ASHA intervention. Measles vaccination rates were obtained from 2013 District Level Household and Facilities Survey 4. Other parameter estimates were obtained from a review of relevant literature. RESULTS: ASHA intervention was highly cost effective at $162 per DALY averted compared to no ASHA and remained cost effective with the ASHA incentive increased from $2 to $15, across the range of probabilities and cost parameters. Analyses were sensitive to probability of death due to childhood pneumonia, susceptibility to measles after one dose measles vaccine, and probability of pneumonia after measles infection. CONCLUSION: ASHAs were cost-effective under a wide range of scenarios even when a single health outcome such as measles vaccination was considered. The Government of India and individual state governments of India should consider increasing the incentives provided to ASHAs.",2019-01-05021,31010713,Br. Med. J.,Deepti Bettampadi,2019,37 / 22,2942-2951,No,31010713,"Deepti Bettampadi; Matthew L Boulton; Laura E Power; David W Hutton; Are community health workers cost-effective for childhood vaccination in India?, Br. Med. J., 2019 May 16; 37(22):0959-8146; 2942-2951",DALY,India,Not Stated,"Care Delivery, Health Education or Behavior, Immunization",Accredited Social Health Activists vs. None,Not Stated,5 Years,Not Stated,Not Stated,Full,,3.00,3.00,161.29,United States,2017,170.3
31661,An Economic Evaluation of a Comprehensive School-Based Caries Prevention Program,"INTRODUCTION: Current economic evaluations of school-based caries prevention programs (SCPPs) do not compare multiple types of SCPPs against each other and do not consider teeth beyond permanent first molars. OBJECTIVES: To assess the cost-effectiveness of a comprehensive SCPP relative to an SCPP focused on delivering sealants for permanent first molars only and to a default of no SCPP. Based on a societal perspective, a simulation model was used that compared the health and cost impacts on 1) permanent first molars only and 2) all posterior teeth. METHODS: To calibrate the model, we used data from CariedAway, a comprehensive SCPP that used glass ionomer to prevent and arrest active decay among children. We then evaluated the incremental cost-effectiveness of implementing 3 alternate school-based approaches (comprehensive, sealant only, and no program) on only first molars and all posterior teeth. Probabilistic, 1-, and 2-way sensitivity analyses are included for robustness. Cost-effectiveness is assessed with a threshold of $54,639 per averted disability-adjusted life year (DALY). RESULTS: We first compared the 3 programs under the assumption of treating only first molars. This assessment indicated that CariedAway was less cost-effective than school-based sealant programs (SSPs): the resulting incremental cost-effectiveness ratio (ICER) for CariedAway versus SSPs was $283,455 per averted DALY. However, when the model was extended to include CariedAway''s treatment of all posterior teeth, CariedAway was not only cost-effective but also cost-saving relative to SSPs (ICER, -$943,460.88 per averted DALY; net cost, -$261.45) and no SCPP (ICER, -$400,645.52 per averted DALY; net cost, -$239.77). CONCLUSIONS: This study finds that economic evaluations assessing only cost and health impacts on permanent first molars may underestimate the cost-effectiveness of comprehensive SCPPs 1) preventing and arresting decay and 2) treating all teeth. Hence, there is an urgent need for economic evaluations of SCPPs to assess cost and health impacts across teeth beyond only permanent first molars. KNOWLEDGE TRANSFER STATEMENT: The results of this study can be used by policy makers to understand how to evaluate economic evaluations of school-based caries prevention programs and what factors to consider when deciding on what types of programs to implement.",2019-99-29763,31009589,JDR Clin Trans Res,S S Huang,2019,/,2380084419837587,No,31009589,"S S Huang; R R Ruff; R Niederman; An Economic Evaluation of a Comprehensive School-Based Caries Prevention Program, JDR Clin Trans Res, 2019 Apr 22; ():2380-0852; 2380084419837587",DALY,United States of America,Not Stated,"Care Delivery, Medical Procedure",School-based sealant programs vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,54200,United States,2014,59254.01
31662,An Economic Evaluation of a Comprehensive School-Based Caries Prevention Program,"INTRODUCTION: Current economic evaluations of school-based caries prevention programs (SCPPs) do not compare multiple types of SCPPs against each other and do not consider teeth beyond permanent first molars. OBJECTIVES: To assess the cost-effectiveness of a comprehensive SCPP relative to an SCPP focused on delivering sealants for permanent first molars only and to a default of no SCPP. Based on a societal perspective, a simulation model was used that compared the health and cost impacts on 1) permanent first molars only and 2) all posterior teeth. METHODS: To calibrate the model, we used data from CariedAway, a comprehensive SCPP that used glass ionomer to prevent and arrest active decay among children. We then evaluated the incremental cost-effectiveness of implementing 3 alternate school-based approaches (comprehensive, sealant only, and no program) on only first molars and all posterior teeth. Probabilistic, 1-, and 2-way sensitivity analyses are included for robustness. Cost-effectiveness is assessed with a threshold of $54,639 per averted disability-adjusted life year (DALY). RESULTS: We first compared the 3 programs under the assumption of treating only first molars. This assessment indicated that CariedAway was less cost-effective than school-based sealant programs (SSPs): the resulting incremental cost-effectiveness ratio (ICER) for CariedAway versus SSPs was $283,455 per averted DALY. However, when the model was extended to include CariedAway''s treatment of all posterior teeth, CariedAway was not only cost-effective but also cost-saving relative to SSPs (ICER, -$943,460.88 per averted DALY; net cost, -$261.45) and no SCPP (ICER, -$400,645.52 per averted DALY; net cost, -$239.77). CONCLUSIONS: This study finds that economic evaluations assessing only cost and health impacts on permanent first molars may underestimate the cost-effectiveness of comprehensive SCPPs 1) preventing and arresting decay and 2) treating all teeth. Hence, there is an urgent need for economic evaluations of SCPPs to assess cost and health impacts across teeth beyond only permanent first molars. KNOWLEDGE TRANSFER STATEMENT: The results of this study can be used by policy makers to understand how to evaluate economic evaluations of school-based caries prevention programs and what factors to consider when deciding on what types of programs to implement.",2019-99-29763,31009589,JDR Clin Trans Res,S S Huang,2019,/,2380084419837587,No,31009589,"S S Huang; R R Ruff; R Niederman; An Economic Evaluation of a Comprehensive School-Based Caries Prevention Program, JDR Clin Trans Res, 2019 Apr 22; ():2380-0852; 2380084419837587",DALY,United States of America,Not Stated,Care Delivery,CarriedAway school-based caries prevention programs vs. School-based sealant program,Not Stated,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,-871500,United States,2014,-952765.05
