index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
28857,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Uttar Pradesh,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,312,United States,2010,370.31
28858,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Bihar,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,229,United States,2010,271.8
28859,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Jharkhand,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,219,United States,2010,259.93
28860,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Orissa,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,286,United States,2010,339.45
28861,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,West Bengal,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,256,United States,2010,303.85
28862,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,North East,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,411,United States,2010,487.82
28863,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Gujarat,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,463,United States,2010,549.54
28864,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Maharashtra,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,474,United States,2010,562.59
28865,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Andhra Pradesh,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,389,United States,2010,461.7
28866,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Karnataka,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,441,United States,2010,523.42
28867,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Kerala,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,725,United States,2010,860.5
28868,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Tamil Nadu,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,526,United States,2010,624.31
28869,Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India,"OBJECTIVE: To estimate the potential health impact and cost-effectiveness of nationwide Haemophilus influenzae type b (Hib) vaccination in India. STUDY DESIGN: A decision support model was used, bringing together estimates of demography, epidemiology, Hib vaccine effectiveness, Hib vaccine costs, and health care costs. Scenarios favorable and unfavorable to the vaccine were evaluated. State-level analyses indicate where the vaccine might have the greatest impact and value. RESULTS: Between 2012 and 2031, Hib conjugate vaccination is estimated to prevent over 200 000 child deaths ( approximately 1% of deaths in children <5 years of age) in India at an incremental cost of US$127 million per year. From a government perspective, state-level cost-effectiveness ranged from US$192 to US$1033 per discounted disability adjusted life years averted. With the inclusion of household health care costs, cost-effectiveness ranged from US$155-US$939 per discounted disability adjusted life year averted. These values are below the World Health Organization thresholds for cost effectiveness of public health interventions. CONCLUSIONS: Hib conjugate vaccination is a cost-effective intervention in all States of India. This conclusion does not alter with plausible changes in key parameters. Although investment in Hib conjugate vaccination would significantly increase the cost of the Universal Immunization Program, about 15% of the incremental cost would be offset by health care cost savings. Efforts should be made to expedite the nationwide introduction of Hib conjugate vaccination in India.",2013-99-11509,23773596,J Pediatr,Andrew D Clark,2013,163 / 1 Suppl,S60-72,No,23773596,"Andrew D Clark; Ulla K Griffiths; Syed Shahid Abbas; Krishna D Rao; Lois Privor-Dumm; Rana Hajjeh; Hope Johnson; Colin Sanderson; Mathuram Santosham; Impact and cost-effectiveness of Haemophilus influenzae type b conjugate vaccination in India, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S60-72",DALY,India,Not Stated,Immunization,Nationwide Haemophilus influenzae Type b (Hib) vaccination vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,331,United States,2010,392.86
28870,Cost-effectiveness of Haemophilus influenzae type b conjugate vaccine in low- and middle-income countries: regional analysis and assessment of major determinants,"OBJECTIVES: To estimate the cost-effectiveness of Haemophilus influenzae type b (Hib) conjugate vaccine in low- and middle-income countries and identify the model variables, which are most important for the result. STUDY DESIGN: A static decision tree model was developed to predict incremental costs and health impacts. Estimates were generated for 4 country groups: countries eligible for funding by the GAVI Alliance in Africa and Asia, lower middle-income countries, and upper middle-income countries. Values, including disease incidence, case fatality rates, and treatment costs, were based on international country estimates and the scientific literature. RESULTS: From the societal perspective, it is estimated that the probability of Hib conjugate vaccine cost saving is 34%-53% in Global Alliance for Vaccines and Immunization eligible African and Asian countries, respectively. In middle-income countries, costs per discounted disability adjusted life year averted are between US$37 and US$733. Variation in vaccine prices and risks of meningitis sequelae and mortality explain most of the difference in results. For all country groups, disease incidence cause the largest part of the uncertainty in the result. CONCLUSIONS: Hib conjugate vaccine is cost saving or highly cost-effective in low- and middle-income settings. This conclusion is especially influenced by the recent decline in Hib conjugate vaccine prices and new data revealing the high costs of lost productivity associated with meningitis sequelae.",2013-99-11508,23773595,J Pediatr,Ulla Kou Griffiths,2013,163 / 1 Suppl,S50-S59.e9,No,23773595,"Ulla Kou Griffiths; Andrew Clark; Rana Hajjeh; Cost-effectiveness of Haemophilus influenzae type b conjugate vaccine in low- and middle-income countries: regional analysis and assessment of major determinants, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S50-S59.e9",DALY,"Benin, Burkina Faso, Burundi, Cameroon, Central African Republic, Chad, Congo Democratic Republic, Comoros, Côte d'Ivoire, Djibouti, Ethiopia, Gambia, Ghana, Guinea, Guinea-Bissau, Kenya, Lesotho, Liberia, Madagascar, Malawi, Mali, Mauritania, Mozambique, Niger, Nigeria, Rwanda, Sao Tome and Principe, Senegal, Sierra Leone, Somalia, Sudan, Tanzania, Togo, Uganda, Yemen, Zambia, Zimbabwe",Not Stated,Immunization,Haemophilus influenzae Type b (Hib) vaccination vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,-1.33,United States,2010,-1.58
28871,Cost-effectiveness of Haemophilus influenzae type b conjugate vaccine in low- and middle-income countries: regional analysis and assessment of major determinants,"OBJECTIVES: To estimate the cost-effectiveness of Haemophilus influenzae type b (Hib) conjugate vaccine in low- and middle-income countries and identify the model variables, which are most important for the result. STUDY DESIGN: A static decision tree model was developed to predict incremental costs and health impacts. Estimates were generated for 4 country groups: countries eligible for funding by the GAVI Alliance in Africa and Asia, lower middle-income countries, and upper middle-income countries. Values, including disease incidence, case fatality rates, and treatment costs, were based on international country estimates and the scientific literature. RESULTS: From the societal perspective, it is estimated that the probability of Hib conjugate vaccine cost saving is 34%-53% in Global Alliance for Vaccines and Immunization eligible African and Asian countries, respectively. In middle-income countries, costs per discounted disability adjusted life year averted are between US$37 and US$733. Variation in vaccine prices and risks of meningitis sequelae and mortality explain most of the difference in results. For all country groups, disease incidence cause the largest part of the uncertainty in the result. CONCLUSIONS: Hib conjugate vaccine is cost saving or highly cost-effective in low- and middle-income settings. This conclusion is especially influenced by the recent decline in Hib conjugate vaccine prices and new data revealing the high costs of lost productivity associated with meningitis sequelae.",2013-99-11508,23773595,J Pediatr,Ulla Kou Griffiths,2013,163 / 1 Suppl,S50-S59.e9,No,23773595,"Ulla Kou Griffiths; Andrew Clark; Rana Hajjeh; Cost-effectiveness of Haemophilus influenzae type b conjugate vaccine in low- and middle-income countries: regional analysis and assessment of major determinants, J Pediatr, 2013 Jul; 163(1 Suppl):0022-3476; S50-S59.e9",DALY,"Afghanistan, Bangladesh, Cambodia, India, North Korea, Myanmar, Nepal, Pakistan, Papua New Guinea, Solomon Islands, Timor-Leste, Uzbekistan",Not Stated,Immunization,Haemophilus influenzae Type b (Hib) vaccination vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,3.00,3.00,10,United States,2010,11.87
