index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
31559,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,North Korea,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,381,United States,2016,410.85
31560,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Kyrgyzstan,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,34746.03,United States,2016,37468.3
31561,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Lao,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,536,United States,2016,577.99
31562,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Lesotho,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,7104,United States,2016,7660.58
31563,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Liberia,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,200.22,United States,2016,215.91
31564,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Madagascar,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,194.74,United States,2016,209.99
31565,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Malawi,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,971.88,United States,2016,1048.02
31566,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Mali,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,459.81,United States,2016,495.84
31567,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Mauritania,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,958.5,United States,2016,1033.6
31568,Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study,"BACKGROUND: Typhoid fever is a major cause of morbidity and mortality in low-income and middle-income countries. In 2017, WHO recommended the programmatic use of typhoid Vi-conjugate vaccine (TCV) in endemic settings, and Gavi, The Vaccine Alliance, has pledged support for vaccine introduction in these countries. Country-level health economic evaluations are now needed to inform decision-making. METHODS: In this modelling study, we compared four strategies: no vaccination, routine immunisation at 9 months, and routine immunisation at 9 months with catch-up campaigns to either age 5 years or 15 years. For each of the 54 countries eligible for Gavi support, output from an age-structured transmission-dynamic model was combined with country-specific treatment and vaccine-related costs, treatment outcomes, and disability weights to estimate the reduction in typhoid burden, identify the strategy that maximised average net benefit (ie, the optimal strategy) across a range of country-specific willingness-to-pay (WTP) values, estimate and investigate the uncertainties surrounding our findings, and identify the epidemiological conditions under which vaccination is optimal. FINDINGS: The optimal strategy was either no vaccination or TCV immunisation including a catch-up campaign. Routine vaccination with a catch-up campaign to 15 years of age was optimal in 38 countries, assuming a WTP value of at least US$200 per disability-adjusted life-year (DALY) averted, or assuming a WTP value of at least 25% of each country''s gross domestic product (GDP) per capita per DALY averted, at a vaccine price of $1.50 per dose (but excluding Gavi''s contribution according to each country''s transition phase). This vaccination strategy was also optimal in 48 countries assuming a WTP of at least $500 per DALY averted, in 51 with assumed WTP values of at least $1000, in 47 countries assuming a WTP value of at least 50% of GDP per capita per DALY averted, and in 49 assuming a minimum of 100%. Vaccination was likely to be cost-effective in countries with 300 or more typhoid cases per 100 000 person-years. Uncertainty about the probability of hospital admission (and typhoid incidence and mortality) had the greatest influence on the optimal strategy. INTERPRETATION: Countries should establish their own WTP threshold and consider routine TCV introduction, including a catch-up campaign when vaccination is optimal on the basis of this threshold. Obtaining improved estimates of the probability of hospital admission would be valuable whenever the optimal strategy is uncertain. FUNDING: Bill & Melinda Gates Foundation, Research Foundation-Flanders, and the Belgian-American Education Foundation.",2019-99-29429,31130329,Lancet Infect Dis,Joke Bilcke,2019,19 / 7,728-739,No,31130329,"Joke Bilcke; Marina Antillon; Zoe Pieters; Elise Kuylen; Linda Abboud; Kathleen M Neuzil; Andrew J Pollard; A David Paltiel; Virginia E Pitzer; Cost-effectiveness of routine and campaign use of typhoid Vi-conjugate vaccine in Gavi-eligible countries: a modelling study, Lancet Infect Dis, 2019 Jul; 19(7):1473-3099; 728-739",DALY,Mozambique,Not Stated,Immunization,Routine immunisation against typhoid fever at 9 months vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,", 30 years",3,3,91.29,United States,2016,98.44
