index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
32428,"Biologic Therapies for Treatment of Asthma Associated with Type 2 Inflammation: Effectiveness, Value, and Value-Based Price Benchmarks","NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41566,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Biologic Therapies for Treatment of Asthma Associated with Type 2 Inflammation: Effectiveness, Value, and Value-Based Price Benchmarks, NotApplicable, ; NotApplicable():",QALY,United States of America,Chronic lower respiratory diseases,Pharmaceutical,reslizumab vs. inhaled corticosteroids,type 2 inflammation,Not Stated,6 Years,"Male, Female",Full,Lifetime,3.00,3.00,391000,United States,2018,421928.78
32429,"Biologic Therapies for Treatment of Asthma Associated with Type 2 Inflammation: Effectiveness, Value, and Value-Based Price Benchmarks","NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41566,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Biologic Therapies for Treatment of Asthma Associated with Type 2 Inflammation: Effectiveness, Value, and Value-Based Price Benchmarks, NotApplicable, ; NotApplicable():",QALY,United States of America,Chronic lower respiratory diseases,Pharmaceutical,benralizumab vs. inhaled corticosteroids,type 2 inflammation,Not Stated,6 Years,"Male, Female",Full,Lifetime,3.00,3.00,371000,United States,2018,400346.74
32430,"Biologic Therapies for Treatment of Asthma Associated with Type 2 Inflammation: Effectiveness, Value, and Value-Based Price Benchmarks","NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41566,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Biologic Therapies for Treatment of Asthma Associated with Type 2 Inflammation: Effectiveness, Value, and Value-Based Price Benchmarks, NotApplicable, ; NotApplicable():",QALY,United States of America,Chronic lower respiratory diseases,Pharmaceutical,dupilumab vs. inhaled corticosteroids,type 2 inflammation,Not Stated,6 Years,"Male, Female",Full,Lifetime,3.00,3.00,351000,United States,2018,378764.71
32431,Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41569,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Disorders of choroid and retina,Pharmaceutical,voretigene neparvovec vs. supportive care,,15 Years,15 Years,"Male, Female",Full,Lifetime,3.00,3.00,643813,United States,2017,711708.59
32432,Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41569,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Disorders of choroid and retina,Pharmaceutical,voretigene neparvovec vs. supportive care,Not Stated,15 Years,15 Years,"Male, Female",Full,Lifetime,3.00,3.00,480130,United States,2017,530763.81
32433,Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41569,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Disorders of choroid and retina,Pharmaceutical,voretigene neparvovec vs. supportive care,Not Stated,3 Years,3 Years,"Male, Female",Full,Lifetime,3.00,3.00,287915,United States,2017,318278.1
32434,Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41569,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Voretigene Neparvovec for Biallelic RPE65- Mediated Retinal Disease: Effectiveness and Value, NotApplicable, ; NotApplicable():",QALY,United States of America,Disorders of choroid and retina,Pharmaceutical,voretigene neparvovec vs. supportive care,Not Stated,3 Years,3 Years,"Male, Female",Full,Lifetime,3.00,3.00,135331,United States,2017,149602.81
32435,Elagolix for Treating Endometriosis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41573,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Elagolix for Treating Endometriosis, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninflammatory disorders of female genital tract,Pharmaceutical,elagolix vs. no active treatment,"premenopausal, moderate-to-severe pain",50 Years,32 Years,Female,Full,"18 Years, 6 Months",3.00,3.00,126800,United States,2018,136830.1
32436,Elagolix for Treating Endometriosis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2018-01-41573,,NotApplicable,NotApplicable,2018,NotApplicable /,,No,Not Stated,"NotApplicable; Elagolix for Treating Endometriosis, NotApplicable, ; NotApplicable():",QALY,United States of America,Noninflammatory disorders of female genital tract,Pharmaceutical,elagolix vs. no active treatment,"premenopausal, moderate-to-severe pain",50 Years,32 Years,Female,Full,"18 Years, 6 Months",3.00,3.00,81000,United States,2018,87407.24
32437,Vedolizumab for Ulcerative Colitis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41533,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Vedolizumab for Ulcerative Colitis, NotApplicable, ; NotApplicable():",QALY,Canada,Noninfective enteritis and colitis,Pharmaceutical,"tofacitinib vs. conventional therapy (mesalazine, azathioprine, and prednisolone)","anti-tumor necrosis factor alpha naïve, moderately to severely active ulcerative colitis",Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,91883,Canada,2018,76524.82
32438,Vedolizumab for Ulcerative Colitis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41533,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Vedolizumab for Ulcerative Colitis, NotApplicable, ; NotApplicable():",QALY,Canada,Noninfective enteritis and colitis,Pharmaceutical,"vedolizumab subcutaneous vs. conventional therapy (mesalazine, azathioprine, and prednisolone)","anti-tumor necrosis factor alpha naive, moderately to severely active ulcerative colitis",Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,146005,Canada,2018,121600.37
32439,Vedolizumab for Ulcerative Colitis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41533,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Vedolizumab for Ulcerative Colitis, NotApplicable, ; NotApplicable():",QALY,Canada,Noninfective enteritis and colitis,Pharmaceutical,vedolizumab subcutaneous vs. tofacitinib,"anti-tumor necrosis factor alpha naïve, moderately to severely active ulcerative colitis",Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-172235.77,Canada,2018,-143446.69
32440,Vedolizumab for Ulcerative Colitis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41533,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Vedolizumab for Ulcerative Colitis, NotApplicable, ; NotApplicable():",QALY,Canada,Noninfective enteritis and colitis,Pharmaceutical,"tofacitinib vs. conventional therapy (mesalazine, azathioprine, and prednisolone)","anti-tumor necrosis factor alpha exposed, moderately to severely active ulcerative colitis",Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,117761,Canada,2018,98077.33
32441,Vedolizumab for Ulcerative Colitis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41533,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Vedolizumab for Ulcerative Colitis, NotApplicable, ; NotApplicable():",QALY,Canada,Noninfective enteritis and colitis,Pharmaceutical,"vedolizumab subcutaneous vs. conventional therapy (mesalazine, azathioprine, and prednisolone)","anti-tumor necrosis factor alpha exposed, moderately to severely active ulcerative colitis",Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,155159,Canada,2018,129224.29
32442,Vedolizumab for Ulcerative Colitis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41533,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Vedolizumab for Ulcerative Colitis, NotApplicable, ; NotApplicable():",QALY,Canada,Noninfective enteritis and colitis,Pharmaceutical,vedolizumab subcutaneous vs. tofacitinib,"anti-tumor necrosis factor alpha exposed, moderately to severely active ulcerative colitis",Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,1152959,Canada,2018,960242.73
32443,Iron (III) Isomaltoside 1000 for iron deficiency anemia,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41537,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Iron (III) Isomaltoside 1000 for iron deficiency anemia, NotApplicable, ; NotApplicable():",QALY,Canada,Nutritional anaemias,Pharmaceutical,"IV iron isomaltoside 1000 vs. Venofer, intravenous iron sucrose",adult patients who have an intolerance or unresponsiveness to oral iron therapy,Not Stated,18 Years,"Male, Female",Full,6 Months,Not Stated,Not Stated,-57084.62,Canada,2018,-47542.96
32444,"Brentuximab Vedotin for Hodgkin lymphoma (HL) in combination with doxorubicin, vinblastine, and dacarbazine (AVD)","NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41539,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Brentuximab Vedotin for Hodgkin lymphoma (HL) in combination with doxorubicin, vinblastine, and dacarbazine (AVD), NotApplicable, ; NotApplicable():",QALY,Canada,"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",Pharmaceutical,brentuximab vedotin vs. doxorubicin,previously untreated stage iv hodgkin lymphoma,Not Stated,18 Years,"Male, Female",Full,Lifetime,Not Stated,Not Stated,134059,Canada,2018,111651.13
32445,Tafamidis for transthyretin-mediated amyloidosis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2020-01-41540,,NotApplicable,NotApplicable,2020,NotApplicable /,,No,Not Stated,"NotApplicable; Tafamidis for transthyretin-mediated amyloidosis, NotApplicable, ; NotApplicable():",QALY,Canada,"Metabolic disorders, Other forms of heart disease",Pharmaceutical,tafamidis meglumine vs. best supportive care,cardiomyopathy due to wild-type or hereditary transthyretin mediated amyloid,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,443694,Canada,2018,369530.87
32446,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,infliximab vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,185071,Canada,2019,147822.87
32447,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,secukinumab vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-32824.95,Canada,2019,-26218.47
32448,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,upadacitinib vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-51563,Canada,2019,-41185.23
32449,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,certolizumab pegol vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-45303.49,Canada,2019,-36185.53
32450,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,ixekizumab vs. etanercept,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-36683.75,Canada,2019,-29300.63
32451,Upadacitinib for Adult Psoriatic Arthritis,"NOTE FROM THE CEA REGISTRY TEAM: While peer-reviewed literature is the primary focus of CEVR’s data collection strategy, we completed a pilot project to capture reports from health technology assessment (HTA) agencies in 2022. Our project collected data from a random sample of HTA reports published by the National Institute for Health and Care Excellence (NICE); the Canadian Agency for Drugs and Technologies in Health (CADTH); the U.S.-based Institute for Clinical and Economic Review (ICER); Instituto de Evaluación Tecnológica en Salud (IETS) in Colombia; and Brazil’s Comissão Nacional de Incorporação de Tecnologias no Sus (CONITEC). Data for this cost-effectiveness analysis were retrieved from an HTA report as part of the pilot project. For more information on this pilot project, please contact cea@tuftsemedicalcenter.org.",2021-01-41532,,NotApplicable,NotApplicable,2021,NotApplicable /,,No,Not Stated,"NotApplicable; Upadacitinib for Adult Psoriatic Arthritis, NotApplicable, ; NotApplicable():",QALY,Canada,Papulosquamous disorders,Pharmaceutical,ixekizumab vs. infliximab,biologic-naive,Not Stated,18 Years,"Male, Female",Full,Lifetime,1.50,1.50,-5304.4,Canada,2019,-4236.82
