index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
10753,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 70 vs. Strontium ranelate,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,7353,United Kingdom,2010,13473.06
10754,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 75 vs. Strontium ranelate,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,4801,United Kingdom,2010,8796.98
10755,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 75 vs. Risedronate,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,17537,United Kingdom,2010,32133.42
10756,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 75 vs. Generic alendronate,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,46593,United Kingdom,2010,85373.36
10757,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 75 vs. None,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,18724,United Kingdom,2010,34308.39
10758,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 80 vs. None,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,8434,United Kingdom,2010,15453.8
10759,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 80 vs. Generic alendronate,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,38972,United Kingdom,2010,71409.24
10760,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 80 vs. Risedronate,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,7822,United Kingdom,2010,14332.42
10761,Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis,"The objective was to undertake a health economic analysis of denosumab for the treatment of osteoporosis in women from the UK, using the FRAX(R) tool. Denosumab was cost-effective in women with a risk of major osteoporotic fracture meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate. INTRODUCTION: Denosumab is a novel biologic agent developed for the treatment of osteoporosis, which has been shown to reduce the risk of fractures in a phase-III trial. The objective of the present study was to undertake a health economic analysis of denosumab in women from the UK. Ten-year probabilities of a major osteoporotic fracture at which denosumab is a cost-effective alternative to no treatment, generic alendronate, risedronate and strontium ranelate were estimated. METHODS: A previously published Markov model was adapted to incorporate fracture and mortality risk assessments based on absolute fracture probability, as estimated by FRAX(R). The model included treatment persistence and residual effect after discontinuation. RESULTS: At a willingness-to-pay (WTP) of pound30,000 per quality-adjusted life year and a 10-year fracture probability equivalent to a woman with a prior fragility fracture, denosumab was cost-effective compared to no treatment from the age of 70 years. At the same WTP, denosumab was-irrespective of age-cost-effective compared to no treatment at a major osteoporotic fracture probability of approximately 20%. Denosumab was estimated to cost-effectively replace strontium, risedronate and generic alendronate at 10-year probabilities exceeding 11, 19 and 32%, respectively. CONCLUSION: FRAX(R) facilitates the estimation of cost-effectiveness-based intervention thresholds applicable to patients with different combinations of clinical risk factors, which more closely matches the situation in clinical practice. Denosumab is cost-effective in patients with major osteoporotic fracture probabilities meeting or exceeding approximately 20% who are unable to take, comply with or tolerate generic alendronate.",2013-01-10129,23224141,Osteoporos Int,O Strom,2013,24 / 4,,No,23224141,"O Strom; B Jonsson; J A Kanis; Intervention thresholds for denosumab in the UK using a FRAX(R)-based cost-effectiveness analysis, Osteoporos Int, 2013 Apr; 24(4):0937-941X",QALY,United Kingdom,Not Stated,Not Stated,Denosumab at age 80 vs. Strontium ranelate,Not Stated,Not Stated,65 Years,Female,Full,"Lifetime, 10 years",3.50,3.50,616,United Kingdom,2010,1128.71
10762,"Revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, adjacent-segment disease, or same-level recurrent stenosis. Part 2. A cost-effectiveness analysis: clinical article","OBJECT: Despite advances in technology and understanding in spinal physiology, reoperation for symptomatic adjacent-segment disease (ASD), same-level recurrent stenosis, and pseudarthrosis in elderly patients continues to occur. While revision lumbar surgery is effective, attention has turned to questions on the utility and value of the revision decompression and fusion procedure. To date, an analysis of the cost and health state gain associated with revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, ASD, or same-level recurrent lumbar stenosis has yet to be performed. The aim of this study was to assess the long-term outcomes and cost-effectiveness of revision surgery in elderly patients with recurrent or persistent back and leg pain. METHODS: After reviewing their institutional database, the authors found 69 patients 65 years of age and older who had undergone revision decompression and instrumented fusion for back and leg pain associated with pseudarthrosis (17 patients), same-level recurrent stenosis (24 patients), or ASD (28 patients) and included them in this study. Total 2-year back-related medical resource utilization and health state values (quality-adjusted life years [QALYs], calculated from the EQ-5D, the EuroQol-5D health survey, with US valuation) were assessed. Two-year resource use was multiplied by unit costs based on Medicare national allowable payment amounts. The mean total 2-year cost per QALY gained after revision surgery was assessed. RESULTS: The mean (+/- standard deviation) time between the index surgery and revision surgery was 3.51 +/- 3.63 years. A mean cumulative 2-year gain of 0.35 QALY was observed after revision surgery. The mean total 2-year cost of revision surgery was $28,256 +/- $3000 (ASD: $28,829 +/- $3812, pseudarthrosis: $28,069 +/- $2508, same-level recurrent stenosis: $27,871 +/- $2375). Revision decompression and extension of fusion was associated with a mean 2-year cost of $80,594 per QALY gained. CONCLUSIONS: Revision decompression and fusion provided a significant gain in health state utility for elderly patients with symptomatic pseudarthrosis, same-level recurrent stenosis, or ASD, with a mean 2-year cost of $80,594 per QALY gained. When indicated, revision surgery for symptomatic ASD, same-level recurrent stenosis, and pseudarthrosis is a valuable treatment option for elderly patients experiencing persistent back and leg pain. Findings in this study provided a value measure of surgery that can be compared with future cost-per-QALY-gained studies of medical management or alternative surgical approaches.",2013-01-10140,23231358,J Neurosurg Spine,Owoicho Adogwa,2013,18 / 2,,No,23231358,"Owoicho Adogwa; Ryan Owens; Isaac Karikari; Vijay Agarwal; Oren N Gottfried; Carlos A Bagley; Robert E Isaacs; Joseph S Cheng; Revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, adjacent-segment disease, or same-level recurrent stenosis. Part 2. A cost-effectiveness analysis: clinical article, J Neurosurg Spine, 2013 Feb; 18(2):1547-5654",QALY,Not Stated,Not Stated,Not Stated,"Revision lumbar surgery for symptomatic pseudarthrosis, adjacent-segment disease (ASD), or same-level recurrent lumbar stenosis vs. No revision surgery","All patients included in this study were at least 65 years old, and at least 6 months of conservative therapy had failed in each of them",Not Stated,65 Years,"Female, Male",Full,2 Years,Not Stated,Not Stated,80594,United States,2010,95657.14
10763,"Revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, adjacent-segment disease, or same-level recurrent stenosis. Part 2. A cost-effectiveness analysis: clinical article","OBJECT: Despite advances in technology and understanding in spinal physiology, reoperation for symptomatic adjacent-segment disease (ASD), same-level recurrent stenosis, and pseudarthrosis in elderly patients continues to occur. While revision lumbar surgery is effective, attention has turned to questions on the utility and value of the revision decompression and fusion procedure. To date, an analysis of the cost and health state gain associated with revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, ASD, or same-level recurrent lumbar stenosis has yet to be performed. The aim of this study was to assess the long-term outcomes and cost-effectiveness of revision surgery in elderly patients with recurrent or persistent back and leg pain. METHODS: After reviewing their institutional database, the authors found 69 patients 65 years of age and older who had undergone revision decompression and instrumented fusion for back and leg pain associated with pseudarthrosis (17 patients), same-level recurrent stenosis (24 patients), or ASD (28 patients) and included them in this study. Total 2-year back-related medical resource utilization and health state values (quality-adjusted life years [QALYs], calculated from the EQ-5D, the EuroQol-5D health survey, with US valuation) were assessed. Two-year resource use was multiplied by unit costs based on Medicare national allowable payment amounts. The mean total 2-year cost per QALY gained after revision surgery was assessed. RESULTS: The mean (+/- standard deviation) time between the index surgery and revision surgery was 3.51 +/- 3.63 years. A mean cumulative 2-year gain of 0.35 QALY was observed after revision surgery. The mean total 2-year cost of revision surgery was $28,256 +/- $3000 (ASD: $28,829 +/- $3812, pseudarthrosis: $28,069 +/- $2508, same-level recurrent stenosis: $27,871 +/- $2375). Revision decompression and extension of fusion was associated with a mean 2-year cost of $80,594 per QALY gained. CONCLUSIONS: Revision decompression and fusion provided a significant gain in health state utility for elderly patients with symptomatic pseudarthrosis, same-level recurrent stenosis, or ASD, with a mean 2-year cost of $80,594 per QALY gained. When indicated, revision surgery for symptomatic ASD, same-level recurrent stenosis, and pseudarthrosis is a valuable treatment option for elderly patients experiencing persistent back and leg pain. Findings in this study provided a value measure of surgery that can be compared with future cost-per-QALY-gained studies of medical management or alternative surgical approaches.",2013-01-10140,23231358,J Neurosurg Spine,Owoicho Adogwa,2013,18 / 2,,No,23231358,"Owoicho Adogwa; Ryan Owens; Isaac Karikari; Vijay Agarwal; Oren N Gottfried; Carlos A Bagley; Robert E Isaacs; Joseph S Cheng; Revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, adjacent-segment disease, or same-level recurrent stenosis. Part 2. A cost-effectiveness analysis: clinical article, J Neurosurg Spine, 2013 Feb; 18(2):1547-5654",QALY,Not Stated,Not Stated,Not Stated,Revision lumbar surgery for symptomatic pseudarthrosis vs. No revision surgery,"All patients included in this study were at least 65 years old, and at least 6 months of conservative therapy had failed in each of them",Not Stated,65 Years,"Female, Male",Full,2 Years,Not Stated,Not Stated,90545,United States,2010,107468
10764,"Revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, adjacent-segment disease, or same-level recurrent stenosis. Part 2. A cost-effectiveness analysis: clinical article","OBJECT: Despite advances in technology and understanding in spinal physiology, reoperation for symptomatic adjacent-segment disease (ASD), same-level recurrent stenosis, and pseudarthrosis in elderly patients continues to occur. While revision lumbar surgery is effective, attention has turned to questions on the utility and value of the revision decompression and fusion procedure. To date, an analysis of the cost and health state gain associated with revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, ASD, or same-level recurrent lumbar stenosis has yet to be performed. The aim of this study was to assess the long-term outcomes and cost-effectiveness of revision surgery in elderly patients with recurrent or persistent back and leg pain. METHODS: After reviewing their institutional database, the authors found 69 patients 65 years of age and older who had undergone revision decompression and instrumented fusion for back and leg pain associated with pseudarthrosis (17 patients), same-level recurrent stenosis (24 patients), or ASD (28 patients) and included them in this study. Total 2-year back-related medical resource utilization and health state values (quality-adjusted life years [QALYs], calculated from the EQ-5D, the EuroQol-5D health survey, with US valuation) were assessed. Two-year resource use was multiplied by unit costs based on Medicare national allowable payment amounts. The mean total 2-year cost per QALY gained after revision surgery was assessed. RESULTS: The mean (+/- standard deviation) time between the index surgery and revision surgery was 3.51 +/- 3.63 years. A mean cumulative 2-year gain of 0.35 QALY was observed after revision surgery. The mean total 2-year cost of revision surgery was $28,256 +/- $3000 (ASD: $28,829 +/- $3812, pseudarthrosis: $28,069 +/- $2508, same-level recurrent stenosis: $27,871 +/- $2375). Revision decompression and extension of fusion was associated with a mean 2-year cost of $80,594 per QALY gained. CONCLUSIONS: Revision decompression and fusion provided a significant gain in health state utility for elderly patients with symptomatic pseudarthrosis, same-level recurrent stenosis, or ASD, with a mean 2-year cost of $80,594 per QALY gained. When indicated, revision surgery for symptomatic ASD, same-level recurrent stenosis, and pseudarthrosis is a valuable treatment option for elderly patients experiencing persistent back and leg pain. Findings in this study provided a value measure of surgery that can be compared with future cost-per-QALY-gained studies of medical management or alternative surgical approaches.",2013-01-10140,23231358,J Neurosurg Spine,Owoicho Adogwa,2013,18 / 2,,No,23231358,"Owoicho Adogwa; Ryan Owens; Isaac Karikari; Vijay Agarwal; Oren N Gottfried; Carlos A Bagley; Robert E Isaacs; Joseph S Cheng; Revision lumbar surgery in elderly patients with symptomatic pseudarthrosis, adjacent-segment disease, or same-level recurrent stenosis. Part 2. A cost-effectiveness analysis: clinical article, J Neurosurg Spine, 2013 Feb; 18(2):1547-5654",QALY,Not Stated,Not Stated,Not Stated,Revision lumbar surgery for adjacent-segment disease (ASD) vs. No revision surgery,"All patients included in this study were at least 65 years old, and at least 6 months of conservative therapy had failed in each of them",Not Stated,65 Years,"Female, Male",Full,2 Years,Not Stated,Not Stated,84791,United States,2010,100638.57
