index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
27201,Cost effectiveness of Supplementary Immunization for Measles in India,"OBJECTIVE: This study aims to estimate the incremental cost effectiveness of a supplementary immunization activity (SIA) for measles in a district of India with measles vaccine coverage equivalent to the National average. DESIGN: A state transition model is used to estimate the effect of routine vaccination with measles vaccine as well as with measles vaccine during the SIA. The model follows each sub-cohort in the target population at respective age (1-5 years) to five years of age, using age specific incidence rate and vaccination rate to determine the number of cases of measles. Using age specific incidence rates and complication rates for measles; deaths and disability adjusted life year (DALY) averted is estimated. RESULTS: Using base-case assumptions, an estimated 65479 cases of measles and 1637 deaths due to measles will be prevented in a span of four years from a single supplementary immunization activity in a pediatric population (1-5 years of age) of size 839,473. The cost per measles vaccine dose delivered is INR 30. Using base case analysis the cost to avert a death is INR 15381 and the cost per disability adjusted life year (DALY) averted is INR 430. CONCLUSIONS: Supplementary immunization activity for measles is cost-effective. However, this cannot be considered superior to a second dose of measles in routine immunization.",2009-99-04777,19578225,Indian Pediatr,Mayank Dabral,2009,/,,No,19578225,"Mayank Dabral; Cost effectiveness of Supplementary Immunization for Measles in India, Indian Pediatr, 2009-May-20; ():0019-6061",DALY,India,Not Stated,Immunization,Supplementary immunization activity (SIA) for measles vs. None,Not Stated,5 Years,Not Stated,"Female, Male",Full,,Not Stated,3.00,430,India,2007,13.06
27250,Costs and cost-effectiveness of vector control in Eritrea using insecticide-treated bed nets,"While insecticide-treated nets (ITNs) are a recognized effective method for preventing malaria, there has been an extensive debate in recent years about the best large-scale implementation strategy. Implementation costs and cost-effectiveness are important elements to consider when planning ITN programmes, but so far little information on these aspects is available from national programmes.This study uses a standardized methodology, as part of a larger comparative study, to collect cost data and cost-effectiveness estimates from a large programme providing ITNs at the community level and ante-natal care facilities in Eritrea. This is a unique model of ITN implementation fully integrated into the public health system.Base case analysis results indicated that the average annual cost of ITN delivery (2005 USD 3.98) was very attractive when compared with past ITN delivery studies at different scales. Financing was largely from donor sources though the Eritrean government and net users also contributed funding. The intervention's cost-effectiveness was in a highly attractive range for sub-Saharan Africa. The cost per DALY averted was USD 13 - 44. The cost per death averted was USD 438-1449. Distribution of nets coincided with significant increases in coverage and usage of nets nationwide, approaching or exceeding international targets in some areas.ITNs can be cost-effectively delivered at a large scale in sub-Saharan Africa through a distribution system that is highly integrated into the health system. Operating and sustaining such a system still requires strong donor funding and support as well as a functional and extensive system of health facilities and community health workers already in place.",2009-01-01679,19331664,Malar J,Joshua O Yukich,2009,8 /,51,No,19331664,"Joshua O Yukich; Mehari Zerom; Tewolde Ghebremeskel; Fabrizio Tediosi; Christian Lengeler; Joshua O. Yukich; Atefeh Noori; Mostafa Shokoohi; Babak Moazen; Ghobad Moradi; Shohreh Naderimagham; Shayesteh Hajizadeh; Alireza Zohouri Zangeneh; Mohammad Mehdi Gouya; Farshad Farzadfar; Costs and cost-effectiveness of vector control in Eritrea using insecticide-treated bed nets, Malar J, ; 8():1475-2875; 51",DALY,Eritrea,Not Stated,Environmental,Insecticide-treated bed nets (ITN) for for malaria prevention vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3.00,3.00,44,United States,2005,58.31
27251,Targeted BCG vaccination against severe tuberculosis in low-prevalence settings: epidemiologic and economic assessment,"BACKGROUND: BCG vaccine protects against the severe forms of tuberculosis (TB) in children. Several low-prevalence countries are reviewing their policy, usually shifting from universal vaccination to vaccination of infants in high-risk groups only. We combined an epidemiologic analysis with a cost-effectiveness analysis to evaluate the cost-effectiveness of targeted strategies. METHODS: We fitted a static model to the data to estimate vaccine efficacy and risk of disease. We applied our method to the Dutch situation, analyzing severe TB cases in high-risk group children age 0-5, between 1996 and 2003. We considered the current strategy targeting immigrant children from high-incidence countries, and a proposed strategy additionally targeting children from 3 lower-incidence, but higher-immigration, countries. RESULTS: In the absence of vaccination, the annual risk of developing severe TB for a child in the current target group is 3/100,000, while BCG vaccination reduces this risk by 73%. Therefore about 9000 children would need to be vaccinated to prevent 1 case. Vaccinating children from high-incidence countries would then cost about Euro 4,500 per discounted disability-adjusted life year averted. In the extended target group, the risk of disease is somewhat lower with a similar vaccine effectiveness, so costs are raised. CONCLUSIONS: The current Dutch BCG strategy, as well as the proposed inclusion of immigrant children from Turkey, Surinam and former Yugoslavia, is on average cost-effective. However, the low number of both vaccinated and unvaccinated severe TB cases leads to broad confidence intervals on vaccine efficacy, highlighting the difficulty associated with decision-making in low-prevalence settings.",2009-99-05643,19295437,Epidemiology,Hester Korthals Altes,2009,20 / 4,562-8,No,19295437,"Hester Korthals Altes; Frederika Dijkstra; Anna Lugnèr; Frank Cobelens; Jacco Wallinga; Targeted BCG vaccination against severe tuberculosis in low-prevalence settings: epidemiologic and economic assessment, Epidemiology, 2009-Jul; 20(4):1044-3983; 562-8",DALY,Netherlands,Not Stated,Immunization,"Bacille Calmette Guerin (BCG) vaccination against tuberculosis, in current target group vs. None",high-risk group; low prevalence settings; immigrant children,5 Years,Not Stated,"Female, Male",Full,,Not Stated,1.50,4477,Euro,2005,7385.7
27252,Targeted BCG vaccination against severe tuberculosis in low-prevalence settings: epidemiologic and economic assessment,"BACKGROUND: BCG vaccine protects against the severe forms of tuberculosis (TB) in children. Several low-prevalence countries are reviewing their policy, usually shifting from universal vaccination to vaccination of infants in high-risk groups only. We combined an epidemiologic analysis with a cost-effectiveness analysis to evaluate the cost-effectiveness of targeted strategies. METHODS: We fitted a static model to the data to estimate vaccine efficacy and risk of disease. We applied our method to the Dutch situation, analyzing severe TB cases in high-risk group children age 0-5, between 1996 and 2003. We considered the current strategy targeting immigrant children from high-incidence countries, and a proposed strategy additionally targeting children from 3 lower-incidence, but higher-immigration, countries. RESULTS: In the absence of vaccination, the annual risk of developing severe TB for a child in the current target group is 3/100,000, while BCG vaccination reduces this risk by 73%. Therefore about 9000 children would need to be vaccinated to prevent 1 case. Vaccinating children from high-incidence countries would then cost about Euro 4,500 per discounted disability-adjusted life year averted. In the extended target group, the risk of disease is somewhat lower with a similar vaccine effectiveness, so costs are raised. CONCLUSIONS: The current Dutch BCG strategy, as well as the proposed inclusion of immigrant children from Turkey, Surinam and former Yugoslavia, is on average cost-effective. However, the low number of both vaccinated and unvaccinated severe TB cases leads to broad confidence intervals on vaccine efficacy, highlighting the difficulty associated with decision-making in low-prevalence settings.",2009-99-05643,19295437,Epidemiology,Hester Korthals Altes,2009,20 / 4,562-8,No,19295437,"Hester Korthals Altes; Frederika Dijkstra; Anna Lugnèr; Frank Cobelens; Jacco Wallinga; Targeted BCG vaccination against severe tuberculosis in low-prevalence settings: epidemiologic and economic assessment, Epidemiology, 2009-Jul; 20(4):1044-3983; 562-8",DALY,Netherlands,Not Stated,Immunization,"Bacille Calmette Guerin (BCG) vaccination against tuberculosis, in current extended group vs. None",high-risk group; low prevalence settings; immigrant children; includes 3 additional countries with higher immigration rates and lower tb incidence,5 Years,Not Stated,"Female, Male",Full,,Not Stated,1.50,5527,Euro,2005,9117.89
27253,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Algeria, Angola, Benin, Burkina Faso, Cabo Verde, Cameroon, Chad, Comoros, Equatorial Guinea, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Madagascar, Mali, Mauritania, Mauritius, Niger, Nigeria, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Togo",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Screening for hearing impairment and provision of hearing aids at primary school vs. None,primary school children,11 Years,6 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,1581,United States,2000,2376.19
27254,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Algeria, Angola, Benin, Burkina Faso, Cabo Verde, Cameroon, Chad, Comoros, Equatorial Guinea, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Madagascar, Mali, Mauritania, Mauritius, Niger, Nigeria, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Togo",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Screening for hearing impairment and provision of hearing aids at secondary school vs. None,secondary school children,18 Years,12 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,1347,United States,2000,2024.5
27255,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Algeria, Angola, Benin, Burkina Faso, Cabo Verde, Cameroon, Chad, Comoros, Equatorial Guinea, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Madagascar, Mali, Mauritania, Mauritius, Niger, Nigeria, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Togo",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Screening for hearing impairment and provision of hearing aids in primary and secondary school children vs. None,primary and secondary school children,18 Years,6 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,1472,United States,2000,2212.37
27256,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Algeria, Angola, Benin, Burkina Faso, Cabo Verde, Cameroon, Chad, Comoros, Equatorial Guinea, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Madagascar, Mali, Mauritania, Mauritius, Niger, Nigeria, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Togo",Not Stated,"Medical Procedure, Pharmaceutical, Screening","Screening for hearing impairment and provision of hearing aids in community, every 5 years vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,3.00,3.00,1186,United States,2000,1782.52
27257,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Algeria, Angola, Benin, Burkina Faso, Cabo Verde, Cameroon, Chad, Comoros, Equatorial Guinea, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Madagascar, Mali, Mauritania, Mauritius, Niger, Nigeria, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Togo",Not Stated,"Medical Procedure, Pharmaceutical, Screening","Screening for hearing impairment and provision of hearing aids in community, every 10 years vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,3.00,3.00,1191,United States,2000,1790.03
27258,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Algeria, Angola, Benin, Burkina Faso, Cabo Verde, Cameroon, Chad, Comoros, Equatorial Guinea, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau, Liberia, Madagascar, Mali, Mauritania, Mauritius, Niger, Nigeria, Sao Tome and Principe, Senegal, Seychelles, Sierra Leone, Togo",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Passive screening for hearing impairment and provision of hearing aids vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,3.00,3.00,998,United States,2000,1499.96
27259,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Screening for hearing impairment and provision of hearing aids at primary school vs. None,primary school children,11 Years,6 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,1315,United States,2000,1976.4
27260,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Screening for hearing impairment and provision of hearing aids at secondary school vs. None,secondary school children,18 Years,12 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,1079,United States,2000,1621.7
27261,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Screening for hearing impairment and provision of hearing aids at pirmary and secondary school vs. None,pirmary and secondary school children,18 Years,6 Years,"Female, Male",Full,Not Stated / None,3.00,3.00,1148,United States,2000,1725.41
27262,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Medical Procedure, Pharmaceutical, Screening","Screening for hearing impairment and provision of hearing aids in community, every 5 years vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,3.00,3.00,1295,United States,2000,1946.34
27263,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Medical Procedure, Pharmaceutical, Screening","Screening for hearing impairment and provision of hearing aids in community, every 10 years vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,3.00,3.00,1292,United States,2000,1941.83
27264,Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach,"The purpose of this paper was to present estimates of costs and effects of selected interventions for hearing impairment in Africa and Asia. The method used mathematical simulation models on the basis of WHO burden of disease information, and WHO-CHOICE costing databases. Findings showed that in both regions, screening strategies for hearing impairment and delivery of hearing aids cost between I$1000 and I$1600 per DALY, with passive screening being the most efficient intervention. Active screening at schools and in the community are somewhat less cost-effective. In the treatment of chronic otitis media, aural toilet in combination with topical antibiotics costs is more efficient than aural toilet alone, and costs between I$11 and I$59 in both regions. The treatment of meningitis with ceftriaxone costs between I$55 and I$217 at low coverage levels, in both regions. In more absolute terms, the vast majority of all considered intervention strategies are cost-effective strategies according to international benchmarks, in both regions concerned. In conclusion, various strategies are economically attractive to reduce the disease burden of hearing impairment around the world.",2009-01-01688,19283586,Int J Audiol,R Baltussen,2009,48 / 3,144-58,No,19283586,"R Baltussen; A Smith; R. Baltussen; A. Smith; M. MARtinez-Reig; L. Gomez-Arnedo; S. A. Alfonso-Silguero; G. Juncos-Martinez; L. Romero; P. Abizanda; Cost-effectiveness of selected interventions for hearing impairment in Africa and Asia: a mathematical modelling approach, Int J Audiol, ; 48(3):1708-8186; 144-58",DALY,"Bangladesh, Bhutan, India, North Korea, Maldives, Myanmar, Nepal, Timor-Leste",Not Stated,"Medical Procedure, Pharmaceutical, Screening",Passive screening for hearing impairment and provision of hearing aids vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,Not Stated / None,3.00,3.00,1053,United States,2000,1582.62
