index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
33861,Impact and cost-effectiveness of potential interventions against infant respiratory syncytial virus (RSV) in 131 low-income and middle-income countries using a static cohort model.,"OBJECTIVES: Interventions to prevent childhood respiratory syncytial virus (RSV) disease are limited and costly. New interventions are in advanced stages of development and could be available soon. This study aims to evaluate the potential impact and cost-effectiveness of two interventions to prevent childhood RSV-a maternal vaccine and a monoclonal antibody (mAb). DESIGN: Using a static population-based cohort model, we evaluate impact and cost-effectiveness of RSV interventions, from a health systems perspective. The assumed baseline efficacy and duration of protection were higher for the mAb (60%-70% efficacy, protection 6 months) compared with the maternal vaccine (40%-60% efficacy, protection 3 months). Both interventions were evaluated at US$3 and US$5 per dose for Gavi and non-Gavi countries, respectively. A range of input values were considered to explore uncertainty. SETTINGS: 131 low-income and middle-income countries. PARTICIPANTS: Pregnant women and live birth cohorts. INTERVENTIONS: Maternal vaccine given to pregnant women and mAb given to young infants. PRIMARY AND SECONDARY OUTCOME MEASURES: Disability-adjusted life years averted, severe case averted, deaths averted, incremental cost effectiveness ratios. RESULTS: Under baseline assumptions, maternal vaccine and mAbs were projected to avert 25% and 55% of RSV-related deaths among infants younger than 6 months of age, respectively. The average incremental cost-effectiveness ratio per disability-adjusted life year averted was US$1342 (range US$800-US$1866) for maternal RSV vaccine and US$431 (range US$167-US$692) for mAbs. At a 50% gross domestic product per capita threshold, maternal vaccine and mAbs were cost-effective in 60 and 118 countries, respectively. CONCLUSIONS: Both interventions are projected to be impactful and cost-effective in many countries, a finding that would be enhanced if country-specific Gavi cofinancing to eligible countries were included. mAbs, with assumed higher efficacy and duration of protection, are expected to be more cost-effective than RSV maternal vaccines at similar prices. Final product characteristics will influence this finding.",2021-01-42103,33895717,BMJ Open,Ranju Baral,2021,11 / 4,e046563,No,33895717,"Ranju Baral; Deborah Higgins; Katie Regan; Clint Pecenka; Impact and cost-effectiveness of potential interventions against infant respiratory syncytial virus (RSV) in 131 low-income and middle-income countries using a static cohort model., BMJ Open, 2021 Apr 24; 11(4):; e046563",DALY,Niger,Persons encountering health services in circumstances related to reproduction,Immunization,single-dose monoclonal antibodies administered at birth vs. no intervention,Not Stated,Not Stated,0 Years,"Male, Female",Full,Not Stated / None,3.00,3.00,359,United States,2016,405.31
33862,Impact and cost-effectiveness of potential interventions against infant respiratory syncytial virus (RSV) in 131 low-income and middle-income countries using a static cohort model.,"OBJECTIVES: Interventions to prevent childhood respiratory syncytial virus (RSV) disease are limited and costly. New interventions are in advanced stages of development and could be available soon. This study aims to evaluate the potential impact and cost-effectiveness of two interventions to prevent childhood RSV-a maternal vaccine and a monoclonal antibody (mAb). DESIGN: Using a static population-based cohort model, we evaluate impact and cost-effectiveness of RSV interventions, from a health systems perspective. The assumed baseline efficacy and duration of protection were higher for the mAb (60%-70% efficacy, protection 6 months) compared with the maternal vaccine (40%-60% efficacy, protection 3 months). Both interventions were evaluated at US$3 and US$5 per dose for Gavi and non-Gavi countries, respectively. A range of input values were considered to explore uncertainty. SETTINGS: 131 low-income and middle-income countries. PARTICIPANTS: Pregnant women and live birth cohorts. INTERVENTIONS: Maternal vaccine given to pregnant women and mAb given to young infants. PRIMARY AND SECONDARY OUTCOME MEASURES: Disability-adjusted life years averted, severe case averted, deaths averted, incremental cost effectiveness ratios. RESULTS: Under baseline assumptions, maternal vaccine and mAbs were projected to avert 25% and 55% of RSV-related deaths among infants younger than 6 months of age, respectively. The average incremental cost-effectiveness ratio per disability-adjusted life year averted was US$1342 (range US$800-US$1866) for maternal RSV vaccine and US$431 (range US$167-US$692) for mAbs. At a 50% gross domestic product per capita threshold, maternal vaccine and mAbs were cost-effective in 60 and 118 countries, respectively. CONCLUSIONS: Both interventions are projected to be impactful and cost-effective in many countries, a finding that would be enhanced if country-specific Gavi cofinancing to eligible countries were included. mAbs, with assumed higher efficacy and duration of protection, are expected to be more cost-effective than RSV maternal vaccines at similar prices. Final product characteristics will influence this finding.",2021-01-42103,33895717,BMJ Open,Ranju Baral,2021,11 / 4,e046563,No,33895717,"Ranju Baral; Deborah Higgins; Katie Regan; Clint Pecenka; Impact and cost-effectiveness of potential interventions against infant respiratory syncytial virus (RSV) in 131 low-income and middle-income countries using a static cohort model., BMJ Open, 2021 Apr 24; 11(4):; e046563",DALY,Kenya,Persons encountering health services in circumstances related to reproduction,Immunization,single-dose monoclonal antibodies administered at birth vs. no intervention,Not Stated,Not Stated,0 Years,"Male, Female",Full,Not Stated / None,3.00,3.00,431,United States,2016,486.6
33863,Cost-Effectiveness Analysis of Ultrasound Screening for Thyroid Cancer in Asymptomatic Adults.,"Objectives: This study evaluated the long-term cost-effectiveness of ultrasound screening for thyroid cancer compared with non-screening in asymptomatic adults. Methods: Applying a Markov decision-tree model with effectiveness and cost data from literature, we compared the long-term cost-effectiveness of the two strategies: ultrasound screening and non-screening for thyroid cancer. A one-way sensitivity analysis and a probabilistic sensitivity analysis were performed to verify the stability of model results. Results: The cumulative cost of screening for thyroid cancer was $18,819.24, with 18.74 quality-adjusted life years (QALYs), whereas the cumulative cost of non-screening was $15,864.28, with 18.71 QALYs. The incremental cost-effectiveness ratio of $106,947.50/QALY greatly exceeded the threshold of $50,000. The result of the one-way sensitivity analysis showed that the utility values of benign nodules and utility of health after thyroid cancer surgery would affect the results. Conclusions: Ultrasound screening for thyroid cancer has no obvious advantage in terms of cost-effectiveness compared with non-screening. The optimized thyroid screening strategy for a specific population is essential.",2021-01-41747,34631648,Front Public Health,Nan Yang,2021,9 /,729684,No,34631648,"Nan Yang; Han Yang; Guo, Jeff Jianfei; Ming Hu; Sheyu Li; Cost-Effectiveness Analysis of Ultrasound Screening for Thyroid Cancer in Asymptomatic Adults., Front Public Health, 2021; 9():; 729684",QALY,South Korea,Not Stated,Screening,ultrasound screening for thyroid cancer vs. non-screening,Not Stated,Not Stated,20 Years,"Male, Female",Full,"Lifetime, Not Stated / None",5.00,5.00,106947.5,United States,2017,118226.03
33864,Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project.,"BACKGROUND AND PURPOSE: The recent report on Value-of-Treatment (VoT) project highlights the need for early diagnosis-intervention, integrated, seamless care underpinning timely care pathways and access to best treatments. The VoT-multiple-sclerosis (MS) economic case study analysis aimed to estimate the effectiveness/cost-effectiveness of both early treatment and reducing MS risk factors (e.g. smoking and vitamin D insufficiency). METHODS: A series of decision analytical modellings were developed and applied to estimate the cost-effectiveness of: (1) reducing the conversion from clinically-isolated-syndrome (CIS) to clinically-definite-MS (CDMS); (2) smoking cessation and increase of 25 hydroxyvitamin D (25(OH)D) serum level. Both (1) and (2) considered socioeconomic impact on averted MS disability progression. Costs were reported for societal and healthcare provider perspectives (pending on data across nations; Euros). Effectiveness was expressed as Quality-Adjusted-Life-Years (QALYs) gains. Long term (25, 30, 40,50-years) and short (one-year) timelines were considered for (1) and (2), respectively. RESULTS: Early treatment was cost-effective for the health care provider and both cost-effective/cost-saving for the society across time-horizons and nations. Smoking cessation and an increase of 25(OH)D in MS patients were both cost-effective/cost-saving across nations. CONCLUSIONS: To the best of our knowledge, our work provides the first economic evidence to base appropriate public health interventions to reduce the MS burden in Europe.",2021-01-41745,34237560,Mult Scler Relat Disord,Michela Tinelli,2021,54 /,103107,No,34237560,"Michela Tinelli; Maura Pugliatti; Andreea Antonovici; Bettina Hausmann; Kerstin Hellwig; Vinciane Quoidbach; Sørensen, Per Soelberg; Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project., Mult Scler Relat Disord, 2021 Sep; 54():; 103107",QALY,Italy,Demyelinating diseases of the central nervous system,"Care Delivery, Pharmaceutical",early treatment for multiple sclerosis vs. conversion from clinically isolated syndrome to clinically definite multiple sclerosis,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",Not Stated,Not Stated,Not Stated,Euro,2020,Not Stated
33865,Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project.,"BACKGROUND AND PURPOSE: The recent report on Value-of-Treatment (VoT) project highlights the need for early diagnosis-intervention, integrated, seamless care underpinning timely care pathways and access to best treatments. The VoT-multiple-sclerosis (MS) economic case study analysis aimed to estimate the effectiveness/cost-effectiveness of both early treatment and reducing MS risk factors (e.g. smoking and vitamin D insufficiency). METHODS: A series of decision analytical modellings were developed and applied to estimate the cost-effectiveness of: (1) reducing the conversion from clinically-isolated-syndrome (CIS) to clinically-definite-MS (CDMS); (2) smoking cessation and increase of 25 hydroxyvitamin D (25(OH)D) serum level. Both (1) and (2) considered socioeconomic impact on averted MS disability progression. Costs were reported for societal and healthcare provider perspectives (pending on data across nations; Euros). Effectiveness was expressed as Quality-Adjusted-Life-Years (QALYs) gains. Long term (25, 30, 40,50-years) and short (one-year) timelines were considered for (1) and (2), respectively. RESULTS: Early treatment was cost-effective for the health care provider and both cost-effective/cost-saving for the society across time-horizons and nations. Smoking cessation and an increase of 25(OH)D in MS patients were both cost-effective/cost-saving across nations. CONCLUSIONS: To the best of our knowledge, our work provides the first economic evidence to base appropriate public health interventions to reduce the MS burden in Europe.",2021-01-41745,34237560,Mult Scler Relat Disord,Michela Tinelli,2021,54 /,103107,No,34237560,"Michela Tinelli; Maura Pugliatti; Andreea Antonovici; Bettina Hausmann; Kerstin Hellwig; Vinciane Quoidbach; Sørensen, Per Soelberg; Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project., Mult Scler Relat Disord, 2021 Sep; 54():; 103107",QALY,Spain,Demyelinating diseases of the central nervous system,"Care Delivery, Pharmaceutical",early treatment for multiple sclerosis vs. conversion from clinically isolated syndrome to clinically definite multiple sclerosis,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",Not Stated,Not Stated,Not Stated,Euro,2020,Not Stated
33866,Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project.,"BACKGROUND AND PURPOSE: The recent report on Value-of-Treatment (VoT) project highlights the need for early diagnosis-intervention, integrated, seamless care underpinning timely care pathways and access to best treatments. The VoT-multiple-sclerosis (MS) economic case study analysis aimed to estimate the effectiveness/cost-effectiveness of both early treatment and reducing MS risk factors (e.g. smoking and vitamin D insufficiency). METHODS: A series of decision analytical modellings were developed and applied to estimate the cost-effectiveness of: (1) reducing the conversion from clinically-isolated-syndrome (CIS) to clinically-definite-MS (CDMS); (2) smoking cessation and increase of 25 hydroxyvitamin D (25(OH)D) serum level. Both (1) and (2) considered socioeconomic impact on averted MS disability progression. Costs were reported for societal and healthcare provider perspectives (pending on data across nations; Euros). Effectiveness was expressed as Quality-Adjusted-Life-Years (QALYs) gains. Long term (25, 30, 40,50-years) and short (one-year) timelines were considered for (1) and (2), respectively. RESULTS: Early treatment was cost-effective for the health care provider and both cost-effective/cost-saving for the society across time-horizons and nations. Smoking cessation and an increase of 25(OH)D in MS patients were both cost-effective/cost-saving across nations. CONCLUSIONS: To the best of our knowledge, our work provides the first economic evidence to base appropriate public health interventions to reduce the MS burden in Europe.",2021-01-41745,34237560,Mult Scler Relat Disord,Michela Tinelli,2021,54 /,103107,No,34237560,"Michela Tinelli; Maura Pugliatti; Andreea Antonovici; Bettina Hausmann; Kerstin Hellwig; Vinciane Quoidbach; Sørensen, Per Soelberg; Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project., Mult Scler Relat Disord, 2021 Sep; 54():; 103107",QALY,Italy,Demyelinating diseases of the central nervous system,Health Education or Behavior,cigarettes smoking vs. no cigarette smoking,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",Not Stated,Not Stated,Not Stated,Euro,2020,Not Stated
33867,Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project.,"BACKGROUND AND PURPOSE: The recent report on Value-of-Treatment (VoT) project highlights the need for early diagnosis-intervention, integrated, seamless care underpinning timely care pathways and access to best treatments. The VoT-multiple-sclerosis (MS) economic case study analysis aimed to estimate the effectiveness/cost-effectiveness of both early treatment and reducing MS risk factors (e.g. smoking and vitamin D insufficiency). METHODS: A series of decision analytical modellings were developed and applied to estimate the cost-effectiveness of: (1) reducing the conversion from clinically-isolated-syndrome (CIS) to clinically-definite-MS (CDMS); (2) smoking cessation and increase of 25 hydroxyvitamin D (25(OH)D) serum level. Both (1) and (2) considered socioeconomic impact on averted MS disability progression. Costs were reported for societal and healthcare provider perspectives (pending on data across nations; Euros). Effectiveness was expressed as Quality-Adjusted-Life-Years (QALYs) gains. Long term (25, 30, 40,50-years) and short (one-year) timelines were considered for (1) and (2), respectively. RESULTS: Early treatment was cost-effective for the health care provider and both cost-effective/cost-saving for the society across time-horizons and nations. Smoking cessation and an increase of 25(OH)D in MS patients were both cost-effective/cost-saving across nations. CONCLUSIONS: To the best of our knowledge, our work provides the first economic evidence to base appropriate public health interventions to reduce the MS burden in Europe.",2021-01-41745,34237560,Mult Scler Relat Disord,Michela Tinelli,2021,54 /,103107,No,34237560,"Michela Tinelli; Maura Pugliatti; Andreea Antonovici; Bettina Hausmann; Kerstin Hellwig; Vinciane Quoidbach; Sørensen, Per Soelberg; Averting multiple sclerosis long-term societal and healthcare costs: The Value of Treatment (VoT) project., Mult Scler Relat Disord, 2021 Sep; 54():; 103107",QALY,Italy,Demyelinating diseases of the central nervous system,Pharmaceutical,increased 25 hydroxyvitamin D serum level vs. no 25 hydroxyvitamin D increment serum level,Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",Not Stated,Not Stated,Not Stated,Euro,2020,Not Stated
33868,Cost-utility of triple versus dual inhaler therapy in moderate to severe asthma.,"BACKGROUND: An important proportion of asthma patients remain uncontrolled despite using inhaled corticosteroids and long-acting beta-agonists. Clinical guidelines recommend, in these patients, using add-on long-acting muscarinic antagonists (triple therapy) to treatment with high doses of inhaled corticosteroids-long-acting beta2-agonist (dual therapy). The purpose of this study was to assess the cost-effectiveness of triple therapy versus dual therapy for patients with severe asthma. METHODS: A probabilistic Markov model was created to estimate the cost and quality-adjusted life-years (QALYs) of patients with severe asthma in Colombia. Total costs and QALYS of dual and triple therapy were calculated over a lifetime horizon. Multiple sensitivity analyses were conducted. Cost-effectiveness was evaluated at a willingness-to-pay value of $19,000. RESULTS: The model suggests a potential gain of 1.55 QALYs per patient per year on triple therapy with respect to dual therapy. We observed a difference of US$304 in discounted cost per person-year on triple therapy with respect to dual therapy. The incremental cost-effectiveness ratio was US$196 in the probabilistic model. In the sensitivity analysis, our base-case results were robust to variations in all assumptions and parameters. CONCLUSION: In conclusion, triple therapy in patients with moderate-severe asthma was cost-effective. Using triple therapy emerges with our results as an alternative before using oral corticosteroids or biologics, especially in resource-limited settings.",2021-01-41744,34865635,BMC Pulm Med,"Buendía, Jefferson Antonio",2021,21 / 1,398,No,34865635,"Buendía, Jefferson Antonio; Patiño, Diana Guerrero; Cost-utility of triple versus dual inhaler therapy in moderate to severe asthma., BMC Pulm Med, 2021 Dec 5; 21(1):; 398",QALY,Colombia,Chronic lower respiratory diseases,Pharmaceutical,inhaled corticosteroids (triple therapy) vs. inhaled corticosteroids to treat asthma (dual therapy),Not Stated,Not Stated,18 Years,"Male, Female",Full,"Lifetime, Not Stated / None",5.00,5.00,196,United States,2020,205.21
33871,Cost-effectiveness of Radiofrequency Denervation for Zygapophyseal Joint Pain.,"BACKGROUND: Chronic pain is a leading cause of disability. Radiofrequency denervation (RFD) is effective when performed according to guidelines for patients with correctly diagnosed zygapophyseal joint pain (ZJP). However, the cost-effectiveness of this method has not been fully explored. OBJECTIVE: The aim of this study was to analyze whether RFD is cost-effective for ZJP from a societal perspective. STUDY DESIGN: Cost effectiveness study based on an observational study. SETTING: An interventional pain management clinic in central Sweden. METHODS: Patients - This cost-effectiveness study was performed for all patients (n = 873) assessed between 2010 and 2016 at a specialized interventional pain clinic in Sweden. Those diagnosed with ZJP (n = 331, 37.9%) were treated with RFD and followed up for 1 year after the RFD. Using data collected from national registers, we determined the health care costs, medication costs, the patients' time and travel costs, and the patients' ability to work. The effects of RFD on quality-adjusted life years (QALY) and cost/QALY gained were calculated. RESULTS: On average, patients reported very low health-related quality of life (HRQoL; EQ-5D index: 0.212). After RFD, HRQoL increased significantly to 0.530 (P < 0.0001). Drug consumption and specialized health care consumption were reduced by 54% and 81%, respectively, and the cost/QALY gained from a societal perspective was 221,324 Swedish krona (USD ~26,008). The sensitivity analysis showed that the treatment was cost-effective in all scenarios evaluated, using the patients as their own controls. The cost/QALY gained from a health care perspective was 72,749 Swedish krona (USD ~8,548). LIMITATIONS: The results are based on data collected at one center. The results need to be compared with those from pain rehabilitation programs and should be confirmed using data from other centers. CONCLUSIONS: Patients referred for RFD in Sweden report extremely low HRQoL. HRQoL significantly increased following RFD in patients with ZJP. Medications and health care consumption decreased after RFD. RFD was cost-effective, and the sensitivity analysis yielded stable results in different scenarios. Therefore, RFD is a cost-effective treatment that meets the Swedish National Board of Health and Welfare criteria for a high priority treatment. TRIAL REGISTRATION: The study was registered at ClinicalTrials.gov (NCT01835704) with Protocol ID SE-Dnr-2012-446-31M-1.  https://clinicaltrials.gov/ct2/show/NCT01835704.",2021-01-41740,34793647,Pain Physician,Johan Hambraeus,2021,24 / 8,E1205-E1218,No,34793647,"Johan Hambraeus; Pulkki-Brannstrom, Anni-Maria; Lars Lindholm; Cost-effectiveness of Radiofrequency Denervation for Zygapophyseal Joint Pain., Pain Physician, 2021 Dec; 24(8):; E1205-E1218",QALY,Sweden,Dorsopathies,Medical Procedure,radiofrequency denervation vs. no radiofrequency denervation treatment,"zygapophyseal joint pain in either lumbar, thoracic, or cervical region",Not Stated,18 Years,"Male, Female",Full,Not Stated / None,Not Stated,Not Stated,221324,Sweden,2019,24818.39
33872,Cost-effectiveness of an 8-week supervised education and exercise therapy programme for knee and hip osteoarthritis: a pre-post analysis of 16 255 patients participating in Good Life with osteoArthritis in Denmark (GLA:D).,"Objectives: To evaluate 1-year cost-effectiveness of an 8-week supervised education and exercise programme delivered in primary care to patients with symptomatic knee or hip osteoarthritis (OA). Design: A registry-based pre-post study linking patient-level data from the Good Life with osteoArthritis in Denmark (GLA:D) registry to national registries in Denmark. Setting and participants: 16 255 patients with symptomatic knee or hip OA attending GLA:D. Intervention: GLA:D is a structured supervised patient education and exercise programme delivered by certified physiotherapists and implemented in Denmark. Outcome measures: Adjusted healthcare costs per Quality-Adjusted Life Year (QALY) gained from baseline to 1 year (ratio of change in healthcare costs to change in EuroQoL 5-Dimensions 5-Level questionnaire (EQ-5D)). All adjusted measures were estimated using a generalised estimating equation gamma regression model for repeated measures. Missing data on EQ-5D were imputed with Multiple Imputations (3 months: 23%; 1 year: 39 %). Results: Adjusted change in healthcare cost was 298€ (95% CI: 206 to 419) and 640€ (95% CI: 400 to 1009) and change in EQ-5D was 0.035 (95% CI: 0.033 to 0.037) and 0.028 (95% CI: 0.025 to 0.032) for knee and hip patients, respectively. Hence estimated adjusted healthcare costs per QALY gained was 8497€ (95% CI: 6242 to 11 324) for knee and 22 568€ (95% CI: 16 000 to 31 531) for hip patients. In patients with high compliance, the adjusted healthcare costs per QALY gained was 5438€ (95% CI: 2758 to 9231) for knee and 17 330€ (95% CI: 10 041 to 29 364) for hip patients. Healthcare costs per QALY were below conventional thresholds for willingness-to-pay at 22 804€ (20 000£) and 43 979€ (US$50 000), except the upper limit of the 95% CI for hip patients which was in between the two thresholds. Conclusions: A structured 8-week supervised education and exercise programme delivered in primary care was cost-effective at 1 year in patients with knee or hip OA supporting large-scale implementation in clinical practice.",2021-01-41739,34903537,BMJ Open,Dorte Grønne,2021,11 / 12,e049541,No,34903537,"Dorte Grønne; Ewa Roos; Rikke Ibsen; Jakob Kjellberg; Skou, Søren T; Cost-effectiveness of an 8-week supervised education and exercise therapy programme for knee and hip osteoarthritis: a pre-post analysis of 16 255 patients participating in Good Life with osteoArthritis in Denmark (GLA:D)., BMJ Open, 2021 Dec 13; 11(12):; e049541",QALY,Denmark,Arthrosis,"Care Delivery, Health Education or Behavior",Good Life with osteoArthritis in Denmark structured treatment program (knee) vs. standard care,"eligible for Good Life with osteoArthritis in Denmark program, pain or functional limitations associated with knee or hip osteoarthritis, without tumor, inflammatory joint disease or patellar tendinopathy, no other symptoms that are more pronounced than osteoarthritis, understand Danish",Not Stated,18 Years,"Male, Female",Full,"1 Year, 3 Years",Not Stated,Not Stated,8497,Denmark,2017,1427.04
33873,Cost-effectiveness of an 8-week supervised education and exercise therapy programme for knee and hip osteoarthritis: a pre-post analysis of 16 255 patients participating in Good Life with osteoArthritis in Denmark (GLA:D).,"Objectives: To evaluate 1-year cost-effectiveness of an 8-week supervised education and exercise programme delivered in primary care to patients with symptomatic knee or hip osteoarthritis (OA). Design: A registry-based pre-post study linking patient-level data from the Good Life with osteoArthritis in Denmark (GLA:D) registry to national registries in Denmark. Setting and participants: 16 255 patients with symptomatic knee or hip OA attending GLA:D. Intervention: GLA:D is a structured supervised patient education and exercise programme delivered by certified physiotherapists and implemented in Denmark. Outcome measures: Adjusted healthcare costs per Quality-Adjusted Life Year (QALY) gained from baseline to 1 year (ratio of change in healthcare costs to change in EuroQoL 5-Dimensions 5-Level questionnaire (EQ-5D)). All adjusted measures were estimated using a generalised estimating equation gamma regression model for repeated measures. Missing data on EQ-5D were imputed with Multiple Imputations (3 months: 23%; 1 year: 39 %). Results: Adjusted change in healthcare cost was 298€ (95% CI: 206 to 419) and 640€ (95% CI: 400 to 1009) and change in EQ-5D was 0.035 (95% CI: 0.033 to 0.037) and 0.028 (95% CI: 0.025 to 0.032) for knee and hip patients, respectively. Hence estimated adjusted healthcare costs per QALY gained was 8497€ (95% CI: 6242 to 11 324) for knee and 22 568€ (95% CI: 16 000 to 31 531) for hip patients. In patients with high compliance, the adjusted healthcare costs per QALY gained was 5438€ (95% CI: 2758 to 9231) for knee and 17 330€ (95% CI: 10 041 to 29 364) for hip patients. Healthcare costs per QALY were below conventional thresholds for willingness-to-pay at 22 804€ (20 000£) and 43 979€ (US$50 000), except the upper limit of the 95% CI for hip patients which was in between the two thresholds. Conclusions: A structured 8-week supervised education and exercise programme delivered in primary care was cost-effective at 1 year in patients with knee or hip OA supporting large-scale implementation in clinical practice.",2021-01-41739,34903537,BMJ Open,Dorte Grønne,2021,11 / 12,e049541,No,34903537,"Dorte Grønne; Ewa Roos; Rikke Ibsen; Jakob Kjellberg; Skou, Søren T; Cost-effectiveness of an 8-week supervised education and exercise therapy programme for knee and hip osteoarthritis: a pre-post analysis of 16 255 patients participating in Good Life with osteoArthritis in Denmark (GLA:D)., BMJ Open, 2021 Dec 13; 11(12):; e049541",QALY,Denmark,Arthrosis,Health Education or Behavior,Good Life with osteoArthritis in Denmark structured treatment program (hip) vs. standard care,"eligible for Good Life with osteoArthritis in Denmark program, pain or functional limitations associated with knee or hip osteoarthritis, without tumor, inflammatory joint disease or patellar tendinopathy, no other symptoms that are more pronounced than osteoarthritis, understand Danish",Not Stated,18 Years,"Male, Female",Full,"1 Year, 3 Years",Not Stated,Not Stated,22568,Denmark,2017,3790.22
33875,Cost-effectiveness of an 8-week supervised education and exercise therapy programme for knee and hip osteoarthritis: a pre-post analysis of 16 255 patients participating in Good Life with osteoArthritis in Denmark (GLA:D).,"Objectives: To evaluate 1-year cost-effectiveness of an 8-week supervised education and exercise programme delivered in primary care to patients with symptomatic knee or hip osteoarthritis (OA). Design: A registry-based pre-post study linking patient-level data from the Good Life with osteoArthritis in Denmark (GLA:D) registry to national registries in Denmark. Setting and participants: 16 255 patients with symptomatic knee or hip OA attending GLA:D. Intervention: GLA:D is a structured supervised patient education and exercise programme delivered by certified physiotherapists and implemented in Denmark. Outcome measures: Adjusted healthcare costs per Quality-Adjusted Life Year (QALY) gained from baseline to 1 year (ratio of change in healthcare costs to change in EuroQoL 5-Dimensions 5-Level questionnaire (EQ-5D)). All adjusted measures were estimated using a generalised estimating equation gamma regression model for repeated measures. Missing data on EQ-5D were imputed with Multiple Imputations (3 months: 23%; 1 year: 39 %). Results: Adjusted change in healthcare cost was 298€ (95% CI: 206 to 419) and 640€ (95% CI: 400 to 1009) and change in EQ-5D was 0.035 (95% CI: 0.033 to 0.037) and 0.028 (95% CI: 0.025 to 0.032) for knee and hip patients, respectively. Hence estimated adjusted healthcare costs per QALY gained was 8497€ (95% CI: 6242 to 11 324) for knee and 22 568€ (95% CI: 16 000 to 31 531) for hip patients. In patients with high compliance, the adjusted healthcare costs per QALY gained was 5438€ (95% CI: 2758 to 9231) for knee and 17 330€ (95% CI: 10 041 to 29 364) for hip patients. Healthcare costs per QALY were below conventional thresholds for willingness-to-pay at 22 804€ (20 000£) and 43 979€ (US$50 000), except the upper limit of the 95% CI for hip patients which was in between the two thresholds. Conclusions: A structured 8-week supervised education and exercise programme delivered in primary care was cost-effective at 1 year in patients with knee or hip OA supporting large-scale implementation in clinical practice.",2021-01-41739,34903537,BMJ Open,Dorte Grønne,2021,11 / 12,e049541,No,34903537,"Dorte Grønne; Ewa Roos; Rikke Ibsen; Jakob Kjellberg; Skou, Søren T; Cost-effectiveness of an 8-week supervised education and exercise therapy programme for knee and hip osteoarthritis: a pre-post analysis of 16 255 patients participating in Good Life with osteoArthritis in Denmark (GLA:D)., BMJ Open, 2021 Dec 13; 11(12):; e049541",QALY,Denmark,Arthrosis,Health Education or Behavior,Good Life with osteoArthritis in Denmark structured treatment program (hip) vs. standard care,"eligible for Good Life with osteoArthritis in Denmark program, pain or functional limitations associated with knee or hip osteoarthritis, without tumor, inflammatory joint disease or patellar tendinopathy, no other symptoms that are more pronounced than osteoarthritis, understand Danish, high compliance group: patients attending minimum 10 supervised exercise sessions",Not Stated,18 Years,"Male, Female",Full,"1 Year, 3 Years",Not Stated,Not Stated,17330,Denmark,2017,2910.52
