index,title,abstract,Master Ref#,PubMed ID,Journal,Primary Author,Publication Year,Volume / Issue,Pages,Priority Journal,PubMed ID:,Full Reference:,"Study Outcome ($/QALY, $/DALY, Both):",Study Country:,Disease Classification:,Intervention Type(s):,Intervention Phrase vs. Comparator Phrase:,Target Characteristics:,Max Target Age:,Min Target Age:,Target Genders:,Review:,Time Horizon:,Discounting Rate (Costs):,Discounting Rate (QALYs):,Incremental Cost-Effectiveness Ratio (Original currency and year):,Currency Country:,Currency Year:,Incremental Cost-Effectiveness Ratio (Converted to current $USD):
30962,Cost-effectiveness of dengue vaccination in ten endemic countries,"Following publication of results from two phase-3 clinical trials in 10 countries or territories, endemic countries began licensing the first dengue vaccine in 2015. Using a published mathematical model, we evaluated the cost-effectiveness of dengue vaccination in populations similar to those at the trial sites in those same Latin American and Asian countries. Our main scenarios (30-year horizon, 80% coverage) entailed 3-dose routine vaccinations costing US$20/dose beginning at age 9, potentially supplemented by catch-up programs of 4- or 8-year cohorts. We obtained illness costs per case, dengue mortality, vaccine wastage, and vaccine administration costs from the literature. We estimated that routine vaccination would reduce yearly direct and indirect illness cost per capita by 22% (from US$10.51 to US$8.17) in the Latin American countries and by 23% (from US$5.78 to US$4.44) in the Asian countries. Using a health system perspective, the incremental cost-effectiveness ratio (ICER) averaged US$4,216/disability-adjusted life year (DALY) averted in the five Latin American countries (range: US$666/DALY in Puerto Rico to US$5,865/DALY in Mexico). In the five Asian countries, the ICER averaged US$3,751/DALY (range: US$1,935/DALY in Malaysia to US$5,101/DALY in the Philippines). From a health system perspective, the vaccine proved to be highly cost effective (ICER under one times the per capita GDP) in seven countries and cost effective (ICER 1-3 times the per capita GDP) in the remaining three countries. From a societal perspective, routine vaccination proved cost-saving in three countries. Including catch-up campaigns gave similar ICERs. Thus, this vaccine could have a favorable economic value in sites similar to those in the trials.",2018-XX-26138,29229427,Vaccine,Wu Zeng,2018,36 / 3,413-420,Yes,29229427,"Wu Zeng; Yara A Halasa-Rappel; Nicolas Baurin; Laurent Coudeville; Donald S Shepard; Cost-effectiveness of dengue vaccination in ten endemic countries, Vaccine, 2018 Jan 8; 36(3):1873-2518; 413-420",DALY,Puerto Rico,Not Stated,Immunization,Routine vaccination at age 9 plus 8 catch-up cohorts (ages 9 - 17) vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,Not Stated,Not Stated,Not Stated,United States,2015,Not Stated
30963,Cost-effectiveness of dengue vaccination in ten endemic countries,"Following publication of results from two phase-3 clinical trials in 10 countries or territories, endemic countries began licensing the first dengue vaccine in 2015. Using a published mathematical model, we evaluated the cost-effectiveness of dengue vaccination in populations similar to those at the trial sites in those same Latin American and Asian countries. Our main scenarios (30-year horizon, 80% coverage) entailed 3-dose routine vaccinations costing US$20/dose beginning at age 9, potentially supplemented by catch-up programs of 4- or 8-year cohorts. We obtained illness costs per case, dengue mortality, vaccine wastage, and vaccine administration costs from the literature. We estimated that routine vaccination would reduce yearly direct and indirect illness cost per capita by 22% (from US$10.51 to US$8.17) in the Latin American countries and by 23% (from US$5.78 to US$4.44) in the Asian countries. Using a health system perspective, the incremental cost-effectiveness ratio (ICER) averaged US$4,216/disability-adjusted life year (DALY) averted in the five Latin American countries (range: US$666/DALY in Puerto Rico to US$5,865/DALY in Mexico). In the five Asian countries, the ICER averaged US$3,751/DALY (range: US$1,935/DALY in Malaysia to US$5,101/DALY in the Philippines). From a health system perspective, the vaccine proved to be highly cost effective (ICER under one times the per capita GDP) in seven countries and cost effective (ICER 1-3 times the per capita GDP) in the remaining three countries. From a societal perspective, routine vaccination proved cost-saving in three countries. Including catch-up campaigns gave similar ICERs. Thus, this vaccine could have a favorable economic value in sites similar to those in the trials.",2018-XX-26138,29229427,Vaccine,Wu Zeng,2018,36 / 3,413-420,Yes,29229427,"Wu Zeng; Yara A Halasa-Rappel; Nicolas Baurin; Laurent Coudeville; Donald S Shepard; Cost-effectiveness of dengue vaccination in ten endemic countries, Vaccine, 2018 Jan 8; 36(3):1873-2518; 413-420",DALY,Indonesia,Not Stated,Immunization,Routine vaccination at age 9 plus 8 catch-up cohorts (ages 9 - 17) vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,Not Stated,Not Stated,562,United States,2015,613.68
30964,Cost-effectiveness of dengue vaccination in ten endemic countries,"Following publication of results from two phase-3 clinical trials in 10 countries or territories, endemic countries began licensing the first dengue vaccine in 2015. Using a published mathematical model, we evaluated the cost-effectiveness of dengue vaccination in populations similar to those at the trial sites in those same Latin American and Asian countries. Our main scenarios (30-year horizon, 80% coverage) entailed 3-dose routine vaccinations costing US$20/dose beginning at age 9, potentially supplemented by catch-up programs of 4- or 8-year cohorts. We obtained illness costs per case, dengue mortality, vaccine wastage, and vaccine administration costs from the literature. We estimated that routine vaccination would reduce yearly direct and indirect illness cost per capita by 22% (from US$10.51 to US$8.17) in the Latin American countries and by 23% (from US$5.78 to US$4.44) in the Asian countries. Using a health system perspective, the incremental cost-effectiveness ratio (ICER) averaged US$4,216/disability-adjusted life year (DALY) averted in the five Latin American countries (range: US$666/DALY in Puerto Rico to US$5,865/DALY in Mexico). In the five Asian countries, the ICER averaged US$3,751/DALY (range: US$1,935/DALY in Malaysia to US$5,101/DALY in the Philippines). From a health system perspective, the vaccine proved to be highly cost effective (ICER under one times the per capita GDP) in seven countries and cost effective (ICER 1-3 times the per capita GDP) in the remaining three countries. From a societal perspective, routine vaccination proved cost-saving in three countries. Including catch-up campaigns gave similar ICERs. Thus, this vaccine could have a favorable economic value in sites similar to those in the trials.",2018-XX-26138,29229427,Vaccine,Wu Zeng,2018,36 / 3,413-420,Yes,29229427,"Wu Zeng; Yara A Halasa-Rappel; Nicolas Baurin; Laurent Coudeville; Donald S Shepard; Cost-effectiveness of dengue vaccination in ten endemic countries, Vaccine, 2018 Jan 8; 36(3):1873-2518; 413-420",DALY,Malaysia,Not Stated,Immunization,Routine vaccination at age 9 plus 8 catch-up cohorts (ages 9 - 17) vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,Not Stated,Not Stated,Not Stated,United States,2015,Not Stated
30965,Cost-effectiveness of dengue vaccination in ten endemic countries,"Following publication of results from two phase-3 clinical trials in 10 countries or territories, endemic countries began licensing the first dengue vaccine in 2015. Using a published mathematical model, we evaluated the cost-effectiveness of dengue vaccination in populations similar to those at the trial sites in those same Latin American and Asian countries. Our main scenarios (30-year horizon, 80% coverage) entailed 3-dose routine vaccinations costing US$20/dose beginning at age 9, potentially supplemented by catch-up programs of 4- or 8-year cohorts. We obtained illness costs per case, dengue mortality, vaccine wastage, and vaccine administration costs from the literature. We estimated that routine vaccination would reduce yearly direct and indirect illness cost per capita by 22% (from US$10.51 to US$8.17) in the Latin American countries and by 23% (from US$5.78 to US$4.44) in the Asian countries. Using a health system perspective, the incremental cost-effectiveness ratio (ICER) averaged US$4,216/disability-adjusted life year (DALY) averted in the five Latin American countries (range: US$666/DALY in Puerto Rico to US$5,865/DALY in Mexico). In the five Asian countries, the ICER averaged US$3,751/DALY (range: US$1,935/DALY in Malaysia to US$5,101/DALY in the Philippines). From a health system perspective, the vaccine proved to be highly cost effective (ICER under one times the per capita GDP) in seven countries and cost effective (ICER 1-3 times the per capita GDP) in the remaining three countries. From a societal perspective, routine vaccination proved cost-saving in three countries. Including catch-up campaigns gave similar ICERs. Thus, this vaccine could have a favorable economic value in sites similar to those in the trials.",2018-XX-26138,29229427,Vaccine,Wu Zeng,2018,36 / 3,413-420,Yes,29229427,"Wu Zeng; Yara A Halasa-Rappel; Nicolas Baurin; Laurent Coudeville; Donald S Shepard; Cost-effectiveness of dengue vaccination in ten endemic countries, Vaccine, 2018 Jan 8; 36(3):1873-2518; 413-420",DALY,Philippines,Not Stated,Immunization,Routine vaccination at age 9 plus 8 catch-up cohorts (ages 9 - 17) vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,Not Stated,Not Stated,3397,United States,2015,3709.36
30966,Cost-effectiveness of dengue vaccination in ten endemic countries,"Following publication of results from two phase-3 clinical trials in 10 countries or territories, endemic countries began licensing the first dengue vaccine in 2015. Using a published mathematical model, we evaluated the cost-effectiveness of dengue vaccination in populations similar to those at the trial sites in those same Latin American and Asian countries. Our main scenarios (30-year horizon, 80% coverage) entailed 3-dose routine vaccinations costing US$20/dose beginning at age 9, potentially supplemented by catch-up programs of 4- or 8-year cohorts. We obtained illness costs per case, dengue mortality, vaccine wastage, and vaccine administration costs from the literature. We estimated that routine vaccination would reduce yearly direct and indirect illness cost per capita by 22% (from US$10.51 to US$8.17) in the Latin American countries and by 23% (from US$5.78 to US$4.44) in the Asian countries. Using a health system perspective, the incremental cost-effectiveness ratio (ICER) averaged US$4,216/disability-adjusted life year (DALY) averted in the five Latin American countries (range: US$666/DALY in Puerto Rico to US$5,865/DALY in Mexico). In the five Asian countries, the ICER averaged US$3,751/DALY (range: US$1,935/DALY in Malaysia to US$5,101/DALY in the Philippines). From a health system perspective, the vaccine proved to be highly cost effective (ICER under one times the per capita GDP) in seven countries and cost effective (ICER 1-3 times the per capita GDP) in the remaining three countries. From a societal perspective, routine vaccination proved cost-saving in three countries. Including catch-up campaigns gave similar ICERs. Thus, this vaccine could have a favorable economic value in sites similar to those in the trials.",2018-XX-26138,29229427,Vaccine,Wu Zeng,2018,36 / 3,413-420,Yes,29229427,"Wu Zeng; Yara A Halasa-Rappel; Nicolas Baurin; Laurent Coudeville; Donald S Shepard; Cost-effectiveness of dengue vaccination in ten endemic countries, Vaccine, 2018 Jan 8; 36(3):1873-2518; 413-420",DALY,Thailand,Not Stated,Immunization,Routine vaccination at age 9 plus 8 catch-up cohorts (ages 9 - 17) vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,Not Stated,Not Stated,1200,United States,2015,1310.34
30967,Cost-effectiveness of dengue vaccination in ten endemic countries,"Following publication of results from two phase-3 clinical trials in 10 countries or territories, endemic countries began licensing the first dengue vaccine in 2015. Using a published mathematical model, we evaluated the cost-effectiveness of dengue vaccination in populations similar to those at the trial sites in those same Latin American and Asian countries. Our main scenarios (30-year horizon, 80% coverage) entailed 3-dose routine vaccinations costing US$20/dose beginning at age 9, potentially supplemented by catch-up programs of 4- or 8-year cohorts. We obtained illness costs per case, dengue mortality, vaccine wastage, and vaccine administration costs from the literature. We estimated that routine vaccination would reduce yearly direct and indirect illness cost per capita by 22% (from US$10.51 to US$8.17) in the Latin American countries and by 23% (from US$5.78 to US$4.44) in the Asian countries. Using a health system perspective, the incremental cost-effectiveness ratio (ICER) averaged US$4,216/disability-adjusted life year (DALY) averted in the five Latin American countries (range: US$666/DALY in Puerto Rico to US$5,865/DALY in Mexico). In the five Asian countries, the ICER averaged US$3,751/DALY (range: US$1,935/DALY in Malaysia to US$5,101/DALY in the Philippines). From a health system perspective, the vaccine proved to be highly cost effective (ICER under one times the per capita GDP) in seven countries and cost effective (ICER 1-3 times the per capita GDP) in the remaining three countries. From a societal perspective, routine vaccination proved cost-saving in three countries. Including catch-up campaigns gave similar ICERs. Thus, this vaccine could have a favorable economic value in sites similar to those in the trials.",2018-XX-26138,29229427,Vaccine,Wu Zeng,2018,36 / 3,413-420,Yes,29229427,"Wu Zeng; Yara A Halasa-Rappel; Nicolas Baurin; Laurent Coudeville; Donald S Shepard; Cost-effectiveness of dengue vaccination in ten endemic countries, Vaccine, 2018 Jan 8; 36(3):1873-2518; 413-420",DALY,Viet Nam,Not Stated,Immunization,Routine vaccination at age 9 plus 8 catch-up cohorts (ages 9 - 17) vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,Not Stated,Not Stated,2561,United States,2015,2796.49
30968,Cost-effectiveness of WHO-Recommended Algorithms for TB Case Finding at Ethiopian HIV Clinics,"Background: The World Health Organization (WHO) recommends active tuberculosis (TB) case finding and a rapid molecular diagnostic test (Xpert MTB/RIF) to detect TB among people living with HIV (PLHIV) in high-burden settings. Information on the cost-effectiveness of these recommended strategies is crucial for their implementation. Methods: We conducted a model-based cost-effectiveness analysis comparing 2 algorithms for TB screening and diagnosis at Ethiopian HIV clinics: (1) WHO-recommended symptom screen combined with Xpert for PLHIV with a positive symptom screen and (2) current recommended practice algorithm (CRPA; based on symptom screening, smear microscopy, and clinical TB diagnosis). Our primary outcome was US$ per disability-adjusted life-year (DALY) averted. Secondary outcomes were additional true-positive diagnoses, and false-negative and false-positive diagnoses averted. Results: Compared with CRPA, combining a WHO-recommended symptom screen with Xpert was highly cost-effective (incremental cost of $5 per DALY averted). Among a cohort of 15 000 PLHIV with a TB prevalence of 6% (900 TB cases), this algorithm detected 8 more true-positive cases than CRPA, and averted 2045 false-positive and 8 false-negative diagnoses compared with CRPA. The WHO-recommended algorithm was marginally costlier ($240 000) than CRPA ($239 000). In sensitivity analysis, the symptom screen/Xpert algorithm was dominated at low Xpert sensitivity (66%). Conclusions: In this model-based analysis, combining a WHO-recommended symptom screen with Xpert for TB diagnosis among PLHIV was highly cost-effective ($5 per DALY averted) and more sensitive than CRPA in a high-burden, resource-limited setting.",2018-XX-26116,29399596,Open Forum Infect Dis,Max W Adelman,2018,5 / 1,ofx269,No,29399596,"Max W Adelman; Deborah A McFarland; Mulugeta Tsegaye; Abraham Aseffa; Russell R Kempker; Henry M Blumberg; Cost-effectiveness of WHO-Recommended Algorithms for TB Case Finding at Ethiopian HIV Clinics, Open Forum Infect Dis, 2018 Jan; 5(1):2328-8957; ofx269",DALY,Ethiopia,Not Stated,"Diagnostic, Screening",TB symptom screen + Xpert testing on positive screen samples vs. Standard/Usual Care,People living with HIV,Not Stated,19 Years,"Female, Male",Full,Not Stated / None,Not Stated,Not Stated,5.2,United States,2014,5.68
30969,"The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health","This paper estimates the cost-effectiveness of a 20% price discount on healthy food and beverages with and without consumer nutrition education, as trialled in remote Northern Australia. Changes in actual store sales, from the pre-discount baseline period, were analysed for population impact on consumption of fruit and vegetables, water and artificially sweetened soft drinks, in addition with total dietary weight (grams), energy (Mega Joules), and sodium (milligrams). Disability Adjusted Life Years (DALYs), arising from changes in dietary risk factor prevalence in the population, were estimated as the primary health outcome in a multi health-state Markov model. The costs of the strategies were sourced from paid invoices and time estimates of staff providing store-based discount promotion and consumer education. The incremental cost-effectiveness ratio adopted a partial societal perspective, (including health and retail sector costs), as cost per DALY averted and was presented in 2011 Australian dollars. The price discount, helped address a gap in food price equity for residents of remote communities. However, the discount strategy, with or without consumer education led to a net loss of population health -36 95%CI (-47,-25) or -21(-28, -15) DALYs respectively, at increased cost to the retail and health sectors, of AUD860000 95%CI (710000, 1million) or AUD500000 (410000, 590000). The strategies trialled were thereby categorised as dominated by current practice while acknowledging considerable uncertainty surrounding the health outcome estimates. The 20% discount on limited targeted products appeared to need to be considered in conjunction with other marketing strategies to support healthy food choices, if remote Australian Indigenous population health is to be improved.",2018-99-28887,30260984,PLoS One,Anne Magnus,2018,13 / 9,e0204005,No,30260984,"Anne Magnus; Linda Cobiac; Julie Brimblecombe; Mark Chatfield; Anthony Gunther; Megan Ferguson; Marj Moodie; The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health, PLoS One , 2018; 13(9):1932-6203; e0204005",DALY,Australia,Not Stated,"Legislation / Regulation, Other","20% discount on fruits, vegetables, diet drinks and water: 24-week period vs. Standard/Usual Care",Remote Indigenous communities of Northern Territory,Not Stated,6 Years,"Female, Male",Full,,3.00,3.00,-23809.52,Australia,2011,-28305.52
30970,"The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health","This paper estimates the cost-effectiveness of a 20% price discount on healthy food and beverages with and without consumer nutrition education, as trialled in remote Northern Australia. Changes in actual store sales, from the pre-discount baseline period, were analysed for population impact on consumption of fruit and vegetables, water and artificially sweetened soft drinks, in addition with total dietary weight (grams), energy (Mega Joules), and sodium (milligrams). Disability Adjusted Life Years (DALYs), arising from changes in dietary risk factor prevalence in the population, were estimated as the primary health outcome in a multi health-state Markov model. The costs of the strategies were sourced from paid invoices and time estimates of staff providing store-based discount promotion and consumer education. The incremental cost-effectiveness ratio adopted a partial societal perspective, (including health and retail sector costs), as cost per DALY averted and was presented in 2011 Australian dollars. The price discount, helped address a gap in food price equity for residents of remote communities. However, the discount strategy, with or without consumer education led to a net loss of population health -36 95%CI (-47,-25) or -21(-28, -15) DALYs respectively, at increased cost to the retail and health sectors, of AUD860000 95%CI (710000, 1million) or AUD500000 (410000, 590000). The strategies trialled were thereby categorised as dominated by current practice while acknowledging considerable uncertainty surrounding the health outcome estimates. The 20% discount on limited targeted products appeared to need to be considered in conjunction with other marketing strategies to support healthy food choices, if remote Australian Indigenous population health is to be improved.",2018-99-28887,30260984,PLoS One,Anne Magnus,2018,13 / 9,e0204005,No,30260984,"Anne Magnus; Linda Cobiac; Julie Brimblecombe; Mark Chatfield; Anthony Gunther; Megan Ferguson; Marj Moodie; The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health, PLoS One , 2018; 13(9):1932-6203; e0204005",DALY,Australia,Not Stated,"Health Education or Behavior, Legislation / Regulation, Other","20% discount on fruit, vegetables, diet drinks and water + consumer education: 24-week period vs. None",Remote Indigenous communities of Northern Territory,Not Stated,6 Years,"Female, Male",Full,,3.00,3.00,-23888.89,Australia,2011,-28399.87
30971,"The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health","This paper estimates the cost-effectiveness of a 20% price discount on healthy food and beverages with and without consumer nutrition education, as trialled in remote Northern Australia. Changes in actual store sales, from the pre-discount baseline period, were analysed for population impact on consumption of fruit and vegetables, water and artificially sweetened soft drinks, in addition with total dietary weight (grams), energy (Mega Joules), and sodium (milligrams). Disability Adjusted Life Years (DALYs), arising from changes in dietary risk factor prevalence in the population, were estimated as the primary health outcome in a multi health-state Markov model. The costs of the strategies were sourced from paid invoices and time estimates of staff providing store-based discount promotion and consumer education. The incremental cost-effectiveness ratio adopted a partial societal perspective, (including health and retail sector costs), as cost per DALY averted and was presented in 2011 Australian dollars. The price discount, helped address a gap in food price equity for residents of remote communities. However, the discount strategy, with or without consumer education led to a net loss of population health -36 95%CI (-47,-25) or -21(-28, -15) DALYs respectively, at increased cost to the retail and health sectors, of AUD860000 95%CI (710000, 1million) or AUD500000 (410000, 590000). The strategies trialled were thereby categorised as dominated by current practice while acknowledging considerable uncertainty surrounding the health outcome estimates. The 20% discount on limited targeted products appeared to need to be considered in conjunction with other marketing strategies to support healthy food choices, if remote Australian Indigenous population health is to be improved.",2018-99-28887,30260984,PLoS One,Anne Magnus,2018,13 / 9,e0204005,No,30260984,"Anne Magnus; Linda Cobiac; Julie Brimblecombe; Mark Chatfield; Anthony Gunther; Megan Ferguson; Marj Moodie; The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health, PLoS One , 2018; 13(9):1932-6203; e0204005",DALY,Australia,Not Stated,"Legislation / Regulation, Other","20% price discount on fruit, vegetables, diet drinks and water only at follow-up vs. None",Remote Indigenous communities of Northern Territory,Not Stated,6 Years,"Female, Male",Full,,3.00,3.00,-17708.33,Australia,2011,-21052.23
30972,"The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health","This paper estimates the cost-effectiveness of a 20% price discount on healthy food and beverages with and without consumer nutrition education, as trialled in remote Northern Australia. Changes in actual store sales, from the pre-discount baseline period, were analysed for population impact on consumption of fruit and vegetables, water and artificially sweetened soft drinks, in addition with total dietary weight (grams), energy (Mega Joules), and sodium (milligrams). Disability Adjusted Life Years (DALYs), arising from changes in dietary risk factor prevalence in the population, were estimated as the primary health outcome in a multi health-state Markov model. The costs of the strategies were sourced from paid invoices and time estimates of staff providing store-based discount promotion and consumer education. The incremental cost-effectiveness ratio adopted a partial societal perspective, (including health and retail sector costs), as cost per DALY averted and was presented in 2011 Australian dollars. The price discount, helped address a gap in food price equity for residents of remote communities. However, the discount strategy, with or without consumer education led to a net loss of population health -36 95%CI (-47,-25) or -21(-28, -15) DALYs respectively, at increased cost to the retail and health sectors, of AUD860000 95%CI (710000, 1million) or AUD500000 (410000, 590000). The strategies trialled were thereby categorised as dominated by current practice while acknowledging considerable uncertainty surrounding the health outcome estimates. The 20% discount on limited targeted products appeared to need to be considered in conjunction with other marketing strategies to support healthy food choices, if remote Australian Indigenous population health is to be improved.",2018-99-28887,30260984,PLoS One,Anne Magnus,2018,13 / 9,e0204005,No,30260984,"Anne Magnus; Linda Cobiac; Julie Brimblecombe; Mark Chatfield; Anthony Gunther; Megan Ferguson; Marj Moodie; The cost-effectiveness of a 20% price discount on fruit, vegetables, diet drinks and water, trialled in remote Australia to improve Indigenous health, PLoS One , 2018; 13(9):1932-6203; e0204005",DALY,Australia,Not Stated,"Health Education or Behavior, Legislation / Regulation, Other","20% price discount on fruit, vegetables, diet drinks and water + consumer education at follow-up vs. None",Remote Indigenous communities of Northern Territory,Not Stated,6 Years,"Female, Male",Full,,3.00,3.00,-21.78,Australia,2011,-25.89
30973,Estimating the cost and cost-effectiveness for obstetric fistula repair in hospitals in Uganda: a low income country,"In Africa, about 33 000 cases of obstetric fistula occur each year. Women with fistula experience debilitating incontinence of urine and/or faeces and are often socially ostracized. Worldwide, Uganda ranks third among countries with the highest burden of obstetric fistula. Obstetric fistula repair competes for scarce resources with other healthcare interventions in resource-limited settings, even though it is surgically efficacious. There is limited documentation of its cost-effectiveness in the most affected settings. We therefore sought to assess the cost-effectiveness of surgical intervention for obstetric fistula in Uganda so as to provide appropriate data for policy-makers to prioritize fistula repair and reduce women''s suffering in similarly burdened countries. We built a decision-analytic model from the perspective of Uganda''s National Health System to estimate the cost-effectiveness of vesico-vaginal and recto-vaginal fistula surgery vs a competing strategy of no surgery for Ugandan women with fistula. Long-term disability outcomes were assessed based on a lifetime Markov state-transition cohort and effectiveness of surgery. Surgical costs were estimated by micro-costing local Ugandan health resources. Disability weights associated with vesico-vaginal, recto-vaginal fistula and mortality rates among the general population in Uganda were based on published sources. The cost of providing fistula repair surgery in Uganda was estimated at $378 per procedure. For a hypothetical 20-year-old woman, surgery was estimated to decrease the lifetime disability burden from 8.53 DALYs to 1.51 DALYs, yielding a cost per DALY averted of $54. The results were robust to variations in model inputs in one-way and probabilistic sensitivity analyses. Surgery for obstetric fistula appears highly cost-effective in Uganda. In similar low-income countries, governments and non-governmental organizations need to prioritize training and strengthening surgical capacity to increase access to fistula surgical care, which would be an important step towards achieving universal health coverage.",2018-99-28905,30252051,Health Policy Plan,Isabella Epiu,2018,33 / 9,999-1008,No,30252051,"Isabella Epiu; Godfrey Alia; John Mukisa; Paula Tavrow; Mohammed Lamorde; Andreas Kuznik; Estimating the cost and cost-effectiveness for obstetric fistula repair in hospitals in Uganda: a low income country, Health Policy Plan, 2018 Nov 1; 33(9):0268-1080; 999-1008",DALY,Uganda,Not Stated,Surgical,Fistula repair surgery vs. None,Not Stated,40 Years,12 Years,Female,Full,,3.00,3.00,54,United States,2016,58.23
30974,Evidence From Ghana Indicates That Childhood Cancer Treatment in Sub-Saharan Africa Is Very Cost Effective: A Report From the Childhood Cancer 2030 Network,"PURPOSE: No published study to date has examined total cost and cost-effectiveness of maintaining a pediatric oncology treatment center in an African setting, thus limiting childhood cancer advocacy and policy efforts. METHODS: Within the Korle Bu Teaching Hospital in Accra, Ghana, costing data were gathered for all inputs related to operating a pediatric cancer unit. Cost and volume data for relevant clinical services (eg, laboratory, pathology, medications) were obtained retrospectively or prospectively. Salaries were determined and multiplied by proportion of time dedicated toward pediatric patients with cancer. Costs associated with inpatient bed use, outpatient clinic use, administrative fees, and overhead were estimated. Costs were summed for a total annual operating cost. Cost-effectiveness was calculated based on annual patients with newly diagnosed disease, survival rates, and life expectancy. RESULTS: The Korle Bu Teaching Hospital pediatric cancer unit treats on average 170 new diagnoses annually. Total operating cost was $1.7 million/y. Personnel salaries and operating room costs were the most expensive inputs, contributing 45% and 21% of total costs. Together, medications, imaging, radiation, and pathology services accounted for 7%. The cost per disability-adjusted life-year averted was $1,034, less than the Ghanaian per capita income, and thus considered very cost effective as per WHO-CHOICE methodology. CONCLUSION: To our knowledge, this study is the first to examine institution-level costs and cost-effectiveness of a childhood cancer program in an African setting, demonstrating that operating such a program in this setting is very cost effective. These results will inform national childhood cancer strategies in Africa and other low- and middle-income country settings.",2018-99-28934,30241273,J Glob Oncol,Lorna Renner,2018,4 /,1-9,No,30241273,"Lorna Renner; Shivani Shah; Nickhill Bhakta; Avram Denburg; Sue Horton; Sumit Gupta; Evidence From Ghana Indicates That Childhood Cancer Treatment in Sub-Saharan Africa Is Very Cost Effective: A Report From the Childhood Cancer 2030 Network, J Glob Oncol, 2018 Sep; 4():2378-9506; 1-9",DALY,Ghana,Not Stated,Care Delivery,Pediatric oncology treatment center vs. None,Not Stated,18 Years,6 Years,"Female, Male",Full,,3.00,3.00,1034,United States,2016,1115.01
