28352,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Retinopathy screening + photocoagulation + intensive glycaemic control vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,2070,United States,2005,2743.16
28353,"Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study","To determine the relative costs and health effects of interventions to combat cardiovascular disease, diabetes, and tobacco related disease in order to guide the allocation of resources in developing countries.Cost effectiveness analysis of 123 single or combined prevention and treatment strategies for cardiovascular disease, diabetes, and smoking by means of a lifetime population model.Two World Health Organization sub-regions of the world: countries in sub-Saharan Africa with very high adult and high child mortality (AfrE) and countries in South East Asia with high adult and high child mortality (SearD).Demographic and epidemiological data were taken from the WHO databases of mortality and global burden of disease. Estimates of intervention coverage, effectiveness, and resource needs were drawn from clinical trials, observational studies, and treatment guidelines. Unit costs were taken from the WHO-CHOICE (Choosing Interventions that are Cost-Effective) price database.Cost per disability adjusted life year (DALY) averted, expressed in international dollars ($Int) for the year 2005.Most of the interventions studied were considered highly cost effective, meaning they generate one healthy year of life at a cost of <$Int2000 (which is the gross domestic product per capita of the two regions considered here). Interventions that offer particularly good monetary value, and which could be considered for prioritised implementation or scale up, include demand reduction strategies of the Framework Convention for Tobacco Control (<$Int950 and <$Int200 per DALY averted in AfrE and SearD respectively); combination drug therapy for people with a >25% chance of experiencing a cardiovascular event over the next decade, either alone or together with specific multidrug regimens for the secondary prevention of post-acute ischaemic heart disease and stroke (<$Int150 and <$Int230 per DALY averted in AfrE and SearD respectively); and retinopathy screening and glycaemic control for patients with diabetes (<$Int2100 and <$Int950 per DALY averted in AfrE and SearD respectively).This comparative economic assessment has identified a set of population-wide and individual strategies for prevention and control of cardiovascular disease that are inexpensive and cost effective in low resource settings.",2012-99-08800,22389337,BMJ,M?nica Orteg?n,2012,344 /,e607,No,22389337,"M?nica Orteg?n; Stephen Lim; Dan Chisholm; Shanthi Mendis; Cost effectiveness of strategies to combat cardiovascular disease, diabetes, and tobacco use in sub-Saharan Africa and South East Asia: mathematical modelling study, BMJ, ; 344 ():0959-8138; e607",DALY,"Botswana, Burundi, Central African Republic, Congo Democratic Republic, Congo, Côte d'Ivoire, Eritrea, Ethiopia, Kenya, Lesotho, Malawi, Mozambique, Namibia, Rwanda, South Africa, Swaziland, Tanzania, Uganda, Zambia, Zimbabwe",Not Stated,"Health Education or Behavior, Legislation / Regulation, Pharmaceutical, Screening, Surgical",Retinopathy screening + photocoagulation + intensive glycaemic control vs. None,Not Stated,Not Stated,19 Years,"Female, Male",Full,,3,3,912,United States,2005,1208.58
28354,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical","Combination of tricyclic antidepressants, selective serotonin reuptake inhibitors, psychotherapy, proactive case management vs. None",Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,3189,United States,2005,4226.05
28355,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Older anti-depressants in primary care vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,2630,United States,2005,3485.27
28356,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Brief psychotherapy in primary care vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,5587,United States,2005,7403.88
28357,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Older anti-depressant + psychotherapy vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,5768,United States,2005,7643.74
28358,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Newer anti-depressant + psychotherapy vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,4789,United States,2005,6346.37
28359,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Newer anti-depressant drug in primary care vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,1476,United States,2005,1955.99
28360,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Older anti-depressant + psychotherapy + proactive case management vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,2745,United States,2005,3637.67
28361,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Newer anti-depressant + psychotherapy + proactive case management vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,2184,United States,2005,2894.23
28362,Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis,"To inform decision making regarding intervention strategies against non-communicable diseases in Mexico, in the context of health reform.Cost effectiveness analysis based on epidemiological modelling.101 intervention strategies relating to nine major clusters of non-communicable disease: depression, heavy alcohol use, tobacco use, cataracts, breast cancer, cervical cancer, chronic obstructive pulmonary disease, cardiovascular disease, and diabetes.Mexican data sources were used for most key input parameters, including administrative registries; disease burden and population estimates; household surveys; and drug price databases. These sources were supplemented as needed with estimates for Mexico from the WHO-CHOICE unit cost database or with estimates extrapolated from the published literature.Population health outcomes, measured in disability adjusted life years (DALYs); costs in 2005 international dollars ($Int); and costs per DALY.Across 101 intervention strategies examined in this study, average yearly costs at the population level would range from around =$Int1m (such as for cataract surgeries) to >$Int1bn for certain strategies for primary prevention in cardiovascular disease. Wide variation also appeared in total population health benefits, from <1000 DALYs averted a year (for some components of cancer treatments or aspirin for acute ischaemic stroke) to >300,000 averted DALYs (for aggressive combinations of interventions to deal with alcohol use or cardiovascular risks). Interventions in this study spanned a wide range of average cost effectiveness ratios, differing by more than three orders of magnitude between the lowest and highest ratios. Overall, community and public health interventions such as non-personal interventions for alcohol use, tobacco use, and cardiovascular risks tended to have lower cost effectiveness ratios than many clinical interventions (of varying complexity). Even within the community and public health interventions, however, there was a 200-fold difference between the most and least cost effective strategies examined. Likewise, several clinical interventions appeared among the strategies with the lowest average cost effectiveness ratios-for example, cataract surgeries.Wide variations in costs and effects exist within and across intervention categories. For every major disease area examined, at least some strategies provided excellent value for money, including both population based and personal interventions.",2012-99-08799,22389335,BMJ,Joshua A Salomon,2012,344 /,e355,No,22389335,"Joshua A Salomon; Natalie Carvalho; Cristina Guti?rrez-Delgado; Ricardo Orozco; Anna Mancuso; Daniel R Hogan; Diana Lee; Yuki Murakami; Lakshmi Sridharan; Mar?a Elena Medina-Mora; Eduardo Gonz?lez-Pier; Intervention strategies to reduce the burden of non-communicable diseases in Mexico: cost effectiveness analysis, BMJ, ; 344 ():0959-8138; e355",DALY,Mexico,Not Stated,"Care Delivery, Diagnostic, Environmental, Health Education or Behavior, Immunization, Legislation / Regulation, Medical Procedure, Pharmaceutical, Screening, Surgical",Random roadside breath-testing to combat heavy alcohol use vs. None,Not Stated,Not Stated,Not Stated,"Female, Male",Full,,3,3,5855,United States,2005,7759.03
